Date,Year,Address,City,ResponseTime,lat,long
25-Sep-2013,2013,6521 MINDEN NE,Cedar Rapids,5.39,42.04395,-91.660539
30-Sep-2013,2013,1635 13TH SE,Cedar Rapids,4.17,41.972341,-91.646158
2-Oct-2013,2013,102 3rd Avenue,Marion,4.05,42.030064,-91.610077
4-Oct-2013,2013,921 OLD MARION NE,Cedar Rapids,5.17,42.021834,-91.6477644
4-Oct-2013,2013,1219 Burns Ave,Iowa City,6.05,41.6352787,-91.5177779
8-Oct-2013,2013,1521 11th Street,Marion,1.38,42.040011,-91.59765
11-Oct-2013,2013,934 West Side Dr,Iowa City,5.14,41.639183,-91.568884
13-Oct-2013,2013,119 BROADMORE SW,Cedar Rapids,5.22,41.970689,-91.750348
14-Oct-2013,2013,3366 Gilmore Road,Marion,10.05,42.1077,-91.641161
16-Oct-2013,2013,36 W Court St,Iowa City,3.31,41.6566365,-91.5367592
16-Oct-2013,2013,305 2nd Avenue,Marion,1.45,42.027823,-91.606456
16-Oct-2013,2013,5500 Dyer Avenue,Marion,3.09,42.0367943,-91.5511416
18-Oct-2013,2013,1001 1ST SW,Cedar Rapids,5.24,41.9721651,-91.6845876
18-Oct-2013,2013,900 26th Street,Marion,4,42.034966,-91.585014
18-Oct-2013,2013,3470 Crown Avenue,Marion,4.14,42.045859,-91.575115
19-Oct-2013,2013,2420 HANDLEY SW,Cedar Rapids,5.06,41.953506,-91.646647
20-Oct-2013,2013,1734 PARK SE,Cedar Rapids,4.12,41.986851,-91.6448209
23-Oct-2013,2013,3720 TERRACE HILL NE,Cedar Rapids,6.31,42.017166,-91.672922
30-Oct-2013,2013,612 4TH SW,Cedar Rapids,5.04,41.969806,-91.674905
30-Oct-2013,2013,824 6TH SW,Cedar Rapids,5.32,41.9678677,-91.6770964
1-Nov-2013,2013,1545 BEVER SE,Cedar Rapids,3.14,41.984375,-91.6487889
4-Nov-2013,2013,6620 college park SE,Cedar Rapids,12.57,41.9142066,-91.6598643
4-Nov-2013,2013,328 N Dubuque,Iowa City,2.54,41.6656229,-91.532777
7-Nov-2013,2013,1314 Carroll St,Iowa City,5.15,41.646422,-91.524343
14-Nov-2013,2013,1120 W. 8th Avenue,Marion,4.04,42.0355,-91.623583
21-Nov-2013,2013,5502 KIRKWOOD SW,Cedar Rapids,0.03,41.9202741,-91.6573729
24-Nov-2013,2013,1817 GARRY NW,Cedar Rapids,7.05,41.989776,-91.697866
28-Nov-2013,2013,2309 BROOKLAND NE,Cedar Rapids,4.3,42.019064,-91.675753
28-Nov-2013,2013,1403 14th Street,Marion,4.15,42.039733,-91.5945
14-Dec-2013,2013,1561 BEVER SE,Cedar Rapids,4.49,41.984398,-91.648131
16-Dec-2013,2013,173 16TH SW,Cedar Rapids,5.23,41.962255,-91.664264
17-Dec-2013,2013,375 Newton Rd,Iowa City,4.25,41.6632071,-91.5453577
18-Dec-2013,2013,1426 HILLSIDE NW,Cedar Rapids,6.32,41.987719,-91.713797
24-Dec-2013,2013,526 GREEN VALLEY SE,Cedar Rapids,6.19,41.980807,-91.6000059
5-Jan-2014,2014,315 23RD NE,Cedar Rapids,4.2,41.999501,-91.6401999
5-Jan-2014,2014,480 Ida Drive,Marion,4.21,42.0355737,-91.5646958
6-Jan-2014,2014,645 37TH NE,Cedar Rapids,6.27,42.015222,-91.6427159
6-Jan-2014,2014,404 S Gilbert St,Iowa City,3.01,41.6568029,-91.5299783
9-Jan-2014,2014,527 N Dubuque St,Iowa City,4.06,41.667674,-91.533401
14-Jan-2014,2014,142 14th SW,Cedar Rapids,6.43,41.965105,-91.664503
16-Jan-2014,2014,3051 28th Avenue,Marion,4.49,42.049435,-91.579986
17-Jan-2014,2014,1600 3rd SE,Cedar Rapids,2.24,41.9882739,-91.647766
18-Jan-2014,2014,1235 Lincoln Drive,Marion,6.02,42.0379409,-91.593131
19-Jan-2014,2014,2508 WILLOW SW,Cedar Rapids,4.24,41.959057,-91.706508
27-Jan-2014,2014,1200 3RD SE,Cedar Rapids,3.02,41.983568,-91.656209
27-Jan-2014,2014,1825 WHISPERING PINES SW,Cedar Rapids,8.26,41.959767,-91.705411
28-Jan-2014,2014,124 34TH ST SE,Cedar Rapids,4,41.9929798,-91.6186945
28-Jan-2014,2014,320 S Dubuque St,Iowa City,3.15,41.6570266,-91.5327378
29-Jan-2014,2014,2501 KENWAY SW,Cedar Rapids,8.18,41.935023,-91.630985
8-Feb-2014,2014,5560 6TH SW,Cedar Rapids,4.08,41.923874,-91.677552
9-Feb-2014,2014,356 EAST POST SE,Cedar Rapids,6.5,41.984733,-91.603998
11-Feb-2014,2014,1817 GARRY NW,Cedar Rapids,6.26,41.989776,-91.697866
11-Feb-2014,2014,639 S Lucas St,Iowa City,3.54,41.652839,-91.524726
12-Feb-2014,2014,7004 WILTON NE,Cedar Rapids,7.45,42.0490009,-91.637399
13-Feb-2014,2014,Highway 13 & Bertram Road,Marion,9.22,42.033279,-91.5968958
16-Feb-2014,2014,1401 K SW,Cedar Rapids,4.5,41.963691,-91.66825
18-Feb-2014,2014,Highways 13 & 151,Marion,3.27,42.0358364,-91.5504392
24-Feb-2014,2014,1366 7th Street,Marion,3.57,42.038951,-91.603025
26-Feb-2014,2014,3111 10th Street,Marion,4.27,42.0531719,-91.5988513
28-Feb-2014,2014,1117 DOVER NE,Cedar Rapids,7.22,42.023389,-91.651623
3-Mar-2014,2014,365 Marion Blvd.,Marion,4.04,42.0290234,-91.6140983
7-Mar-2014,2014,7133 HIGH POINT NE,Cedar Rapids,11.34,42.040134,-91.749267
9-Mar-2014,2014,1905 WASHINGTON SE,Cedar Rapids,4.41,41.985321,-91.642493
13-Mar-2014,2014,? L AVE NW NW,Cedar Rapids,5.37,41.98536,-91.6827134
14-Mar-2014,2014,925 Westview Drive,Marion,4.42,42.022615,-91.600269
15-Mar-2014,2014,4028 WATER POINT SW,Cedar Rapids,9.27,41.939483,-91.758753
18-Mar-2014,2014,623 E Jefferson St,Iowa City,2.57,41.662065,-91.526266
20-Mar-2014,2014,217 8TH SW,Cedar Rapids,4.27,41.9694331,-91.6704213
20-Mar-2014,2014,5443 GORDON NW,Cedar Rapids,4.23,41.971421,-91.741801
26-Mar-2014,2014,511 S Capitol St,Iowa City,3.58,41.6549819,-91.5365939
27-Mar-2014,2014,901 S. 11th Street,Marion,1.19,42.021476,-91.597421
27-Mar-2014,2014,895 S. 11th Street,Marion,5.1,42.02175,-91.597712
28-Mar-2014,2014,2235 C SW,Cedar Rapids,4.45,41.958388,-91.650563
29-Mar-2014,2014,2650 Spoonbill Drive,Marion,5.03,42.048291,-91.564302
31-Mar-2014,2014,145 17th SW,Cedar Rapids,7.3,41.9620868,-91.6625204
31-Mar-2014,2014,1103 Cambria Ct,Iowa City,4.38,41.647009,-91.572638
1-Apr-2014,2014,1021 3RD SE,Cedar Rapids,4.19,41.9825215,-91.6573402
2-Apr-2014,2014,4394 MT VERNON SE,Cedar Rapids,5.16,41.9773182,-91.6001788
3-Apr-2014,2014,3023 G NE,Cedar Rapids,8.15,42.009059,-91.644977
4-Apr-2014,2014,523 9TH SW,Cedar Rapids,1.58,41.969864,-91.680805
4-Apr-2014,2014,1008 DOVER NE,Cedar Rapids,6.51,42.023822,-91.650352
6-Apr-2014,2014,3937 CENTER POINT NE,Cedar Rapids,4.59,42.0196182,-91.66554
7-Apr-2014,2014,3425 N. Alburnett Road,Marion,10.03,42.110968,-91.616433
8-Apr-2014,2014,1105 C NW,Cedar Rapids,5.23,41.975653,-91.687262
10-Apr-2014,2014,815 31ST SW,Cedar Rapids,5.18,41.946638,-91.681299
11-Apr-2014,2014,520 17th Street,Marion,5.11,42.031756,-91.592443
13-Apr-2014,2014,1056 32ND NE,Cedar Rapids,4.13,42.010455,-91.6503649
14-Apr-2014,2014,1500 OAKLAND NE,Cedar Rapids,5.55,42.004331,-91.658349
15-Apr-2014,2014,2339 Heinz Rd,Iowa City,2.4,41.635118,-91.489694
18-Apr-2014,2014,1421 Martin Creek Road,Marion,10.42,42.007253,-91.502988
19-Apr-2014,2014,1129 K NW,Cedar Rapids,4.31,41.983533,-91.68822
22-Apr-2014,2014,3315 AGIN NE,Cedar Rapids,5.15,42.034293,-91.6900579
24-Apr-2014,2014,959 10th Street,Marion,2.26,42.03561,-91.598916
25-Apr-2014,2014,310 35th Street,Marion,2.46,42.029784,-91.574945
27-Apr-2014,2014,3462 Barnsley Circle,Marion,9.58,42.0566144,-91.6219643
27-Apr-2014,2014,2100 County Home Road,Marion,15,42.0938066,-91.5697998
30-Apr-2014,2014,526 S Johnson St,Iowa City,2.46,41.654502,-91.526894
6-May-2014,2014,310 5TH SE,Cedar Rapids,3.26,41.9759389,-91.663465
7-May-2014,2014,924 26TH SE,Cedar Rapids,4.44,41.976162,-91.630278
7-May-2014,2014,3235 OAKLAND NE,Cedar Rapids,4.57,42.0113027,-91.6597968
7-May-2014,2014,103 AUSTIN SW,Cedar Rapids,4.31,41.9538531,-91.7318444
9-May-2014,2014,2312 B NE,Cedar Rapids,3.58,42.000153,-91.639636
11-May-2014,2014,1160 S. 12th Street,Marion,5.59,42.0182239,-91.597222
14-May-2014,2014,2925 JOHNSON NW,Cedar Rapids,4.3,41.973051,-91.710226
14-May-2014,2014,57 18TH SW,Cedar Rapids,5.27,41.964363,-91.658834
14-May-2014,2014,775 Fairview Drive,Marion,9.16,42.0243687,-91.6016047
15-May-2014,2014,1611 PARK TOWNE NE,Cedar Rapids,6.05,42.020172,-91.6608013
15-May-2014,2014,125 Southview Drive,Marion,4.38,42.028829,-91.62106
16-May-2014,2014,225 29TH ST SE,Cedar Rapids,7.54,42.005797,-91.6322069
17-May-2014,2014,1203 M SW,Cedar Rapids,4.25,41.965645,-91.672084
18-May-2014,2014,114 ANN SW,Cedar Rapids,4.49,41.9519584,-91.7328244
18-May-2014,2014,214 N Linn St,Iowa City,2.41,41.664071,-91.531318
20-May-2014,2014,1461 39th Street,Marion,2.26,42.0408345,-91.5706839
6-Jun-2014,2014,2200 WEST POST SW,Cedar Rapids,4.03,41.957737,-91.7409799
8-Jun-2014,2014,116 15th NE,Cedar Rapids,3.37,41.988774,-91.652653
15-Jun-2014,2014,5650 Lucore Road,Marion,8.29,42.077193,-91.579665
16-Jun-2014,2014,1444 BEVER SE,Cedar Rapids,4.02,41.985044,-91.650972
16-Jun-2014,2014,Martin Creek/Prairie Chapel,Marion,15,42.033279,-91.5968958
17-Jun-2014,2014,975 12th Street,Marion,3.35,42.035901,-91.596524
19-Jun-2014,2014,1220 W Highway #6,Iowa City,4.22,41.7512494,-91.8110374
20-Jun-2014,2014,4333 EDGEWOOD NE,Cedar Rapids,9.15,42.0235497,-91.7042727
20-Jun-2014,2014,1136 Eagle Pl,Iowa City,6.37,41.6705026,-91.5976812
28-Jun-2014,2014,2300 HALLBROOK SW,Cedar Rapids,5.1,41.947251,-91.703311
30-Jun-2014,2014,231 11 NW,Cedar Rapids,5.06,41.9742279,-91.6865229
30-Jun-2014,2014,4009 WINDFALL NW,Cedar Rapids,6.08,41.994072,-91.723125
30-Jun-2014,2014,14th Street & 8th Avenue,Marion,3,42.034183,-91.5946029
4-Jul-2014,2014,1612 9TH SW,Cedar Rapids,6.39,41.968411,-91.6941
4-Jul-2014,2014,1612 9TH SW,Cedar Rapids,7.44,41.968411,-91.6941
5-Jul-2014,2014,1525 Hillcrest Court,Marion,5.32,42.0160989,-91.592812
6-Jul-2014,2014,8417 BRIGHTON SW,Cedar Rapids,8.17,41.89701,-91.659975
6-Jul-2014,2014,Martin Creek/Travis Road,Marion,12,42.0016144,-91.5451447
7-Jul-2014,2014,1510 OAK RIDGE SE,Cedar Rapids,6.05,41.97035,-91.6215129
7-Jul-2014,2014,614 E Jefferson st,Iowa City,3.01,41.662759,-91.5264739
9-Jul-2014,2014,4713 6TH SW,Cedar Rapids,2.54,41.932495,-91.675759
10-Jul-2014,2014,3425 N. Alburnett Road,Marion,9.53,42.110968,-91.616433
11-Jul-2014,2014,839 CENTER POINT NE,Cedar Rapids,8.56,41.994038,-91.662939
12-Jul-2014,2014,343 Pheasant Avenue,Marion,4.3,42.0485479,-91.613606
12-Jul-2014,2014,343 Pheasant Avenue,Marion,4.3,42.0485479,-91.613606
13-Jul-2014,2014,1351 HILLSIDE NW,Cedar Rapids,4.23,41.986451,-91.712964
13-Jul-2014,2014,2500 E Highway #6,Iowa City,4.49,41.6352244,-91.5000773
13-Jul-2014,2014,954 6th Street,Marion,2.33,42.03588,-91.604317
15-Jul-2014,2014,427 ASHTON NE,Cedar Rapids,3.13,42.0414176,-91.640987
15-Jul-2014,2014,103 S Capitol St,Iowa City,3.34,41.6601115,-91.5361776
15-Jul-2014,2014,619 Fairchild St,Iowa City,4.35,41.666525,-91.526344
16-Jul-2014,2014,957 12th Street,Marion,2.57,42.035736,-91.596537
16-Jul-2014,2014,560 W. 8th Avenue,Marion,3.18,42.034778,-91.616524
17-Jul-2014,2014,3062 PRAIRIE VALLEY SW,Cedar Rapids,7.25,41.9358265,-91.711506
18-Jul-2014,2014,551 10TH SW,Cedar Rapids,3.32,41.96916,-91.6822339
19-Jul-2014,2014,1515 Prairie Du Chien Rd,Iowa City,4.24,41.682457,-91.521914
23-Jul-2014,2014,1202 3RD SE,Cedar Rapids,4.45,41.9833062,-91.6560294
23-Jul-2014,2014,416 31ST NW,Cedar Rapids,1.28,41.976813,-91.712714
29-Jul-2014,2014,1861 ELLIS NW,Cedar Rapids,5.37,42.0050512,-91.6977958
29-Jul-2014,2014,715 E Burlington St,Iowa City,2.41,41.657556,-91.524952
2-Aug-2014,2014,245 S Gilbert St,Iowa City,2.03,41.658467,-91.5302199
2-Aug-2014,2014,245 S Gilbert St,Iowa City,2.19,41.658467,-91.5302199
5-Aug-2014,2014,345 W. 33rd Avenue,Marion,6.03,42.05398,-91.611326
9-Aug-2014,2014,1210 33RD NE,Cedar Rapids,5.1,42.011467,-91.652922
12-Aug-2014,2014,423 EDGEWOOD NW,Cedar Rapids,4.36,41.9777013,-91.7153528
14-Aug-2014,2014,3760 12TH SW,Cedar Rapids,5.15,41.965948,-91.72165
18-Aug-2014,2014,393 15TH SE,Cedar Rapids,2.28,41.984045,-91.650762
27-Aug-2014,2014,1544 2ND SE,Cedar Rapids,3.33,41.988311,-91.650223
29-Aug-2014,2014,4002 SHERMAN NE,Cedar Rapids,7.27,42.020617,-91.659555
31-Aug-2014,2014,416 17TH SE,Cedar Rapids,4.57,41.98303,-91.646153
1-Sep-2014,2014,226 16TH SE,Cedar Rapids,5.27,41.9882807,-91.6480777
6-Sep-2014,2014,911 9TH SE,Cedar Rapids,4.38,41.9765749,-91.653419
7-Sep-2014,2014,911 9TH SE,Cedar Rapids,5.21,41.9765749,-91.653419
8-Sep-2014,2014,638 MEMORIAL SE,Cedar Rapids,4.4,41.9793329,-91.62784
8-Sep-2014,2014,1485 9th Street,Marion,3.36,42.039858,-91.600147
13-Sep-2014,2014,1551 C NE,Cedar Rapids,4.11,41.991382,-91.653101
15-Sep-2014,2014,901 INGLESIDE SW,Cedar Rapids,5.3,41.9364977,-91.6804817
16-Sep-2014,2014,157 BROADMORE NW,Cedar Rapids,5.21,41.972607,-91.749771
21-Sep-2014,2014,1117 Church St,Iowa City,3.37,41.6681979,-91.51956
23-Sep-2014,2014,2609 Westwinds Dr,Iowa City,4.49,41.650695,-91.577563
24-Sep-2014,2014,251 N Capitol St,Iowa City,3.41,41.6586749,-91.5361668
27-Sep-2014,2014,418 2ND NE,Cedar Rapids,4.18,41.9808548,-91.6704926
1-Oct-2014,2014,730 14TH SE,Cedar Rapids,4.45,41.979819,-91.65181
6-Oct-2014,2014,1032 N Dubuque,Iowa City,3.42,41.674134,-91.532209
9-Oct-2014,2014,1707 MAPLE NW,Cedar Rapids,5.18,41.971582,-91.695313
10-Oct-2014,2014,1927 CENTRAL SW,Cedar Rapids,5.14,41.959686,-91.7489382
13-Oct-2014,2014,2128 S Riverside Dr,Iowa City,6.43,41.6312726,-91.536116
14-Oct-2014,2014,890 Bentley Drive,Marion,3.17,42.0462442,-91.6017473
16-Oct-2014,2014,3300 JOHNSON NW,Cedar Rapids,3.5,41.974898,-91.7151404
16-Oct-2014,2014,611 S clinton St,Iowa City,3.2,41.6540894,-91.5349654
17-Oct-2014,2014,701 9th Avenue,Marion,1.1,42.034798,-91.602439
18-Oct-2014,2014,5350 NORTH PARK NE,Cedar Rapids,5.1,42.0323795,-91.6300216
22-Oct-2014,2014,1050 WENIG NE,Cedar Rapids,7.59,41.999665,-91.676801
25-Oct-2014,2014,1422 A NW,Cedar Rapids,5.18,41.9721339,-91.691136
29-Oct-2014,2014,4200 Munier Road,Marion,5,42.022293,-91.565674
31-Oct-2014,2014,130 N Linn St,Iowa City,2.11,41.6630678,-91.5314794
1-Nov-2014,2014,2085 County Home Road,Marion,8.53,42.094278,-91.567912
1-Nov-2014,2014,2080 County Home Road,Marion,9.17,42.092911,-91.568035
5-Nov-2014,2014,1569 1ST SE,Cedar Rapids,4.08,41.989082,-91.649848
6-Nov-2014,2014,1628 4TH SE,Cedar Rapids,5.19,41.983762,-91.646782
8-Nov-2014,2014,4950 16TH SW,Cedar Rapids,5.18,41.9638229,-91.735287
8-Nov-2014,2014,1324 Kirkwood Ave,Iowa City,3.44,41.64976,-91.515618
8-Nov-2014,2014,1018 7th Avenue,Marion,2.49,42.0334153,-91.5990146
9-Nov-2014,2014,101 S. 11th Street,Marion,3.58,42.027689,-91.597648
11-Nov-2014,2014,2206 D NE,Cedar Rapids,3.37,41.999936,-91.642583
11-Nov-2014,2014,78 Birch Drive,Marion,2.51,42.0336425,-91.5695934
12-Nov-2014,2014,2161 Willenbrock Cir,Iowa City,7.09,41.6759616,-91.5565936
13-Nov-2014,2014,170 Southview Drive,Marion,4.25,42.02877,-91.621754
14-Nov-2014,2014,1128 15TH SE,Cedar Rapids,3.16,41.974569,-91.649354
14-Nov-2014,2014,2951 6TH SW,Cedar Rapids,3.31,41.9486241,-91.6767906
16-Nov-2014,2014,3270 Little Creek NE,Cedar Rapids,6.46,42.013305,-91.687819
20-Nov-2014,2014,716 Fairchild St,Iowa City,3.35,41.667146,-91.525041
20-Nov-2014,2014,10 Jema Ct,Iowa City,3.52,41.649295,-91.573033
23-Nov-2014,2014,2104 Miami Dr,Iowa City,3.33,41.6362669,-91.5015449
26-Nov-2014,2014,2980 East Post Road,Marion,5.3,42.0064978,-91.5992033
30-Nov-2014,2014,4845 JOHNSON NW,Cedar Rapids,3.42,41.9683257,-91.7334367
1-Dec-2014,2014,917 Dover St,Iowa City,5.29,41.650376,-91.495184
3-Dec-2014,2014,132 SUMMER NE,Cedar Rapids,6.56,42.0321394,-91.6885084
4-Dec-2014,2014,708 EAST POST SE,Cedar Rapids,4.42,41.9789672,-91.6067177
6-Dec-2014,2014,725 DANBURY NE,Cedar Rapids,5.47,42.0248289,-91.645451
6-Dec-2014,2014,2113 NORTH TOWNE NE,Cedar Rapids,0.02,42.0329357,-91.6712857
11-Dec-2014,2014,439 Lindale Drive,Marion,4.19,42.030768,-91.623526
19-Dec-2014,2014,516 10TH SE,Cedar Rapids,6.11,41.973655,-91.657309
21-Dec-2014,2014,3920 Highway 151,Marion,2.51,42.0356241,-91.5504727
23-Dec-2014,2014,904 HARVEST NW,Cedar Rapids,6.06,41.981079,-91.735238
24-Dec-2014,2014,2080 26th Street,Marion,5.12,42.043952,-91.585023
30-Dec-2014,2014,601 W Highway #6,Iowa City,3.37,41.6352244,-91.5000773
31-Dec-2014,2014,1210 Blairs Ferry Road,Marion,4.34,42.0329229,-91.624533
6-Feb-2016,2016,1926 Broadway St,Iowa City,4,41.6405972,-91.5200812
