GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","2016 Total","2008 total"
142017800300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,65810
142048300200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","G AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65858
142018500400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,65906
143422800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65998
143323000500000,SCHOOL,EXEMPT,"VACANT LAND","15TH AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,66026
143530300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,66028
142048600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,66075
142013102500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,66246
142845801700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST SW","CEDAR RAPIDS CITY OF",0.074,"","","","","","",0,66345
142047601400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","H AVE NW","CEDAR RAPIDS CITY OF",0.09,"","","","","","",0,66450
142910701700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,66584
142040701600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,66593
142823900100000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","2ND AVE SW","CEDAR RAPIDS CITY OF",0.0923,"","","","","Bars and Lounges",1956,0,66753
143530400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.533,"","","","","","",0,66859
142827900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VALOR WAY SW","CEDAR RAPIDS CITY OF",0.8386,"","","","","","",0,66925
142048600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,66935
143310200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67079
142040800600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","J AVE NW","CEDAR RAPIDS CITY OF",0.126,"","","","","","",0,67178
142838300800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K ST SW","CEDAR RAPIDS CITY OF",0.09,"","","","","","",0,67201
142043001200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,67304
142848301100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","B ST SW","CEDAR RAPIDS CITY OF",0.057,"","","","","","",0,67321
142043001100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,67330
142848600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67350
142848500600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67412
142043000500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,67518
142040500700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,67619
142848301200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","B ST SW","CEDAR RAPIDS CITY OF",0.057,"","","","","","",0,67724
142017800700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,67726
142833300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","N ST SW","CEDAR RAPIDS CITY OF",0.104,"","","","","","",0,67755
142048601500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","E AVE NW","CEDAR RAPIDS CITY OF",0.045,"","","","","","",0,67848
142013001200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,67948
142826000700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH AVE SW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,67956
142048601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,68008
142017800200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","",0,68079
142048600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,68099
142915100600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","9TH ST NW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,68306
141745200900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.116,"","","","","","",0,68315
142040500400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,68322
142828100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.046,"","","","","","",0,68370
142046400100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.064,"","","","","","",0,68580
141745200800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,68611
142848601200000,"CITY PROPERTY",EXEMPT,"VACANT LAND WITH GARAGE","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"Detached Structures Only","",1990,"","","",0,68717
143422601100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,68901
142010501800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,69001
142017800500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,69026
142848200900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,69037
142910100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","B AVE NW","CEDAR RAPIDS CITY OF",0.1573,"","","","","","",0,69156
142848300900000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,Single-Family,"1 Story Frame",1900,896.0,"","",0,69403
142013000600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,69473
142040501300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,69608
142013002200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,69645
143422702300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,69674
142047901400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","I AVE NW","CEDAR RAPIDS CITY OF",0.108,"","","","","","",0,69732
143530301900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,69742
142848501000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,69929
142838500600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","14TH AVE SW","CEDAR RAPIDS CITY OF",0.081,"","","","","","",0,70020
142040501000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,70024
142018400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,70125
142048200900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.083,"","","","","","",0,70182
142833100900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH AVE SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,70225
142048200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","H AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,70236
142018701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,70460
142830601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,70613
132440200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","EDGEWOOD RD NW","CEDAR RAPIDS CITY OF",3.13,"","","","","","",0,70650
143422700400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,71023
142018701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","",0,71494
141645900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","SHAVER RD NE","CEDAR RAPIDS CITY OF",0.1142,"","","","","","",0,71497
142012601200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.118,"","","","","","",0,71509
142040700400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.098,"","","","","","",0,71571
142048600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,71621
142848201100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"Detached Structures Only","",1993,"","","",0,71683
142043401400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,71692
142040501100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,72069
142735300500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,72340
142017800400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,72421
142012600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","Q AVE NW","CEDAR RAPIDS CITY OF",0.084,"","","","","","",0,72520
142848200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,72842
142018602000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,72878
142838500100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","13TH AVE SW","CEDAR RAPIDS CITY OF",0.077,"","","","","","",0,73038
143530300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,73210
142848600900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,73299
142040601400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,73383
142848200800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,73388
142043001400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.074,"","","","","","",0,73549
142018700600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,73588
142040401100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.22,"Detached Structures Only","",1992,"","","",0,73717
142048700400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,74155
142048601300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","E AVE NW","CEDAR RAPIDS CITY OF",0.046,"","","","","","",0,74168
142940200600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","9TH ST SW","CEDAR RAPIDS CITY OF",0.101,"","","","","","",0,74403
142018200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.101,"","","","","","",0,74411
142018600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.074,"","","","","","",0,74456
142018701500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,74558
142013000900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,74582
142848100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,74610
142012701300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,74621
143530100700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,74793
142012600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,74879
142828301300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST SW","CEDAR RAPIDS CITY OF",0.0964,"","","","","","",0,74900
142910200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,75008
142040500600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,75071
142018500900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,75090
142041001500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.121,"","","","","","",0,75190
142018500800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,75448
142040300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.321,"","","","","","",0,75593
142822800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",0.1125,"","","","","","",0,75658
142017901300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,75706
141745300800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.149,"","","","","","",0,75726
142018700800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.098,"","","","","","",0,75741
142013001500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","O AVE NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,75742
142048001100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","G AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,75749
143423101000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,75789
142043400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.1175,"","","","","","",0,75866
142833200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","7TH AVE SW","CEDAR RAPIDS CITY OF",0.077,"","","","","","",0,75952
143422600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,76054
142042600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,76111
142040300300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,76210
142041000100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.153,"","","","","","",0,76385
142012600600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,76485
142048001300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","G AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,76624
141745300700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,76659
143423101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,76664
142735300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,76674
143530301200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.606,"","","","","","",0,76868
142847801300000,"CITY PROPERTY",EXEMPT,"VAC LOT","16TH AVE SW","CEDAR RAPIDS CITY OF",0.0597,"","","","","","",0,76882
142013002300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,76973
142043400400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,77122
142018301300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,77187
142832801500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L ST SW","CEDAR RAPIDS CITY OF",0.097,"","","","","","",0,77336
142940401200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,77734
142018400800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,77877
141745301300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,77902
142848500100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,77919
142910400100000,"CITY PROPERTY",EXEMPT,"NEW E AVE","E AVE NW","CEDAR RAPIDS CITY OF",0.0643,"","","","","","",0,77976
142018602100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,78155
142848400300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,78202
142018500300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.113,"","","","","","",0,78208
143530201500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.172,"","","","","","",0,78238
142911501400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,78303
141745300900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,78352
141745201100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.1,"","","","","","",0,78430
142847800500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","15TH AVE SW","CEDAR RAPIDS CITY OF",0.204,"","","","","","",0,78455
143530100600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,78474
141745301500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.149,"","","","","","",0,78731
142735400800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,78745
142848500400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,78785
142833100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L ST SW","CEDAR RAPIDS CITY OF",0.124,"","","","","","",0,79021
142733200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","14TH AVE SE","CEDAR RAPIDS CITY OF",0.163,"","","","","","",0,79025
142848100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,79061
142010500900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,79214
142040400600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.235,"","","","","","",0,79478
141745301600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,79588
141745202400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.114,"","","","","","",0,79607
142041000600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,79671
142848201000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,79765
143422700500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"Detached Structures Only","",1950,"","","",0,80216
142847801200000,"CITY PROPERTY",EXEMPT,"CITY PARKING LOT","16TH AVE SW","CEDAR RAPIDS CITY OF",0.0597,"","","","","","",0,80539
142040400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,80567
142018601000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,80583
143310100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,80723
143530300700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,80812
143310200600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,80864
142013002800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,81100
143225300900000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","WILSON AVE SW","CEDAR RAPIDS CITY OF",0.357,Single-Family,"1 Story Frame",1951,972.0,"","",0,81407
142017800800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,81741
142918001800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,81788
142010501100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,81857
143422702400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,81879
143422701200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,82007
142823201100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.0964,"","","","","","",0,82106
142010501900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,82195
141745300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,82255
142013001900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,82439
142043101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,82540
142017800600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,82544
142048000300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","H AVE NW","CEDAR RAPIDS CITY OF",0.135,"","","","","","",0,82564
142848600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,82573
142018700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.138,"","","","","","",0,82743
142910100400000,"CITY PROPERTY",EXEMPT,"VAC LOT","E AVE NW","CEDAR RAPIDS CITY OF",0.072,"","","","","","",0,82864
142018501000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,83200
141822700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS RD NW","CEDAR RAPIDS CITY OF",1.01,"","","","","","",0,83257
142040700700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,83390
143530301500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,83405
143422702000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,83523
142043400200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,83635
