GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","2013 Total","2008 total"
143423101200000,"CITY PROPERTY",EXEMPT,"VACANT LOT","BOWLING ST SW","CEDAR RAPIDS CITY OF",0.1019,"","","","","","",0,49514
143530100600000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,78474
143530100700000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,74793
143530201500000,"CITY PROPERTY",EXEMPT,"","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.172,"","","","","","",0,78238
143530202700000,"CITY PROPERTY",EXEMPT,"","THOMPSON ST SE","CEDAR RAPIDS CITY OF",1.309,"","","","","","",0,89564
143530300400000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,66028
143530300600000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,73210
143530300700000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,80812
143530300800000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,5130
143530300900000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,106005
143530301100000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.549,"","","","","","",0,54448
143530301200000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.606,"","","","","","",0,76868
143530301500000,"CITY PROPERTY",EXEMPT,"","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,83405
143530301700000,"CITY PROPERTY",EXEMPT,"","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,91967
143530301900000,"CITY PROPERTY",EXEMPT,"","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"Detached Structures Only","",1963,"","","",0,69742
143530302200000,"CITY PROPERTY",EXEMPT,"","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,51346
143530400200000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","",0,55012
143530400300000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","",0,42513
143530400900000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.533,"","","","","","",0,66859
143530401000000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","",0,65003
143530401100000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","",0,59439
143530401200000,"CITY PROPERTY",EXEMPT,"","24TH AVE SE","CEDAR RAPIDS CITY OF",0.533,"Detached Structures Only","",1945,"","","",0,55705
143532600900000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.339,"","","","","","",0,46442
143532601000000,"CITY PROPERTY",EXEMPT,"","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.298,"","","","","","",0,50809
143542700500000,"CITY PROPERTY",EXEMPT,"","STEWART RD SE","CEDAR RAPIDS CITY OF",0.232,"","","","","","",0,115100
143542700600000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SE","CEDAR RAPIDS CITY OF",2.42,"","","","","","",0,33550
143542702000000,"CITY PROPERTY",EXEMPT,"","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","",0,17698
143542702600000,"CITY PROPERTY",EXEMPT,"","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","",0,204358
143542702700000,"CITY PROPERTY",EXEMPT,"","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","",0,17698
190332600400000,"CITY PROPERTY",EXEMPT,"","BOWLING ST SW","CEDAR RAPIDS CITY OF",0.808,"","","","","","",0,90428
190522700200000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",5.31,"","","","","","",0,""
190610101500000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.95,"","","","","","",0,""
190627700900000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.248,"","","","","","",0,""
191415800700000,"CITY PROPERTY",EXEMPT,"","ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.251,"","","","","","",0,329
191415800800000,"CITY PROPERTY",EXEMPT,"","ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.266,"","","","","","",0,342
191415800900000,"CITY PROPERTY",EXEMPT,"","ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.281,"","","","","","",0,377
191530100200000,"CITY PROPERTY",EXEMPT,"","VACANT LANE SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","",0,""
191547600300000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.31,"","","","","","",0,""
191615800100000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.314,"","","","","","",0,""
192030100300000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",37.18,"","","","","","",0,""
192037600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.53,"","","","","","",0,""
192037600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",10.87,"","","","","","",0,""
192912600700000,"CITY PROPERTY",EXEMPT,"","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.346,Single-Family,"1 Story Frame",1920,896.0,"","",0,118928
192912600800000,"CITY PROPERTY",EXEMPT,"","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.415,Single-Family,"1 Story Frame",1955,834.0,"","",0,114128
192922800200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH ST SW","CEDAR RAPIDS CITY OF",0.2089,"","","","","","",0,14742
200212602000000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.92,"","","","","","",0,""
200212902300000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","",0,""
