"Teen Birth Rate - Ages 15-19 (per 1,000)",,
Adair,,
2011-2015,14.2551675,21.83210624
2010-2014,16.87763713,23.82335294
2009-2013,25.81995813,26.26224911
2008-2012,30.92783505,28.51917418
2007-2011,32.90799194,30.22344208
2006-2010,36.37566138,31.4561981
2005-2009,37.53180662,31.79598339
2004-2008,33.71462974,31.24050529
2003-2007,33.88856979,30.49203178
,,
Ida,,
2011-2015,22.33009709,21.83210624
2010-2014,23.05475504,23.82335294
2009-2013,26.29107981,26.26224911
2008-2012,27.82931354,28.51917418
2007-2011,25.36231884,30.22344208
2006-2010,27.40937224,31.4561981
2005-2009,27.80117944,31.79598339
2004-2008,25.869038,31.24050529
2003-2007,25.44333076,30.49203178
,,
Iowa,,
2011-2015,15.30421799,21.83210624
2010-2014,13.81818182,23.82335294
2009-2013,15.8045977,26.26224911
2008-2012,18.52511578,28.51917418
2007-2011,19.4897236,30.22344208
2006-2010,20.62588905,31.4561981
2005-2009,20.53314121,31.79598339
2004-2008,19.00584795,31.24050529
2003-2007,17.79755284,30.49203178
,,
Jackson,,
2011-2015,21.72459893,21.83210624
2010-2014,21.73207914,23.82335294
2009-2013,24.9143569,26.26224911
2008-2012,24.69135802,28.51917418
2007-2011,23.50176263,30.22344208
2006-2010,26.86308492,31.4561981
2005-2009,28.04005722,31.79598339
2004-2008,27.15061446,31.24050529
2003-2007,26.76537585,30.49203178
,,
Jasper,,
2011-2015,27.83603432,21.83210624
2010-2014,28.91156463,23.82335294
2009-2013,30.6179254,26.26224911
2008-2012,31.92265597,28.51917418
2007-2011,30.98692459,30.22344208
2006-2010,30.24372887,31.4561981
2005-2009,31.92982456,31.79598339
2004-2008,33.10681303,31.24050529
2003-2007,33.24147434,30.49203178
,,
Jefferson,,
2011-2015,22.84382284,21.83210624
2010-2014,22.49770432,23.82335294
2009-2013,25.9391771,26.26224911
2008-2012,26.28232302,28.51917418
2007-2011,28.80324544,30.22344208
2006-2010,29.75270479,31.4561981
2005-2009,30.74670571,31.79598339
2004-2008,25.84070796,31.24050529
2003-2007,24.71751412,30.49203178
,,
Johnson,,
2011-2015,7.812239175,21.83210624
2010-2014,8.615698961,23.82335294
2009-2013,9.036756245,26.26224911
2008-2012,10.05597828,28.51917418
2007-2011,10.74025116,30.22344208
2006-2010,10.74183783,31.4561981
2005-2009,10.50312859,31.79598339
2004-2008,10.60746026,31.24050529
2003-2007,9.791101898,30.49203178
,,
Jones,,
2011-2015,14.18439716,21.83210624
2010-2014,14.66666667,23.82335294
2009-2013,14.93991556,26.26224911
2008-2012,23.00661834,28.51917418
2007-2011,25.11627907,30.22344208
2006-2010,27.3805902,31.4561981
2005-2009,28.51140456,31.79598339
2004-2008,31.72702784,31.24050529
2003-2007,27.00270027,30.49203178
,,
Keokuk,,
2011-2015,25.90993214,21.83210624
2010-2014,29.20143027,23.82335294
2009-2013,28.12858783,26.26224911
2008-2012,25.01389661,28.51917418
2007-2011,24.25578831,30.22344208
2006-2010,19.35840708,31.4561981
2005-2009,20.70509233,31.79598339
2004-2008,27.02702703,31.24050529
2003-2007,29.96042962,30.49203178
,,
Kossuth,,
2011-2015,11.74989509,21.83210624
2010-2014,11.76470588,23.82335294
2009-2013,13.39109886,26.26224911
2008-2012,15.77529819,28.51917418
2007-2011,16.57874906,30.22344208
2006-2010,18.94502229,31.4561981
2005-2009,18.12250816,31.79598339
2004-2008,18.36158192,31.24050529
2003-2007,17.44186047,30.49203178
,,
Lee,,
2011-2015,40.74638233,21.83210624
2010-2014,42.07967084,23.82335294
2009-2013,44.90246596,26.26224911
2008-2012,46.86086485,28.51917418
2007-2011,47.72079772,30.22344208
2006-2010,49.45441746,31.4561981
2005-2009,48.55551688,31.79598339
2004-2008,45.39982803,31.24050529
2003-2007,41.79460935,30.49203178
,,
Linn,,
2011-2015,18.65671642,21.83210624
2010-2014,20.72016576,23.82335294
2009-2013,23.50516612,26.26224911
2008-2012,26.04094523,28.51917418
2007-2011,27.56704182,30.22344208
2006-2010,29.08290038,31.4561981
2005-2009,30.14272011,31.79598339
2004-2008,29.47311956,31.24050529
2003-2007,28.89064783,30.49203178
,,
Louisa,,
2011-2015,26.91511387,21.83210624
2010-2014,27.73497689,23.82335294
2009-2013,34.53529711,26.26224911
2008-2012,37.99392097,28.51917418
2007-2011,43.32669323,30.22344208
2006-2010,44.37869822,31.4561981
2005-2009,50.83088954,31.79598339
2004-2008,45.8984375,31.24050529
2003-2007,39.88326848,30.49203178
,,
Lucas,,
2011-2015,27.00729927,21.83210624
2010-2014,32.81027104,23.82335294
2009-2013,33.28710125,26.26224911
2008-2012,34.10641201,28.51917418
2007-2011,41.83266932,30.22344208
2006-2010,42.78416347,31.4561981
2005-2009,36.12982241,31.79598339
2004-2008,35.45673077,31.24050529
2003-2007,34.42136499,30.49203178
,,
Lyon,,
2011-2015,18.97642323,21.83210624
2010-2014,16.6858458,23.82335294
2009-2013,16.90140845,26.26224911
2008-2012,16.27780792,28.51917418
2007-2011,14.0625,30.22344208
2006-2010,11.09430156,31.4561981
2005-2009,10.73694485,31.79598339
2004-2008,9.601536246,31.24050529
2003-2007,6.202290076,30.49203178
,,
Madison,,
2011-2015,16.91581432,21.83210624
2010-2014,18.24817518,23.82335294
2009-2013,18.15930664,26.26224911
2008-2012,22.23137093,28.51917418
2007-2011,23.37981952,30.22344208
2006-2010,25.73529412,31.4561981
2005-2009,26.11179111,31.79598339
2004-2008,28.61815209,31.24050529
2003-2007,28.30188679,30.49203178
,,
Mahaska,,
2011-2015,21.86548575,21.83210624
2010-2014,24.50570872,23.82335294
2009-2013,27.3008725,26.26224911
2008-2012,25.58335676,28.51917418
2007-2011,32.26703755,30.22344208
2006-2010,38.06133625,31.4561981
2005-2009,40.46087889,31.79598339
2004-2008,39.26701571,31.24050529
2003-2007,42.1377184,30.49203178
,,
Marion,,
2011-2015,13.90799328,21.83210624
2010-2014,15.08456499,23.82335294
2009-2013,17.0694864,26.26224911
2008-2012,18.35138387,28.51917418
2007-2011,21.03681443,30.22344208
2006-2010,22.34553089,31.4561981
2005-2009,23.79159765,31.79598339
2004-2008,23.54716981,31.24050529
2003-2007,22.6039783,30.49203178
,,
Marshall,,
2011-2015,43.03599374,21.83210624
2010-2014,46.95121951,23.82335294
2009-2013,49.6903791,26.26224911
2008-2012,53.63061163,28.51917418
2007-2011,54.26829268,30.22344208
2006-2010,58.43045843,31.4561981
2005-2009,60.96393233,31.79598339
2004-2008,63.53546727,31.24050529
2003-2007,63.95065736,30.49203178
,,
Mills,,
2011-2015,23.08917197,21.83210624
2010-2014,23.03415409,23.82335294
2009-2013,25.9688374,26.26224911
2008-2012,28.50260939,28.51917418
2007-2011,25.90044516,30.22344208
2006-2010,27.34693878,31.4561981
2005-2009,26.2402624,31.79598339
2004-2008,22.20394737,31.24050529
2003-2007,17.8719867,30.49203178
,,
Mitchell,,
2011-2015,10.46831956,21.83210624
2010-2014,11.46914255,23.82335294
2009-2013,11.80257511,26.26224911
2008-2012,9.921671018,28.51917418
2007-2011,9.758602979,30.22344208
2006-2010,12.16421693,31.4561981
2005-2009,13.52705411,31.79598339
2004-2008,14.56554495,31.24050529
2003-2007,16.84532925,30.49203178
,,
Monona,,
2011-2015,17.17699776,21.83210624
2010-2014,18.92285298,23.82335294
2009-2013,18.84057971,26.26224911
2008-2012,21.32196162,28.51917418
2007-2011,21.95467422,30.22344208
2006-2010,24.54873646,31.4561981
2005-2009,23.32361516,31.79598339
2004-2008,28.94356006,31.24050529
2003-2007,31.89227498,30.49203178
,,
Monroe,,
2011-2015,27.97761791,21.83210624
2010-2014,31.56274057,23.82335294
2009-2013,33.03303303,26.26224911
2008-2012,43.18181818,28.51917418
2007-2011,41.95804196,30.22344208
2006-2010,47.81199352,31.4561981
2005-2009,44.38860972,31.79598339
2004-2008,44.68802698,31.24050529
2003-2007,37.25165563,30.49203178
,,
Montgomery,,
2011-2015,37.20663995,21.83210624
2010-2014,40.70096099,23.82335294
2009-2013,38.15937149,26.26224911
2008-2012,36.4640884,28.51917418
2007-2011,37.05722071,30.22344208
2006-2010,32.84868067,31.4561981
2005-2009,31.38297872,31.79598339
2004-2008,33.73748023,31.24050529
2003-2007,31.83023873,30.49203178
,,
Muscatine,,
2011-2015,35.69854561,21.83210624
2010-2014,37.62811127,23.82335294
2009-2013,40.89272858,26.26224911
2008-2012,45.12022631,28.51917418
2007-2011,47.5462255,30.22344208
2006-2010,50.47143649,31.4561981
2005-2009,52.7275277,31.79598339
2004-2008,53.77574371,31.24050529
2003-2007,52.99270073,30.49203178
,,
Obrien,,
2011-2015,18.83052527,21.83210624
2010-2014,26.58788774,23.82335294
2009-2013,27.8177458,26.26224911
2008-2012,31.33769878,28.51917418
2007-2011,34.56116417,30.22344208
2006-2010,33.22995126,31.4561981
2005-2009,30.48264183,31.79598339
2004-2008,32.09876543,31.24050529
2003-2007,30.26682597,30.49203178
,,
Osceola,,
2011-2015,32.99203641,21.83210624
2010-2014,29.60526316,23.82335294
2009-2013,27.97927461,26.26224911
2008-2012,23.03262956,28.51917418
2007-2011,20.62780269,30.22344208
2006-2010,20.18502944,31.4561981
2005-2009,18.16745656,31.79598339
2004-2008,21.06847254,31.24050529
2003-2007,23.37472608,30.49203178
,,
Page,,
2011-2015,35.4978355,21.83210624
2010-2014,37.3355961,23.82335294
2009-2013,44.94863014,26.26224911
2008-2012,46.72096014,28.51917418
2007-2011,44.87179487,30.22344208
2006-2010,41.94915254,31.4561981
2005-2009,41.35021097,31.79598339
2004-2008,32.45686113,31.24050529
2003-2007,30.66989508,30.49203178
,,
Palo Alto,,
2011-2015,15.39645881,21.83210624
2010-2014,18.93939394,23.82335294
2009-2013,20.08608321,26.26224911
2008-2012,21.00271003,28.51917418
2007-2011,20.6185567,30.22344208
2006-2010,19.00674433,31.4561981
2005-2009,18.70251315,31.79598339
2004-2008,18.86792453,31.24050529
2003-2007,14.61495222,30.49203178
,,
Plymouth,,
2011-2015,16.38209506,21.83210624
2010-2014,15.32479414,23.82335294
2009-2013,16.20264719,26.26224911
2008-2012,16.37852593,28.51917418
2007-2011,17.27272727,30.22344208
2006-2010,18.76978743,31.4561981
2005-2009,20.30227837,31.79598339
2004-2008,19.89716074,31.24050529
2003-2007,19.53467954,30.49203178
,,
Pocahontas,,
2011-2015,17.44186047,21.83210624
2010-2014,18.90359168,23.82335294
2009-2013,21.12029385,26.26224911
2008-2012,24.20051858,28.51917418
2007-2011,29.88691438,30.22344208
2006-2010,31.03709311,31.4561981
2005-2009,31.44654088,31.79598339
2004-2008,27.55905512,31.24050529
2003-2007,25.34854246,30.49203178
,,
Polk,,
2011-2015,25.28797441,21.83210624
2010-2014,27.83556927,23.82335294
2009-2013,31.59546187,26.26224911
2008-2012,34.91919162,28.51917418
2007-2011,38.94775843,30.22344208
2006-2010,41.13624408,31.4561981
2005-2009,42.71029612,31.79598339
2004-2008,42.45238912,31.24050529
2003-2007,42.88613375,30.49203178
,,
Pottawattamie,,
2011-2015,30.97691405,21.83210624
2010-2014,34.54264763,23.82335294
2009-2013,37.56287006,26.26224911
2008-2012,39.39145256,28.51917418
2007-2011,40.97278954,30.22344208
2006-2010,41.81623528,31.4561981
2005-2009,39.50695322,31.79598339
2004-2008,36.79585256,31.24050529
2003-2007,35.88803943,30.49203178
,,
Poweshiek,,
2011-2015,12.75,21.83210624
2010-2014,15.42672307,23.82335294
2009-2013,16.65423813,26.26224911
2008-2012,19.01704124,28.51917418
2007-2011,20.49780381,30.22344208
2006-2010,18.12907904,31.4561981
2005-2009,17.53139067,31.79598339
2004-2008,17.50291715,31.24050529
2003-2007,16.72473868,30.49203178
,,
Ringgold,,
2011-2015,20.66115702,21.83210624
2010-2014,18.86792453,23.82335294
2009-2013,20,26.26224911
2008-2012,23.77807133,28.51917418
2007-2011,26.9541779,30.22344208
2006-2010,33.33333333,31.4561981
2005-2009,45.25547445,31.79598339
2004-2008,46.71532847,31.24050529
2003-2007,56.57708628,30.49203178
,,
Sac,,
2011-2015,19.63267891,21.83210624
2010-2014,19.79565773,23.82335294
2009-2013,16.7850226,26.26224911
2008-2012,15.18151815,28.51917418
2007-2011,16.57824934,30.22344208
