GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142040300600000,,EXEMPT,CITY PROPERTY,1213,5TH ST NW,CEDAR RAPIDS CITY OF,0.321,,,,,,,,,0,0,0,0,0,0
142040300700000,,EXEMPT,CITY PROPERTY,1207,5TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142040301100000,,EXEMPT,CITY PROPERTY,412,K AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0
142040301200000,,EXEMPT,CITY PROPERTY,408,K AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142040301500000,,EXEMPT,CITY PROPERTY,1212,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142040301600000,,EXEMPT,CITY PROPERTY,1216,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142040301800000,,EXEMPT,CITY PROPERTY,1228,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142040301900000,,EXEMPT,CITY PROPERTY,1232,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142040400200000,,EXEMPT,CITY PROPERTY,1237,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040400600000,,EXEMPT,CITY PROPERTY,1221,6TH ST NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,,,0,0,0,0,0,0
142040400700000,,EXEMPT,CITY PROPERTY,1217,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040400800000,,EXEMPT,CITY PROPERTY,1211,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040400900000,,EXEMPT,CITY PROPERTY,1207,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040401000000,,EXEMPT,CITY PROPERTY,1203,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040401100000,,EXEMPT,CITY PROPERTY,1204,5TH ST NW,CEDAR RAPIDS CITY OF,0.22,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142040401200000,,EXEMPT,CITY PROPERTY,1208,5TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040401300000,,EXEMPT,CITY PROPERTY,1212,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040401600000,,EXEMPT,CITY PROPERTY,1226,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040401700000,,EXEMPT,CITY PROPERTY,1232,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040500400000,,EXEMPT,CITY PROPERTY,1233,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142040500600000,,EXEMPT,CITY PROPERTY,1223,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142040500700000,,EXEMPT,CITY PROPERTY,1221,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142040501000000,,EXEMPT,CITY PROPERTY,1200,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040501100000,,EXEMPT,CITY PROPERTY,1204,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040501300000,,EXEMPT,CITY PROPERTY,1216,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040501700000,,EXEMPT,CITY PROPERTY,617,L AVE NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142040600200000,VACANT LAND,EXEMPT,CITY PROPERTY,1131,5TH ST NW,CEDAR RAPIDS CITY OF,5.9,,,,,,,,,0,0,0,0,0,0
142040600300000,,EXEMPT,CITY PROPERTY,501,K AVE NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,,0,0,0,0,0,0
142040600400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.074,Detached Structures Only,,1970,,,,,,0,0,0,0,0,0
142040600500000,,EXEMPT,CITY PROPERTY,1126,5TH ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,,0,0,0,0,0,0
142040600900000,,EXEMPT,CITY PROPERTY,1123,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040601000000,,EXEMPT,CITY PROPERTY,1121,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040601100000,,EXEMPT,CITY PROPERTY,1115,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040601200000,,EXEMPT,CITY PROPERTY,1113,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040601300000,,EXEMPT,CITY PROPERTY,1111,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040601400000,,EXEMPT,CITY PROPERTY,1105,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040601500000,,EXEMPT,CITY PROPERTY,1103,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142040601600000,,EXEMPT,CITY PROPERTY,514,J AVE NW,CEDAR RAPIDS CITY OF,0.044,,,,,,,,,0,0,0,0,0,0
142040602400000,,EXEMPT,CITY PROPERTY,432,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040602500000,,EXEMPT,CITY PROPERTY,426,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040602600000,,EXEMPT,CITY PROPERTY,422,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040602700000,,EXEMPT,CITY PROPERTY,416,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040602800000,,EXEMPT,CITY PROPERTY,410,J AVE NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,,0,0,0,0,0,0
142040602900000,,EXEMPT,CITY PROPERTY,404,J AVE NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,,0,0,0,0,0,0
142040700100000,,EXEMPT,CITY PROPERTY,1138,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040700200000,LINTS PERFORMANCE,EXEMPT,CITY PROPERTY,615,K AVE NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Store - Retail Small,1921,2497-01-01,,0,0,0,0,0,0
142040700300000,,EXEMPT,CITY PROPERTY,1129,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,,,,,,,,,0,0,0,0,0,0
142040700400000,,EXEMPT,CITY PROPERTY,1127,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,,,,,,,,,0,0,0,0,0,0
142040700500000,,EXEMPT,CITY PROPERTY,1125,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142040700700000,,EXEMPT,CITY PROPERTY,1113,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142040700800000,WILLY'S BLVD CAFE,EXEMPT,CITY PROPERTY,1111,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1102,,,,,,,,,0,0,0,0,0,0
142040700900000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.6474,,,,,,,,,0,0,0,0,0,0
142040701000000,,EXEMPT,CITY PROPERTY,610,J AVE NW,CEDAR RAPIDS CITY OF,0.044,,,,,,,,,0,0,0,0,0,0
142040701100000,,EXEMPT,CITY PROPERTY,606,J AVE NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142040701300000,,EXEMPT,CITY PROPERTY,1106,6TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142040701400000,,EXEMPT,CITY PROPERTY,1108,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142040701500000,,EXEMPT,CITY PROPERTY,1110,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142040701600000,,EXEMPT,CITY PROPERTY,1116,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040701900000,,EXEMPT,CITY PROPERTY,1130,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142040800100000,,EXEMPT,CITY PROPERTY,407,J AVE NW,CEDAR RAPIDS CITY OF,0.052,,,,,,,,,0,0,0,0,0,0
142040800200000,,EXEMPT,CITY PROPERTY,409,J AVE NW,CEDAR RAPIDS CITY OF,0.109,,,,,,,,,0,0,0,0,0,0
142040800300000,,EXEMPT,CITY PROPERTY,413,J AVE NW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0
142040800400000,,EXEMPT,CITY PROPERTY,417,J AVE NW,CEDAR RAPIDS CITY OF,0.126,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142040800500000,,EXEMPT,CITY PROPERTY,423,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142040800600000,,EXEMPT,CITY PROPERTY,427,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142040800700000,,EXEMPT,CITY PROPERTY,433,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142040800800000,,EXEMPT,CITY PROPERTY,1021,5TH ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142040800900000,,EXEMPT,CITY PROPERTY,1013,5TH ST NW,CEDAR RAPIDS CITY OF,0.051,,,,,,,,,0,0,0,0,0,0
142040801000000,,EXEMPT,CITY PROPERTY,1011,5TH ST NW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,,0,0,0,0,0,0
142040801200000,,EXEMPT,CITY PROPERTY,418,I AVE NW,CEDAR RAPIDS CITY OF,0.067,,,,,,,,,0,0,0,0,0,0
142040801300000,,EXEMPT,CITY PROPERTY,414,I AVE NW,CEDAR RAPIDS CITY OF,0.032,,,,,,,,,0,0,0,0,0,0
142040801500000,,EXEMPT,CITY PROPERTY,408,I AVE NW,CEDAR RAPIDS CITY OF,0.067,,,,,,,,,0,0,0,0,0,0
142040801600000,,EXEMPT,CITY PROPERTY,406,I AVE NW,CEDAR RAPIDS CITY OF,0.068,,,,,,,,,0,0,0,0,0,0
142040801700000,,EXEMPT,CITY PROPERTY,402,I AVE NW,CEDAR RAPIDS CITY OF,0.051,,,,,,,,,0,0,0,0,0,0
142040901700000,,EXEMPT,CITY PROPERTY,1011,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142040901800000,,EXEMPT,CITY PROPERTY,524,I AVE NW,CEDAR RAPIDS CITY OF,0.082,,,,,,,,,0,0,0,0,0,0
142040902200000,,EXEMPT,CITY PROPERTY,1006,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142041000100000,,EXEMPT,CITY PROPERTY,1034,6TH ST NW,CEDAR RAPIDS CITY OF,0.153,,,,,,,,,0,0,0,0,0,0
142041000300000,,EXEMPT,CITY PROPERTY,609,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142041000400000,,EXEMPT,CITY PROPERTY,1035,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,,,0,0,0,0,0,0
142041000600000,,EXEMPT,CITY PROPERTY,1017,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142041000700000,,EXEMPT,CITY PROPERTY,1015,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142041000900000,,EXEMPT,CITY PROPERTY,620,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142041001000000,,EXEMPT,CITY PROPERTY,614,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142041001200000,,EXEMPT,CITY PROPERTY,604,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142041001400000,,EXEMPT,CITY PROPERTY,1012,6TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142041001500000,,EXEMPT,CITY PROPERTY,1018,6TH ST NW,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0
142041100100000,,EXEMPT,CITY PROPERTY,308,I AVE NW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142041100200000,,EXEMPT,CITY PROPERTY,310,I AVE NW,CEDAR RAPIDS CITY OF,0.082,,,,,,,,,0,0,0,0,0,0
142041100300000,,EXEMPT,CITY PROPERTY,314,I AVE NW,CEDAR RAPIDS CITY OF,0.137,,,,,,,,,0,0,0,0,0,0
142041100400000,,EXEMPT,CITY PROPERTY,320,I AVE NW,CEDAR RAPIDS CITY OF,0.176,,,,,,,,,0,0,0,0,0,0
142042600300000,,EXEMPT,CITY PROPERTY,1233,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042600400000,,EXEMPT,CITY PROPERTY,1229,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042601200000,,EXEMPT,CITY PROPERTY,1216,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042801000000,,EXEMPT,CITY PROPERTY,1202,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900,648.0,,,,,0,0,0,0,0,0
142043000100000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,,0,0,0,0,0,0
142043000400000,,EXEMPT,CITY PROPERTY,1127,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043000500000,,EXEMPT,CITY PROPERTY,1123,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043001100000,,EXEMPT,CITY PROPERTY,1100,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043001200000,,EXEMPT,CITY PROPERTY,1106,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043001400000,,EXEMPT,CITY PROPERTY,1112,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142043001800000,,EXEMPT,CITY PROPERTY,1126,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.097,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142043001900000,A & W,EXEMPT,CITY PROPERTY,1132,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Restaurant - Fast Food,1962,1408-01-01,,0,0,0,0,0,0
142043101100000,,EXEMPT,CITY PROPERTY,1108,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043101200000,,EXEMPT,CITY PROPERTY,1112,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043300700000,,EXEMPT,CITY PROPERTY,1113,11TH ST NW,CEDAR RAPIDS CITY OF,0.158,,,,,,,,,0,0,0,0,0,0
142043400200000,,EXEMPT,CITY PROPERTY,1033,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400300000,,EXEMPT,CITY PROPERTY,1027,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400400000,,EXEMPT,CITY PROPERTY,1021,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400700000,,EXEMPT,CITY PROPERTY,1003,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400800000,,EXEMPT,CITY PROPERTY,1001,8TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142043400900000,FULL SPECTRUM ENTERTAINMENT,EXEMPT,CITY PROPERTY,1000,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1175,Single-Family,1 Story Frame,1890,480.0,,,,,0,0,0,0,0,0
142043401000000,,EXEMPT,CITY PROPERTY,1006,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043401400000,,EXEMPT,CITY PROPERTY,1026,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142045500400000,,EXEMPT,CITY PROPERTY,719,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045500800000,,EXEMPT,CITY PROPERTY,819,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142045501000000,,EXEMPT,CITY PROPERTY,815,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142045501500000,,EXEMPT,CITY PROPERTY,714,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045501600000,,EXEMPT,CITY PROPERTY,708,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045502000000,,EXEMPT,CITY PROPERTY,816,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142045601500000,FORMER LIFELINE MINISTRIES CHURCH,EXEMPT,CITY PROPERTY,800,G AVE NW,CEDAR RAPIDS CITY OF,0.2571,,,,,Church,1918,2004-01-01,,0,0,0,0,0,0
142045601800000,,RESIDENTIAL,NW 311,816,8TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,18088,0,18088,0,0,18088
142045701500000,,EXEMPT,CITY PROPERTY,916,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1911,572.0,,,,,0,0,0,0,0,0
142045900200000,,EXEMPT,CITY PROPERTY,709,G AVE NW,CEDAR RAPIDS CITY OF,0.152,,,,,,,,,0,0,0,0,0,0
142045901000000,,EXEMPT,CITY PROPERTY,724,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046000100000,,EXEMPT,CITY PROPERTY,726,8TH ST NW,CEDAR RAPIDS CITY OF,0.086,Single-Family,2 Story Frame,1898,1482.0,,,,,0,0,0,0,0,0
142046000600000,,EXEMPT,CITY PROPERTY,827,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046000700000,,EXEMPT,CITY PROPERTY,831,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046001100000,,EXEMPT,CITY PROPERTY,824,F AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142046101000000,,EXEMPT,CITY PROPERTY,926,F AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1910,759.0,,,,,0,0,0,0,0,0
142046300300000,,EXEMPT,CITY PROPERTY,713,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046301600000,,EXEMPT,CITY PROPERTY,704,E AVE NW,CEDAR RAPIDS CITY OF,0.102,,,,,,,,,0,0,0,0,0,0
142046301900000,,EXEMPT,CITY PROPERTY,620,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.048,Single-Family,1 1/2 Story Frame,1900,1321.0,,,,,0,0,0,0,0,0
142046400100000,,EXEMPT,CITY PROPERTY,803,F AVE NW,CEDAR RAPIDS CITY OF,0.064,Single-Family,1 1/2 Story Frame,1909,1047.2,,,,,0,0,0,0,0,0
142047600100000,,EXEMPT,CITY PROPERTY,301,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600200000,,EXEMPT,CITY PROPERTY,305,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600300000,,EXEMPT,CITY PROPERTY,317,I AVE NW,CEDAR RAPIDS CITY OF,0.179,,,,,,,,,0,0,0,0,0,0
142047600400000,,EXEMPT,CITY PROPERTY,321,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600500000,,EXEMPT,CITY PROPERTY,325,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600700000,,EXEMPT,CITY PROPERTY,330,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600900000,,EXEMPT,CITY PROPERTY,322,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601000000,,EXEMPT,CITY PROPERTY,316,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601100000,,EXEMPT,CITY PROPERTY,312,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601200000,,EXEMPT,CITY PROPERTY,310,H AVE NW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,,0,0,0,0,0,0
142047601400000,,EXEMPT,CITY PROPERTY,302,H AVE NW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142047700100000,,EXEMPT,CITY PROPERTY,908,4TH ST NW,CEDAR RAPIDS CITY OF,0.05,,,,,,,,,0,0,0,0,0,0
142047700300000,,EXEMPT,CITY PROPERTY,404,H AVE NW,CEDAR RAPIDS CITY OF,0.071,,,,,,,,,0,0,0,0,0,0
142047700400000,,EXEMPT,CITY PROPERTY,402,H AVE NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142047900300000,,EXEMPT,CITY PROPERTY,604,H AVE NW,CEDAR RAPIDS CITY OF,0.065,,,,,,,,,0,0,0,0,0,0
142047900500000,,EXEMPT,CITY PROPERTY,615,I AVE NW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,,0,0,0,0,0,0
142047900700000,,EXEMPT,CITY PROPERTY,621,I AVE NW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142047900800000,,EXEMPT,CITY PROPERTY,623,I AVE NW,CEDAR RAPIDS CITY OF,0.046,Single-Family,Salvage,1900,710.0,,,,,0,0,0,0,0,0
142047901100000,,EXEMPT,CITY PROPERTY,905,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142047901400000,,EXEMPT,CITY PROPERTY,629,I AVE NW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,,0,0,0,0,0,0
142048000100000,,EXEMPT,CITY PROPERTY,828,3RD ST NW,CEDAR RAPIDS CITY OF,0.2571,,,,,,,,,0,0,0,0,0,0
142048000200000,,EXEMPT,CITY PROPERTY,309,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048000300000,,EXEMPT,CITY PROPERTY,315,H AVE NW,CEDAR RAPIDS CITY OF,0.135,,,,,,,,,0,0,0,0,0,0
142048000400000,,EXEMPT,CITY PROPERTY,317,H AVE NW,CEDAR RAPIDS CITY OF,0.122,,,,,,,,,0,0,0,0,0,0
142048000600000,,EXEMPT,CITY PROPERTY,325,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048000800000,,EXEMPT,CITY PROPERTY,821,4TH ST NW,CEDAR RAPIDS CITY OF,0.068,,,,,,,,,0,0,0,0,0,0
142048001100000,,EXEMPT,CITY PROPERTY,326,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001200000,,EXEMPT,CITY PROPERTY,322,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001300000,,EXEMPT,CITY PROPERTY,318,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001400000,,EXEMPT,CITY PROPERTY,314,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001500000,VACANT LAND,EXEMPT,CITY PROPERTY,310,G AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142048001600000,,EXEMPT,CITY PROPERTY,306,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001700000,,EXEMPT,CITY PROPERTY,300,G AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048001800000,,EXEMPT,CITY PROPERTY,812,3RD ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048100300000,,EXEMPT,CITY PROPERTY,432,G AVE NW,CEDAR RAPIDS CITY OF,0.197,,,,,,,,,0,0,0,0,0,0
142048100500000,,EXEMPT,CITY PROPERTY,424,G AVE NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142048100600000,,EXEMPT,CITY PROPERTY,420,G AVE NW,CEDAR RAPIDS CITY OF,0.17,,,,,,,,,0,0,0,0,0,0
142048101000000,,EXEMPT,CITY PROPERTY,404,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048101100000,,EXEMPT,CITY PROPERTY,400,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1868,760.0,,,,,0,0,0,0,0,0
142048101200000,,EXEMPT,CITY PROPERTY,816,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142048101300000,,EXEMPT,CITY PROPERTY,820,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142048101400000,,EXEMPT,CITY PROPERTY,824,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142048101500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.032,,,,,,,,,0,0,0,0,0,0
142048200100000,,EXEMPT,CITY PROPERTY,601,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
