GIS_Number_valuations,Map_Name_valuations,Class_valuations,2010 Land Res,2010 Land Comm,2010 Land Total,2010 Dwlg,2010 Improv,2010 Total
141645500400000,NE 146,Residential,16200,0,16200,71031,0,87231
141645500500000,NE 146,Residential,16200,0,16200,59824,0,76024
141645500600000,NE 146,Residential,14400,0,14400,51916,0,66316
141645500700000,CONVERSIONS,Commercial,0,16330,16330,0,43579,59909
141645500800000,NE 146,Residential,8000,0,8000,0,0,8000
141645600100000,COMM NE,Commercial,0,54432,54432,0,32651,87083
141645600200000,NE 146,Residential,17100,0,17100,0,0,17100
141645600300000,NE 146,Residential,6000,0,6000,0,0,6000
141645600400000,NE 146,Residential,6000,0,6000,0,0,6000
141645600500000,NE 146,Residential,6000,0,6000,0,0,6000
141645600600000,NE 146,Residential,12000,0,12000,27265,0,39265
141645600700000,NE 146,Residential,12000,0,12000,35100,0,47100
141645600800000,NE 146,Residential,14790,0,14790,41633,0,56423
141645600900000,NE 146,Residential,20880,0,20880,40473,0,61353
141645601000000,NE 146,Residential,14400,0,14400,36886,0,51286
141645601100000,NE 146,Residential,14400,0,14400,48050,0,62450
141645601200000,NE 146,Residential,14400,0,14400,51395,0,65795
141645601300000,NE 146,Residential,14400,0,14400,46930,0,61330
141645700100000,NE 146,Residential,14107,0,14107,34678,0,48785
141645700200000,NE 146,Residential,15624,0,15624,46574,0,62198
141645700300000,NE 146,Residential,5000,0,5000,0,0,5000
141645700400000,NE 146,Residential,5976,0,5976,19335,0,25311
141645700500000,NE 146,Residential,9878,0,9878,0,0,9878
141645700600000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
141645800100000,COMM NE,Commercial,0,95198,95198,0,86514,181712
141645800200000,COMM NE,Commercial,0,52488,52488,0,88722,141210
141645900100000,E-15 CITY,Exempt,0,0,0,0,0,0
141645900200000,E-15 CITY,Exempt,0,0,0,0,0,0
141645900300000,NE 146,Residential,5000,0,5000,0,0,5000
141645900400000,E-15 CITY,Exempt,0,0,0,0,0,0
141645900500000,E-15 CITY,Exempt,0,0,0,0,0,0
141645900600000,COMM NE,Commercial,0,31072,31072,0,28234,59306
141645900700000,E-15 CITY,Exempt,0,0,0,0,0,0
141645900800000,NE 146,Residential,15074,0,15074,0,0,15074
141645900900000,NE 146,Residential,10563,0,10563,0,0,10563
141645901000000,COMM NE,Commercial,0,26531,26531,0,27678,54209
141645901100000,COMM NE,Commercial,0,67735,67735,0,238840,306575
141645901200000,INDUSTRIAL,Industrial,0,36360,36360,0,12776,49136
141645901300000,E-15 CITY,Exempt,0,0,0,0,0,0
141645901400000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
141645901500000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
141645901600000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
141645901700000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
141647600100000,NE 146,Residential,10220,0,10220,43613,0,53833
141647600200000,NE 146,Residential,10360,0,10360,46119,0,56479
141647600300000,NE 146,Residential,11076,0,11076,43446,0,54522
141647600400000,NE 146,Residential,7384,0,7384,0,0,7384
141647600500000,NE 146,Residential,16000,0,16000,43306,0,59306
141647600600000,NE 146,Residential,16000,0,16000,53834,0,69834
141647600700000,NE 146,Residential,16000,0,16000,45183,0,61183
141647600800000,NE 146,Residential,15840,0,15840,40760,0,56600
141647600900000,NE 146,Residential,15840,0,15840,54203,0,70043
141647601000000,NE 146,Residential,15840,0,15840,0,0,15840
141647601100000,NE 146,Residential,19008,0,19008,62627,0,81635
141647601200000,NE 146,Residential,15680,0,15680,29650,0,45330
141647601300000,NE 146,Residential,15680,0,15680,44732,0,60412
141647601400000,NE 146,Residential,15680,0,15680,0,0,15680
141647601500000,NE 146,Residential,15520,0,15520,55100,0,70620
141647601600000,NE 146,Residential,15520,0,15520,42196,0,57716
141647601700000,NE 146,Residential,15360,0,15360,42787,0,58147
141647601800000,NE 146,Residential,15360,0,15360,53814,0,69174
141647601900000,COMM NE,Commercial,0,14375,14375,0,216,14591
141647602000000,COMM NE,Commercial,0,13635,13635,0,5048,18683
141647602100000,COMM NE,Commercial,0,12825,12825,0,5710,18535
141647602200000,COMM NE,Commercial,0,11610,11610,0,2158,13768
141647602300000,COMM NE,Commercial,0,126090,126090,0,265561,391651
141647700100000,NE 146,Residential,12164,0,12164,54041,0,66205
141647700200000,NE 146,Residential,11340,0,11340,53009,0,64349
141647700300000,NE 146,Residential,13580,0,13580,66129,0,79709
141647700400000,NE 146,Residential,21888,0,21888,112811,0,134699
141647700500000,NE 146,Residential,16000,0,16000,71949,0,87949
141647700600000,NE 146,Residential,16000,0,16000,83011,0,99011
141647700700000,NE 146,Residential,16000,0,16000,77358,0,93358
141647700800000,NE 146,Residential,16000,0,16000,61451,0,77451
141647700900000,NE 146,Residential,16000,0,16000,83857,0,99857
141647701000000,NE 146,Residential,16000,0,16000,83737,0,99737
141647701100000,NE 146,Residential,16000,0,16000,85976,0,101976
141647701200000,NE 146,Residential,16000,0,16000,63752,0,79752
141647701300000,NE 146,Residential,16000,0,16000,88985,0,104985
141647701400000,NE 146,Residential,16000,0,16000,72316,0,88316
141647701500000,NE 146,Residential,16000,0,16000,68350,0,84350
141647701600000,NE 146,Residential,16000,0,16000,72948,0,88948
141647701700000,NE 146,Residential,16000,0,16000,77426,0,93426
141647701800000,NE 146,Residential,16000,0,16000,64218,0,80218
141647701900000,NE 146,Residential,16000,0,16000,70691,0,86691
141647702000000,NE 146,Residential,16000,0,16000,56885,0,72885
141647702100000,NE 146,Residential,16000,0,16000,90269,0,106269
141647702200000,NE 146,Residential,16000,0,16000,108737,0,124737
141647702300000,NE 146,Residential,16000,0,16000,72787,0,88787
141647702400000,NE 146,Residential,14080,0,14080,53213,0,67293
141647702500000,NE 146,Residential,14763,0,14763,41752,0,56515
141647702600000,NE 146,Residential,12960,0,12960,46950,0,59910
141647702900000,NE 146,Residential,11760,0,11760,42833,0,54593
141647703000000,NE 146,Residential,15729,0,15729,42836,0,58565
141647703100000,NE 146,Residential,11200,0,11200,46807,0,58007
141647703200000,NE 146,Residential,16000,0,16000,50878,0,66878
141647703300000,NE 146,Residential,16000,0,16000,49158,0,65158
141647703400000,NE 146,Residential,16000,0,16000,0,0,16000
141647703500000,NE 146,Residential,16000,0,16000,25379,0,41379
141647703600000,NE 146,Residential,16000,0,16000,46783,0,62783
141647703700000,NE 146,Residential,19200,0,19200,60014,0,79214
141647703800000,NE 146,Residential,16000,0,16000,51721,0,67721
141647703900000,NE 146,Residential,16000,0,16000,54975,0,70975
141647704000000,NE 146,Residential,16000,0,16000,57769,0,73769
141647704100000,NE 146,Residential,16000,0,16000,58355,0,74355
141647704200000,NE 146,Residential,16000,0,16000,66592,0,82592
141647704300000,NE 146,Residential,16000,0,16000,61024,0,77024
141647704400000,NE 146,Residential,16000,0,16000,55874,0,71874
141647704500000,NE 146,Residential,16000,0,16000,61921,0,77921
141647704600000,NE 146,Residential,16000,0,16000,26569,0,42569
141647704700000,NE 146,Residential,16000,0,16000,52137,0,68137
141647704800000,NE 146,Residential,14400,0,14400,0,0,14400
141647704900000,NE 146,Residential,11200,0,11200,71853,0,83053
141647705000000,NE 146,Residential,11620,0,11620,66471,0,78091
141647800100000,NE 145,Residential,17460,0,17460,63244,0,80704
141647900100000,NE 145,Residential,24570,0,24570,66679,0,91249
141647900200000,NE 145,Residential,14150,0,14150,66189,0,80339
141647900300000,NE 145,Residential,14400,0,14400,74355,0,88755
141647900400000,NE 145,Residential,14560,0,14560,75941,0,90501
141648000100000,NE 146,Residential,29070,0,29070,95957,0,125027
141648000200000,NE 146,Residential,16114,0,16114,62237,0,78351
141648000300000,NE 146,Residential,19800,0,19800,86276,0,106076
141648000400000,NE 146,Residential,23594,0,23594,87289,0,110883
141648000500000,NE 146,Residential,19260,0,19260,75740,0,95000
141648000600000,NE 146,Residential,19260,0,19260,79584,0,98844
141648000700000,NE 146,Residential,28649,0,28649,90317,0,118966
141648000800000,NE 146,Residential,28649,0,28649,68701,0,97350
141648000900000,NE 146,Residential,18634,0,18634,33086,0,51720
141648001000000,NE 146,Residential,28890,0,28890,84888,0,113778
141648001100000,NE 146,Residential,28890,0,28890,67138,0,96028
141648001200000,NE 146,Residential,19260,0,19260,57489,0,76749
141648001300000,NE 146,Residential,18441,0,18441,75349,0,93790
141648001400000,NE 146,Residential,18779,0,18779,54683,0,73462
141648001500000,NE 146,Residential,18779,0,18779,75341,0,94120
141648001600000,NE 146,Residential,19260,0,19260,62251,0,81511
141648001700000,NE 146,Residential,28577,0,28577,85709,0,114286
141648001800000,NE 146,Residential,28577,0,28577,90617,0,119194
141648001900000,NE 146,Residential,18128,0,18128,57085,0,75213
141648002000000,NE 146,Residential,19440,0,19440,73940,0,93380
141648002100000,NE 146,Residential,19440,0,19440,94794,0,114234
141648002200000,NE 146,Residential,22627,0,22627,84885,0,107512
141648002300000,NE 146,Residential,21600,0,21600,43400,0,65000
141648002400000,NE 146,Residential,21600,0,21600,68429,0,90029
141648002500000,NE 146,Residential,21480,0,21480,57275,0,78755
141648002600000,NE 146,Residential,16000,0,16000,79391,0,95391
141648002700000,NE 146,Residential,16000,0,16000,76657,0,92657
141648002800000,NE 146,Residential,24000,0,24000,80728,0,104728
141648002900000,NE 146,Residential,17280,0,17280,63552,0,80832
141648003000000,NE 146,Residential,17280,0,17280,78532,0,95812
141648003100000,NE 146,Residential,16114,0,16114,89218,0,105332
141648003200000,NE 146,Residential,25402,0,25402,78248,0,103650
141648003300000,NE 146,Residential,25402,0,25402,60112,0,85514
141648003400000,CONVERSIONS,Commercial,0,16918,16918,0,89686,106604
141648003500000,NE 146,Residential,25252,0,25252,46467,0,71719
141648003600000,NE 146,Residential,16392,0,16392,97141,0,113533
141648003700000,NE 146,Residential,17120,0,17120,72438,0,89558
141648003800000,NE 146,Residential,17120,0,17120,49440,0,66560
141648003900000,NE 146,Residential,16136,0,16136,77262,0,93398
141648004000000,NE 146,Residential,17120,0,17120,35257,0,52377
141648004100000,NE 146,Residential,17120,0,17120,61433,0,78553
141648004200000,NE 146,Residential,17120,0,17120,73484,0,90604
141648004300000,NE 146,Residential,17120,0,17120,67700,0,84820
141648004400000,NE 146,Residential,17120,0,17120,67941,0,85061
141648004500000,NE 146,Residential,21400,0,21400,91617,0,113017
141648004600000,NE 146,Residential,18960,0,18960,71913,0,90873
141648100100000,NE 146,Residential,26420,0,26420,82093,0,108513
141648100200000,NE 146,Residential,11340,0,11340,60984,0,72324
141648100300000,NE 146,Residential,12480,0,12480,65452,0,77932
141648100400000,NE 146,Residential,16160,0,16160,63041,0,79201
141648100500000,NE 146,Residential,16160,0,16160,44497,0,60657
141648100600000,NE 146,Residential,16160,0,16160,71532,0,87692
141648100700000,NE 146,Residential,16160,0,16160,59097,0,75257
141648100800000,NE 146,Residential,16160,0,16160,78969,0,95129
141648100900000,NE 146,Residential,16160,0,16160,94729,0,110889
141648101000000,NE 146,Residential,16160,0,16160,58233,0,74393
141648101100000,NE 146,Residential,27149,0,27149,50750,0,77899
141648101200000,NE 146,Residential,15756,0,15756,54565,0,70321
141648101300000,NE 146,Residential,16160,0,16160,49448,0,65608
141648101400000,NE 146,Residential,16160,0,16160,68380,0,84540
141648101500000,NE 146,Residential,24240,0,24240,64644,0,88884
141648101600000,NE 146,Residential,23836,0,23836,80700,0,104536
141648101700000,NE 146,Residential,23755,0,23755,91664,0,115419
141648101800000,NE 146,Residential,23755,0,23755,95226,0,118981
141648101900000,NE 146,Residential,15594,0,15594,70229,0,85823
141648102000000,COMM NE,Commercial,0,53610,53610,0,3014,56624
141648102100000,NE 146,Residential,21600,0,21600,36300,0,57900
141648102200000,NE 146,Residential,21600,0,21600,49776,0,71376
141648102300000,NE 146,Residential,21600,0,21600,91862,0,113462
141648102400000,NE 146,Residential,20400,0,20400,62064,0,82464
141648102500000,NE 146,Residential,27425,0,27425,47245,0,74670
141648102600000,NE 146,Residential,13712,0,13712,59725,0,73437
141648102700000,NE 146,Residential,13712,0,13712,70292,0,84004
141648102800000,NE 146,Residential,27518,0,27518,76482,0,104000
141648102900000,NE 146,Residential,27518,0,27518,76297,0,103815
141648103000000,NE 146,Residential,27612,0,27612,72020,0,99632
141648103100000,NE 146,Residential,27612,0,27612,122498,0,150110
141648103200000,NE 146,Residential,17784,0,17784,55622,0,73406
141648103300000,NE 146,Residential,18720,0,18720,50356,0,69076
141648103400000,NE 146,Residential,18720,0,18720,62502,0,81222
141648103500000,NE 146,Residential,28080,0,28080,93826,0,121906
141648103600000,NE 146,Residential,27810,0,27810,61197,0,89007
141648103700000,NE 146,Residential,27810,0,27810,69267,0,97077
141648103800000,NE 146,Residential,27810,0,27810,94136,0,121946
141648103900000,NE 146,Residential,27810,0,27810,60341,0,88151
141648104000000,NE 146,Residential,27810,0,27810,73698,0,101508
141648200100000,NE 146,Residential,29120,0,29120,82405,0,111525
141648200200000,NE 146,Residential,25568,0,25568,2160,0,27728
141648200300000,NE 146,Residential,25500,0,25500,98713,0,124213
141648200400000,NE 146,Residential,24000,0,24000,87225,0,111225
141648200500000,COMM NE,Commercial,0,13025,13025,0,58371,71396
141648200600000,NE 146,Residential,23520,0,23520,0,0,23520
141648200700000,NE 146,Residential,18099,0,18099,54573,0,72672
141648200800000,NE 146,Residential,16975,0,16975,53439,0,70414
141648200900000,COMM NE,Commercial,0,32264,32264,0,29371,61635
141710100200000,NE 135,Residential,67950,0,67950,869263,0,937213
141710100300000,NE 135,Residential,43120,0,43120,184501,0,227621
141710100400000,NE 135,Residential,40375,0,40375,235603,0,275978
141710100500000,NE 135,Residential,35696,0,35696,0,0,35696
141710100600000,NE 149,Residential,37350,0,37350,0,0,37350
141710100700000,NE 149,Residential,20,0,20,0,0,20
141710101400000,NE 149,Residential,20,0,20,0,0,20
141710200300000,E-01 FEDERAL,Exempt,0,0,0,0,0,0
141712600100000,NE 135,Residential,41275,0,41275,0,0,41275
141712600200000,NE 149,Residential,39957,0,39957,0,0,39957
141712600300000,NE 149,Residential,40766,0,40766,196416,0,237182
141712600400000,NE 149,Residential,41472,0,41472,196841,0,238313
141712600500000,NE 149,Residential,43372,0,43372,171458,0,214830
141712600600000,NE 149,Residential,38480,0,38480,251338,0,289818
141712600700000,NE 149,Residential,63270,0,63270,0,0,63270
141712600900000,NE 149,Residential,40759,0,40759,273129,0,313888
141712601100000,NE 149,Residential,35853,0,35853,284590,0,320443
141712601200000,NE 149,Residential,49184,0,49184,218847,0,268031
141712601300000,NE 149,Residential,8150,0,8150,0,0,8150
141712601400000,NE 149,Residential,487,0,487,0,0,487
141712601500000,NE 149,Residential,8287,0,8287,0,0,8287
141712601600000,NE 135,Residential,36300,0,36300,42795,0,79095
141712700100000,NE 149,Residential,73920,0,73920,356630,0,430550
141712700200000,NE 149,Residential,74970,0,74970,349005,0,423975
141712700300000,NE 149,Residential,73088,0,73088,241912,0,315000
141712700400000,NE 149,Residential,70560,0,70560,281928,0,352488
141712700500000,NE 149,Residential,63756,0,63756,320952,0,384708
141712700600000,NE 149,Residential,46453,0,46453,218801,0,265254
141712700700000,NE 149,Residential,46283,0,46283,202126,0,248409
141712700800000,NE 149,Residential,46283,0,46283,217922,0,264205
141712700900000,NE 149,Residential,46750,0,46750,237899,0,284649
141712701000000,NE 149,Residential,52773,0,52773,230657,0,283430
141712701100000,NE 149,Residential,43956,0,43956,242398,0,286354
141712701200000,NE 149,Residential,61180,0,61180,271377,0,332557
141712701300000,NE 149,Residential,37502,0,37502,0,0,37502
141712701400000,NE 149,Residential,47333,0,47333,157255,0,204588
141712701500000,NE 149,Residential,90319,0,90319,181640,0,271959
141712701700000,NE 149,Residential,72765,0,72765,249859,0,322624
141712701800000,NE 149,Residential,72803,0,72803,208205,0,281008
141712701900000,NE 149,Residential,147500,0,147500,702500,0,850000
141712702000000,NE 149,Residential,58598,0,58598,492523,0,551121
141712702100000,NE 149,Residential,79352,0,79352,217149,0,296501
141712702200000,NE 149,Residential,6260,0,6260,0,0,6260
141712702300000,NE 149,Residential,100300,0,100300,347578,0,447878
141712702400000,NE 149,Residential,10870,0,10870,0,0,10870
141712702500000,NE 149,Residential,75290,0,75290,212119,0,287409
141712702600000,NE 149,Residential,76261,0,76261,301394,0,377655
141712702800000,NE 149,Residential,50456,0,50456,0,0,50456
141712702900000,NE 149,Residential,69557,0,69557,202253,0,271810
141712703000000,NE 149,Residential,70331,0,70331,185027,0,255358
141712703100000,NE 149,Residential,39031,0,39031,234543,0,273574
141712703200000,NE 149,Residential,60515,0,60515,214093,0,274608
141712703300000,NE 149,Residential,43218,0,43218,252949,0,296167
141712703400000,NE 149,Residential,71176,0,71176,262349,0,333525
141712703500000,NE 149,Residential,69889,0,69889,233173,0,303062
141712703600000,NE 149,Residential,46750,0,46750,170565,0,217315
141712703700000,NE 149,Residential,41710,0,41710,197242,0,238952
141712703800000,NE 149,Residential,37632,0,37632,222069,0,259701
141712703900000,NE 149,Residential,36279,0,36279,180059,0,216338
141712704000000,NE 149,Residential,15881,0,15881,0,0,15881
141712800100000,NE 149,Residential,49555,0,49555,213615,0,263170
141712800200000,NE 149,Residential,49516,0,49516,196499,0,246015
141712800300000,NE 149,Residential,73901,0,73901,329147,0,403048
141712800400000,NE 149,Residential,74881,0,74881,316688,0,391569
141712800500000,NE 149,Residential,77162,0,77162,321060,0,398222
141715100100000,NE 149,Residential,4200,0,4200,0,0,4200
141715200100000,NE 149,Residential,58557,0,58557,0,0,58557
141715200200000,NE 149,Residential,78477,0,78477,194242,0,272719
141715300100000,E-15 CITY,Exempt,0,0,0,0,0,0
141717600300000,NE 149,Residential,13537,0,13537,0,0,13537
141717700100000,COMM NE,Commercial,0,269879,269879,0,155186,425065
141717700200000,COMM NE,Commercial,0,17820,17820,0,0,17820
141717700300000,COMM NE,Commercial,0,79056,79056,0,343260,422316
141717700400000,COMM NE,Commercial,0,41613,41613,0,47534,89147
141717800100000,COMM NE,Commercial,0,2873,2873,0,0,2873
141717800200000,E-15 CITY,Exempt,0,0,0,0,0,0
141720100200000,NE 149,Residential,79934,0,79934,347331,0,427265
141720100300000,NE 149,Residential,69958,0,69958,343345,0,413303
141720100400000,NE 149,Residential,76425,0,76425,323465,0,399890
141720100600000,NE 149,Residential,118050,0,118050,456458,0,574508
141720100700000,NE 149,Residential,78481,0,78481,273454,0,351935
141720100900000,NE 167,Residential,35000,0,35000,0,0,35000
141720101000000,NE 167,Residential,37000,0,37000,0,0,37000
141720101100000,NE 167,Residential,91550,0,91550,318998,0,410548
141720200100000,NE 149,Residential,38000,0,38000,0,0,38000
141720200600000,NE 167,Residential,74060,0,74060,0,0,74060
141720200700000,NE 167,Residential,70056,0,70056,0,0,70056
141720300100000,E-15 CITY,Exempt,0,0,0,0,0,0
141720300200000,E-15 CITY,Exempt,0,0,0,0,0,0
141722600100000,E-15 CITY,Exempt,0,0,0,0,0,0
141725100100000,NW 301,Residential,15322,0,15322,40802,0,56124
141725100200000,NW 301,Residential,17680,0,17680,52013,0,69693
141725100300000,NW 301,Residential,33320,0,33320,0,0,33320
141725100400000,E-15 CITY,Exempt,0,0,0,0,0,0
141725100500000,NW 301,Residential,14310,0,14310,58831,0,73141
141725100600000,NW 301,Residential,24804,0,24804,39312,0,64116
141725100700000,NW 301,Residential,20670,0,20670,48071,0,68741
141725100800000,NW 301,Residential,27904,0,27904,131922,0,159826
141725100900000,NW 301,Residential,27030,0,27030,96352,0,123382
141725101000000,NW 301,Residential,31164,0,31164,98622,0,129786
141725101100000,NW 301,Residential,25200,0,25200,130841,0,156041
141725101200000,E-15 CITY,Exempt,0,0,0,0,0,0
141725200100000,NW 301,Residential,18553,0,18553,53438,0,71991
141725200200000,E-15 CITY,Exempt,0,0,0,0,0,0
141725200300000,NW 303,Residential,18075,0,18075,179136,0,197211
141725200400000,NW 303,Residential,14996,0,14996,205409,0,220405
141725200500000,NW 303,Residential,15016,0,15016,205197,0,220213
141725200600000,NW 303,Residential,16988,0,16988,205714,0,222702
141725200700000,NW 303,Residential,17200,0,17200,204124,0,221324
141725200800000,NW 303,Residential,14900,0,14900,202716,0,217616
141725200900000,NW 303,Residential,15000,0,15000,199756,0,214756
141725201000000,NW 303,Residential,15000,0,15000,207882,0,222882
141725201100000,NW 303,Residential,15000,0,15000,204839,0,219839
141725201200000,NW 303,Residential,15372,0,15372,203650,0,219022
141725201300000,NW 303,Residential,31496,0,31496,221913,0,253409
141725201400000,NW 303,Residential,15123,0,15123,197714,0,212837
141725201500000,NW 303,Residential,21493,0,21493,189211,0,210704
141725201600000,NW 303,Residential,13851,0,13851,195822,0,209673
141725201700000,NW 303,Residential,17136,0,17136,204686,0,221822
141725201800000,NW 303,Residential,16560,0,16560,178129,0,194689
141725201900000,NW 303,Residential,24400,0,24400,198232,0,222632
141725202000000,NW 303,Residential,27208,0,27208,220699,0,247907
141725202100000,NW 303,Residential,15120,0,15120,182707,0,197827
141725202200000,NW 303,Residential,15120,0,15120,178972,0,194092
141725202300000,NW 303,Residential,15120,0,15120,201052,0,216172
141725202400000,NW 303,Residential,33624,0,33624,241389,0,275013
141725202500000,NW 303,Residential,43241,0,43241,230759,0,274000
141725202600000,NW 303,Residential,18364,0,18364,194713,0,213077
141725202700000,NW 301,Residential,38619,0,38619,146003,0,184622
141725202800000,NW 301,Residential,30164,0,30164,2046,0,32210
141725202900000,NW 301,Residential,22923,0,22923,0,0,22923
141725203000000,NW 301,Residential,4096,0,4096,0,0,4096
141725203100000,NW 301,Residential,32770,0,32770,0,0,32770
141725203200000,NW 301,Residential,29520,0,29520,55490,0,85010
141725203300000,NW 301,Residential,38376,0,38376,94569,0,132945
141725203400000,NW 301,Residential,29520,0,29520,81328,0,110848
141725203500000,NW 301,Residential,29520,0,29520,78365,0,107885
141725203600000,NW 301,Residential,29520,0,29520,64372,0,93892
141725203700000,NW 301,Residential,19344,0,19344,58656,0,78000
141725203800000,NW 301,Residential,17534,0,17534,0,0,17534
141725203900000,NW 301,Residential,31200,0,31200,95091,0,126291
141725204000000,NW 301,Residential,31200,0,31200,62970,0,94170
141725204100000,NW 301,Residential,27000,0,27000,86476,0,113476
141725204200000,NW 301,Residential,27000,0,27000,72477,0,99477
141725204300000,NW 301,Residential,18000,0,18000,55071,0,73071
141725204400000,NW 301,Residential,25500,0,25500,56043,0,81543
141725204500000,NW 301,Residential,31512,0,31512,80184,0,111696
141727600200000,NW 301,Residential,13926,0,13926,49610,0,63536
141730100100000,E-15 CITY,Exempt,0,0,0,0,0,0
141732600100000,E-15 CITY,Exempt,0,0,0,0,0,0
141735100100000,NW 307,Residential,42420,0,42420,177419,0,219839
141735100200000,NW 307,Residential,38400,0,38400,171654,0,210054
141735100300000,NW 307,Residential,38880,0,38880,168059,0,206939
141735100400000,NW 307,Residential,42000,0,42000,178186,0,220186
141735100500000,NW 307,Residential,42000,0,42000,148072,0,190072
141735100600000,NW 307,Residential,42082,0,42082,149304,0,191386
141735100700000,NW 307,Residential,42900,0,42900,178408,0,221308
141735100800000,NW 307,Residential,38720,0,38720,176665,0,215385
141735100900000,NW 307,Residential,37074,0,37074,213888,0,250962
141735101000000,NW 307,Residential,43000,0,43000,210019,0,253019
141735101100000,NW 307,Residential,42853,0,42853,184014,0,226867
141735101200000,NW 307,Residential,43860,0,43860,148597,0,192457
141735101300000,NW 307,Residential,33487,0,33487,162094,0,195581
141735101400000,NW 307,Residential,42000,0,42000,175426,0,217426
141735101500000,NW 307,Residential,44400,0,44400,172975,0,217375
141735101600000,NW 307,Residential,43700,0,43700,151606,0,195306
141735101700000,NW 307,Residential,37762,0,37762,182841,0,220603
141735101800000,NW 307,Residential,33253,0,33253,131219,0,164472
141735101900000,NW 307,Residential,33135,0,33135,178861,0,211996
141735102000000,NW 307,Residential,33018,0,33018,113704,0,146722
141735102100000,NW 307,Residential,33250,0,33250,127267,0,160517
141735102200000,NW 307,Residential,33250,0,33250,315,0,33565
141735102300000,NW 307,Residential,35091,0,35091,158607,0,193698
141735102400000,NW 307,Residential,33705,0,33705,160170,0,193875
141735102500000,NW 307,Residential,33063,0,33063,141961,0,175024
141735102600000,NW 307,Residential,39174,0,39174,155222,0,194396
141735102700000,NW 307,Residential,40495,0,40495,215860,0,256355
141735102800000,NW 307,Residential,35019,0,35019,124221,0,159240
141735102900000,NW 307,Residential,35280,0,35280,131031,0,166311
141735103000000,NW 307,Residential,33600,0,33600,142258,0,175858
141735103100000,NW 307,Residential,36000,0,36000,141203,0,177203
141735103200000,NW 307,Residential,35280,0,35280,123600,0,158880
141735200100000,NW 307,Residential,35496,0,35496,192509,0,228005
141735200200000,NW 307,Residential,33182,0,33182,128284,0,161466
141735200300000,NW 307,Residential,33182,0,33182,152818,0,186000
141735200400000,NW 307,Residential,33182,0,33182,145113,0,178295
141735200500000,NW 307,Residential,33182,0,33182,175247,0,208429
141735200600000,NW 307,Residential,35250,0,35250,152178,0,187428
141735200700000,NW 307,Residential,36000,0,36000,151538,0,187538
141735200800000,NW 307,Residential,34790,0,34790,174315,0,209105
141735200900000,NW 307,Residential,39608,0,39608,160951,0,200559
141735201000000,NW 307,Residential,38833,0,38833,160784,0,199617
141735201100000,NW 307,Residential,42840,0,42840,176080,0,218920
141735201200000,NW 307,Residential,43690,0,43690,165662,0,209352
141735201300000,NW 307,Residential,40899,0,40899,171112,0,212011
141735201400000,NW 307,Residential,36000,0,36000,151977,0,187977
141735201500000,NW 307,Residential,33701,0,33701,140760,0,174461
141735201600000,NW 307,Residential,36456,0,36456,134007,0,170463
141735201700000,NW 307,Residential,39675,0,39675,165752,0,205427
141735201800000,NW 307,Residential,38640,0,38640,158159,0,196799
141735201900000,NW 307,Residential,37605,0,37605,199117,0,236722
141735202000000,NW 307,Residential,40519,0,40519,158614,0,199133
141735202100000,NW 307,Residential,39958,0,39958,141780,0,181738
141735202200000,NW 307,Residential,35250,0,35250,119605,0,154855
141735202300000,NW 307,Residential,33182,0,33182,119945,0,153127
141735202400000,NW 307,Residential,33182,0,33182,122800,0,155982
141735202500000,NW 307,Residential,33182,0,33182,129852,0,163034
141735202600000,NW 307,Residential,33182,0,33182,121417,0,154599
141735202700000,NW 307,Residential,35496,0,35496,122405,0,157901
141735300100000,NW 307,Residential,35203,0,35203,117207,0,152410
141735300200000,NW 307,Residential,34560,0,34560,132845,0,167405
141735300300000,NW 307,Residential,34560,0,34560,127787,0,162347
141735300400000,NW 307,Residential,35520,0,35520,146035,0,181555
141735300500000,NW 307,Residential,33600,0,33600,134594,0,168194
141735300600000,NW 307,Residential,34560,0,34560,150938,0,185498
141735300700000,NW 307,Residential,34560,0,34560,166200,0,200760
141735300800000,NW 307,Residential,34560,0,34560,163861,0,198421
141735300900000,NW 307,Residential,34560,0,34560,172955,0,207515
141735301000000,NW 307,Residential,34560,0,34560,170839,0,205399
141735301100000,NW 307,Residential,34610,0,34610,142780,0,177390
141740200200000,E-15 CITY,Exempt,0,0,0,0,0,0
141745100100000,NW 310,Residential,23502,0,23502,17865,0,41367
141745100200000,NW 310,Residential,24225,0,24225,28808,0,53033
141745100300000,NW 310,Residential,38925,0,38925,0,0,38925
141745100400000,NW 310,Residential,41940,0,41940,0,0,41940
141745100500000,COMM NW,Commercial,0,107055,107055,0,75338,182393
141745100600000,NW 310,Residential,40800,0,40800,0,0,40800
141745100700000,NW 310,Residential,24720,0,24720,55451,0,80171
141745100800000,NW 310,Residential,35575,0,35575,0,0,35575
141745100900000,NW 310,Residential,24840,0,24840,39900,0,64740
141745101000000,NW 310,Residential,48400,0,48400,76966,0,125366
141745101100000,NW 310,Residential,24200,0,24200,32266,0,56466
141745101200000,NW 310,Residential,23595,0,23595,43108,0,66703
141745101300000,NW 310,Residential,30250,0,30250,35734,0,65984
