GIS_Number_valuations,Map_Name_valuations,Class_valuations,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
142337902400000,SE 224,Residential,26700,0,26700,107795,0,134495
142337902500000,SE 224,Residential,26255,0,26255,88363,0,114618
142337902600000,SE 224,Residential,26550,0,26550,100525,0,127075
142337902700000,SE 224,Residential,26550,0,26550,59501,0,86051
142337902800000,SE 224,Residential,26550,0,26550,87097,0,113647
142337902900000,SE 224,Residential,26550,0,26550,66522,0,93072
142337903000000,SE 224,Residential,26728,0,26728,77272,0,104000
142337903100000,SE 224,Residential,26550,0,26550,80510,0,107060
142337903200000,SE 224,Residential,26550,0,26550,95893,0,122443
142337903300000,SE 224,Residential,26550,0,26550,74357,0,100907
142337903400000,SE 224,Residential,26550,0,26550,120885,0,147435
142337903500000,SE 224,Residential,27000,0,27000,99700,0,126700
142337903600000,SE 224,Residential,17437,0,17437,76463,0,93900
142337903700000,SE 224,Residential,17424,0,17424,90580,0,108004
142337903800000,SE 224,Residential,25299,0,25299,77758,0,103057
142337903900000,SE 224,Residential,25235,0,25235,89016,0,114251
142337904000000,SE 224,Residential,19600,0,19600,73230,0,92830
142337904100000,SE 224,Residential,16100,0,16100,84635,0,100735
142337904200000,SE 224,Residential,31185,0,31185,104136,0,135321
142337904300000,SE 224,Residential,21475,0,21475,73334,0,94809
142337904400000,SE 224,Residential,18568,0,18568,54975,0,73543
142337904500000,SE 224,Residential,27652,0,27652,51848,0,79500
142337904600000,SE 224,Residential,27750,0,27750,68080,0,95830
142337904700000,SE 224,Residential,27195,0,27195,54940,0,82135
142337904800000,SE 224,Residential,27750,0,27750,119610,0,147360
142337904900000,SE 224,Residential,33300,0,33300,92382,0,125682
142337905000000,SE 224,Residential,33000,0,33000,104146,0,137146
142337905100000,SE 224,Residential,23773,0,23773,62493,0,86266
142337905200000,SE 224,Residential,26363,0,26363,89902,0,116265
142337905300000,SE 224,Residential,25530,0,25530,76050,0,101580
142337905400000,SE 224,Residential,21830,0,21830,0,0,21830
142337905500000,SE 224,Residential,19000,0,19000,79543,0,98543
142337905600000,SE 224,Residential,31080,0,31080,110838,0,141918
142337905700000,SE 224,Residential,31080,0,31080,67498,0,98578
142337905800000,SE 224,Residential,31080,0,31080,108588,0,139668
142338000100000,SE 224,Residential,25163,0,25163,49837,0,75000
142338000200000,SE 224,Residential,25092,0,25092,80352,0,105444
142338000300000,SE 224,Residential,25266,0,25266,81761,0,107027
142338000400000,SE 224,Residential,24743,0,24743,84929,0,109672
142338000500000,SE 224,Residential,25583,0,25583,71035,0,96618
142338000600000,SE 224,Residential,16450,0,16450,81467,0,97917
142338000700000,SE 224,Residential,22751,0,22751,102977,0,125728
142338000800000,SE 224,Residential,18725,0,18725,66163,0,84888
142338000900000,SE 224,Residential,18725,0,18725,86629,0,105354
142338001000000,SE 224,Residential,24500,0,24500,74620,0,99120
142338001100000,SE 224,Residential,24990,0,24990,68656,0,93646
142338001200000,SE 224,Residential,25480,0,25480,78579,0,104059
142338001300000,SE 224,Residential,24500,0,24500,72354,0,96854
142340100100000,SE 210,Residential,7560,0,7560,0,0,7560
142340100200000,SE 210,Residential,54300,0,54300,428161,0,482461
142340100300000,SE 210,Residential,1290,0,1290,0,0,1290
142340100400000,SE 210,Residential,1035,0,1035,0,0,1035
142340100500000,SE 210,Residential,39290,0,39290,120710,0,160000
142340100600000,SE 210,Residential,27738,0,27738,155929,0,183667
142340100700000,SE 210,Residential,28444,0,28444,112586,0,141030
142340100800000,SE 210,Residential,35087,0,35087,158860,0,193947
142340100900000,SE 210,Residential,35425,0,35425,119143,0,154568
142340101000000,SE 210,Residential,38362,0,38362,197924,0,236286
142340101100000,SE 210,Residential,29044,0,29044,175483,0,204527
142340101200000,SE 210,Residential,26750,0,26750,133841,0,160591
142340101300000,SE 210,Residential,24304,0,24304,113514,0,137818
142340101400000,SE 224,Residential,31268,0,31268,134939,0,166207
142340101500000,SE 210,Residential,42049,0,42049,136941,0,178990
142340101600000,SE 210,Residential,28609,0,28609,124947,0,153556
142340101700000,SE 210,Residential,31040,0,31040,0,0,31040
142340101800000,SE 210,Residential,33950,0,33950,126108,0,160058
142340101900000,SE 210,Residential,28420,0,28420,105778,0,134198
142340102000000,SE 210,Residential,30400,0,30400,152881,0,183281
142340102100000,SE 210,Residential,31416,0,31416,121945,0,153361
142340102200000,SE 210,Residential,29376,0,29376,104877,0,134253
142340102300000,SE 210,Residential,29029,0,29029,157059,0,186088
142340102400000,SE 210,Residential,25398,0,25398,121307,0,146705
142340200100000,SE 224,Residential,29460,0,29460,106239,0,135699
142340200200000,SE 224,Residential,29452,0,29452,96209,0,125661
142340200300000,SE 224,Residential,34009,0,34009,94477,0,128486
142340200400000,SE 224,Residential,35363,0,35363,110012,0,145375
142340200500000,SE 224,Residential,28200,0,28200,82762,0,110962
142340200600000,SE 224,Residential,28200,0,28200,91411,0,119611
142340200700000,SE 224,Residential,29022,0,29022,93018,0,122040
142340200800000,SE 224,Residential,31587,0,31587,128420,0,160007
142340200900000,SE 224,Residential,32062,0,32062,89394,0,121456
142340300100000,SE 224,Residential,28458,0,28458,118729,0,147187
142340300200000,SE 224,Residential,38663,0,38663,95528,0,134191
142340300300000,SE 224,Residential,24847,0,24847,115251,0,140098
142340300400000,SE 224,Residential,32831,0,32831,105229,0,138060
142340300500000,SE 224,Residential,32831,0,32831,114100,0,146931
142340400100000,SE 210,Residential,28458,0,28458,153702,0,182160
142340400200000,SE 210,Residential,31512,0,31512,177024,0,208536
142340400300000,SE 210,Residential,29892,0,29892,124189,0,154081
142340400400000,SE 210,Residential,22873,0,22873,102411,0,125284
142340400500000,SE 210,Residential,21150,0,21150,94664,0,115814
142340400600000,SE 210,Residential,21840,0,21840,141937,0,163777
142340400700000,SE 210,Residential,21312,0,21312,110719,0,132031
142340400800000,SE 210,Residential,21150,0,21150,106960,0,128110
142340400900000,SE 210,Residential,18960,0,18960,97506,0,116466
142340401000000,SE 210,Residential,26901,0,26901,123524,0,150425
142340401100000,SE 224,Residential,26560,0,26560,102486,0,129046
142340401200000,SE 224,Residential,30600,0,30600,85804,0,116404
142340401300000,SE 224,Residential,31185,0,31185,124735,0,155920
142340401400000,SE 224,Residential,29808,0,29808,95663,0,125471
142340401500000,SE 224,Residential,30576,0,30576,93568,0,124144
142340401600000,SE 224,Residential,26987,0,26987,136589,0,163576
142340401700000,SE 224,Residential,25200,0,25200,89629,0,114829
142340401800000,SE 224,Residential,25200,0,25200,90871,0,116071
142340401900000,SE 224,Residential,31196,0,31196,119118,0,150314
142340402000000,SE 224,Residential,30080,0,30080,104451,0,134531
142340402100000,SE 224,Residential,34000,0,34000,108984,0,142984
142340402200000,SE 224,Residential,34000,0,34000,111968,0,145968
142340402300000,SE 224,Residential,31512,0,31512,96585,0,128097
142340500100000,SE 224,Residential,29782,0,29782,101482,0,131264
142340500200000,SE 224,Residential,29469,0,29469,79415,0,108884
142340500300000,SE 224,Residential,29469,0,29469,68528,0,97997
142340500400000,SE 224,Residential,29469,0,29469,88083,0,117552
142340500500000,SE 224,Residential,29469,0,29469,97540,0,127009
142340500600000,SE 224,Residential,29469,0,29469,76132,0,105601
142340500700000,SE 224,Residential,29782,0,29782,84472,0,114254
142340500800000,SE 224,Residential,29782,0,29782,85278,0,115060
142340500900000,SE 224,Residential,29782,0,29782,91608,0,121390
142340501000000,SE 224,Residential,29782,0,29782,101018,0,130800
142340600100000,SE 224,Residential,32290,0,32290,99900,0,132190
142340600200000,SE 224,Residential,32290,0,32290,71823,0,104113
142340600300000,SE 224,Residential,32290,0,32290,85345,0,117635
142340600400000,SE 224,Residential,32290,0,32290,115152,0,147442
142340600500000,SE 224,Residential,32290,0,32290,83946,0,116236
142340700100000,SE 224,Residential,26752,0,26752,109103,0,135855
142340700200000,SE 224,Residential,23936,0,23936,81124,0,105060
142340700300000,SE 224,Residential,24218,0,24218,76663,0,100881
142340700400000,SE 224,Residential,25740,0,25740,78298,0,104038
142340700500000,SE 224,Residential,29100,0,29100,96571,0,125671
142340700600000,SE 224,Residential,23520,0,23520,80143,0,103663
142340800100000,SE 224,Residential,29991,0,29991,144996,0,174987
142340800200000,SE 224,Residential,25200,0,25200,81056,0,106256
142340800300000,SE 224,Residential,24600,0,24600,93013,0,117613
142340800400000,SE 224,Residential,29999,0,29999,108764,0,138763
142340800500000,SE 224,Residential,28583,0,28583,80158,0,108741
142340800600000,SE 224,Residential,29400,0,29400,76902,0,106302
142340800700000,SE 224,Residential,29400,0,29400,81864,0,111264
142340800800000,SE 224,Residential,29400,0,29400,79113,0,108513
142340800900000,SE 224,Residential,27900,0,27900,76049,0,103949
142340801000000,SE 224,Residential,30750,0,30750,81438,0,112188
142340801100000,SE 224,Residential,28350,0,28350,86951,0,115301
142340900100000,SE 224,Residential,28500,0,28500,113518,0,142018
142340900200000,SE 224,Residential,29331,0,29331,113170,0,142501
142340900300000,SE 224,Residential,30720,0,30720,111808,0,142528
142340900400000,SE 224,Residential,31040,0,31040,102187,0,133227
142340900500000,SE 224,Residential,29949,0,29949,129159,0,159108
142340900600000,SE 224,Residential,29988,0,29988,104156,0,134144
142340900700000,SE 224,Residential,29700,0,29700,72466,0,102166
142340900800000,SE 224,Residential,30856,0,30856,112528,0,143384
142340900900000,SE 224,Residential,29925,0,29925,78645,0,108570
142340901000000,SE 224,Residential,30887,0,30887,93529,0,124416
142340901100000,SE 224,Residential,29925,0,29925,82210,0,112135
142340901200000,SE 224,Residential,30400,0,30400,84812,0,115212
142340901300000,SE 224,Residential,28500,0,28500,94629,0,123129
142340901400000,SE 224,Residential,28500,0,28500,73750,0,102250
142341000100000,SE 224,Residential,29589,0,29589,101858,0,131447
142341000200000,SE 224,Residential,30600,0,30600,93630,0,124230
142341000300000,SE 224,Residential,32946,0,32946,95745,0,128691
142341000400000,SE 224,Residential,32320,0,32320,81888,0,114208
142341000500000,SE 224,Residential,31500,0,31500,109444,0,140944
142341000600000,SE 224,Residential,31500,0,31500,117799,0,149299
142341000700000,SE 224,Residential,30891,0,30891,96526,0,127417
142341100100000,SE 224,Residential,29073,0,29073,65838,0,94911
142341100200000,SE 224,Residential,28800,0,28800,84088,0,112888
142341100300000,SE 224,Residential,28800,0,28800,67519,0,96319
142341100400000,SE 224,Residential,29440,0,29440,68656,0,98096
142341100500000,SE 224,Residential,29440,0,29440,70493,0,99933
142341100600000,SE 224,Residential,30053,0,30053,79529,0,109582
142341100700000,SE 224,Residential,28520,0,28520,116964,0,145484
142342600100000,SE 224,Residential,28432,0,28432,72215,0,100647
142342600200000,SE 224,Residential,19892,0,19892,50785,0,70677
142342600300000,SE 224,Residential,17600,0,17600,37027,0,54627
142342600400000,SE 224,Residential,20000,0,20000,55401,0,75401
142342600500000,SE 224,Residential,20000,0,20000,36018,0,56018
142342600600000,SE 224,Residential,20000,0,20000,33063,0,53063
142342600800000,SE 224,Exempt,0,16000,16000,0,63642,79642
142342600900000,SE 224,Exempt,0,16534,16534,0,79722,96256
142342700100000,SE 224,Residential,33429,0,33429,95459,0,128888
142342700200000,SE 224,Residential,31680,0,31680,88931,0,120611
142342700300000,SE 224,Residential,26928,0,26928,76457,0,103385
142342700400000,SE 224,Residential,37975,0,37975,91130,0,129105
142342700500000,SE 224,Residential,33660,0,33660,66786,0,100446
142342700600000,SE 224,Residential,30000,0,30000,74263,0,104263
142342700700000,SE 224,Residential,30000,0,30000,92943,0,122943
142342700800000,SE 224,Residential,43680,0,43680,112801,0,156481
142342700900000,SE 224,Residential,31200,0,31200,62400,0,93600
142342701000000,SE 224,Residential,30600,0,30600,98554,0,129154
142342701100000,SE 224,Residential,30600,0,30600,66214,0,96814
142342701200000,SE 224,Residential,30600,0,30600,81146,0,111746
142342701300000,SE 224,Residential,36000,0,36000,78123,0,114123
142342701400000,SE 224,Residential,30000,0,30000,97865,0,127865
142342701500000,SE 224,Residential,30000,0,30000,80710,0,110710
142342701600000,SE 224,Residential,36000,0,36000,67976,0,103976
142342701700000,SE 224,Residential,36000,0,36000,76324,0,112324
142342702100000,SE 224,Residential,22275,0,22275,29013,0,51288
142342702200000,SE 224,Residential,24750,0,24750,79558,0,104308
142342702300000,SE 224,Residential,22275,0,22275,98167,0,120442
142342702400000,SE 224,Residential,23000,0,23000,71872,0,94872
142342702500000,SE 224,Residential,30000,0,30000,64054,0,94054
142342702600000,SE 224,Residential,25000,0,25000,73620,0,98620
142342702700000,SE 224,Residential,25000,0,25000,85782,0,110782
142342702800000,SE 224,Residential,30000,0,30000,90150,0,120150
142342702900000,SE 224,Residential,25500,0,25500,87760,0,113260
142342703000000,SE 224,Residential,25500,0,25500,64349,0,89849
142342703100000,SE 224,Residential,25500,0,25500,103453,0,128953
142342703200000,SE 224,Residential,29000,0,29000,89000,0,118000
142342703300000,SE 224,Residential,35000,0,35000,88924,0,123924
142342703400000,SE 224,Residential,26000,0,26000,52328,0,78328
142342703500000,SE 224,Residential,26000,0,26000,65266,0,91266
142342703600000,SE 224,Residential,28050,0,28050,57969,0,86019
142342703700000,SE 224,Residential,29835,0,29835,99384,0,129219
142342703800000,SE 224,Residential,29835,0,29835,53991,0,83826
142342703900000,SE 224,Residential,21333,0,21333,88392,0,109725
142342704000000,SE 224,Residential,20000,0,20000,109322,0,129322
142342704100000,SE 224,Residential,32000,0,32000,82521,0,114521
142342704200000,SE 224,Residential,20000,0,20000,53833,0,73833
142342704300000,BRANCH BANK/CU,Commercial,0,55041,55041,0,323788,378829
142342800100000,SE 224,Residential,33466,0,33466,44399,0,77865
142342800200000,SE 224,Residential,32000,0,32000,122900,0,154900
142342800300000,SE 224,Residential,20000,0,20000,44440,0,64440
142342800400000,SE 224,Residential,20000,0,20000,73464,0,93464
142342800500000,SE 224,Residential,20000,0,20000,44152,0,64152
142342800600000,SE 224,Residential,23167,0,23167,74566,0,97733
142342900100000,SE 224,Residential,21167,0,21167,73178,0,94345
142342900200000,SE 224,Residential,34069,0,34069,72896,0,106965
142342900300000,SE 224,Residential,28250,0,28250,82828,0,111078
142342900400000,SE 224,Residential,31075,0,31075,87927,0,119002
142342900500000,SE 224,Residential,28000,0,28000,57346,0,85346
142342900600000,SE 224,Residential,28000,0,28000,88264,0,116264
142342900700000,SE 224,Residential,40600,0,40600,134553,0,175153
142342900800000,SE 224,Residential,25000,0,25000,103977,0,128977
142342900900000,SE 224,Residential,29000,0,29000,75710,0,104710
142342901000000,SE 224,Residential,29000,0,29000,105396,0,134396
142342901100000,SE 224,Residential,29000,0,29000,67847,0,96847
142342901200000,SE 224,Residential,33900,0,33900,66756,0,100656
142342901300000,SE 224,Residential,25000,0,25000,100000,0,125000
142342901400000,SE 224,Residential,25000,0,25000,90482,0,115482
142342901500000,SE 224,Residential,30000,0,30000,64797,0,94797
142342901600000,SE 224,Residential,30000,0,30000,65677,0,95677
142342901700000,SE 224,Residential,23750,0,23750,108391,0,132141
142342901800000,SE 224,Residential,21375,0,21375,131818,0,153193
142342901900000,SE 224,Residential,21375,0,21375,83317,0,104692
142342902000000,SE 224,Residential,37088,0,37088,97498,0,134586
142342902100000,SE 224,Residential,33744,0,33744,126995,0,160739
142342902200000,SE 224,Residential,34271,0,34271,119045,0,153316
142342902300000,SE 224,Residential,27750,0,27750,115998,0,143748
142342902400000,SE 224,Residential,30250,0,30250,133368,0,163618
142342902500000,SE 224,Residential,40438,0,40438,91061,0,131499
142342902600000,SE 224,Residential,24720,0,24720,119255,0,143975
142342902700000,SE 224,Residential,24720,0,24720,133451,0,158171
142342902800000,SE 224,Residential,24720,0,24720,126641,0,151361
142342902900000,SE 224,Residential,24651,0,24651,118544,0,143195
142342903000000,SE 224,Residential,23105,0,23105,153705,0,176810
142342903100000,SE 224,Residential,27300,0,27300,159007,0,186307
142342903200000,SE 224,Residential,29748,0,29748,153399,0,183147
142342903300000,SE 224,Residential,32408,0,32408,153521,0,185929
142342903400000,SE 224,Residential,23806,0,23806,150362,0,174168
142342903500000,SE 224,Residential,21120,0,21120,106035,0,127155
142342903600000,SE 224,Residential,21120,0,21120,98607,0,119727
142342903700000,SE 224,Residential,22016,0,22016,120934,0,142950
142342903800000,SE 224,Residential,24738,0,24738,112929,0,137667
142342903900000,SE 224,Residential,24010,0,24010,122424,0,146434
142342904000000,SE 224,Residential,20401,0,20401,108067,0,128468
142342904100000,SE 224,Residential,21056,0,21056,117380,0,138436
142342904200000,SE 224,Residential,21060,0,21060,123214,0,144274
142342904300000,SE 224,Residential,21060,0,21060,100915,0,121975
142342904400000,SE 224,Residential,22477,0,22477,143301,0,165778
142342904500000,SE 224,Residential,34247,0,34247,131289,0,165536
142342904600000,SE 224,Residential,26807,0,26807,79132,0,105939
142342904700000,SE 224,Residential,24960,0,24960,84953,0,109913
142342904800000,SE 224,Residential,25460,0,25460,83464,0,108924
142342904900000,SE 223,Residential,25970,0,25970,79513,0,105483
142342905000000,SE 223,Residential,28090,0,28090,80828,0,108918
142342905100000,SE 223,Residential,28090,0,28090,91626,0,119716
142342905200000,SE 223,Residential,28090,0,28090,88476,0,116566
142342905300000,SE 223,Residential,28090,0,28090,68649,0,96739
142342905400000,SE 223,Residential,28090,0,28090,67137,0,95227
142342905500000,SE 223,Residential,27825,0,27825,69762,0,97587
142342905600000,SE 223,Residential,27825,0,27825,85387,0,113212
142342905700000,SE 223,Residential,28665,0,28665,54455,0,83120
142342905800000,SE 223,Residential,29250,0,29250,77443,0,106693
142342905900000,SE 223,Residential,29250,0,29250,41059,0,70309
142342906000000,SE 223,Residential,24250,0,24250,85859,0,110109
142342906100000,SE 223,Residential,29250,0,29250,68127,0,97377
142342906200000,SE 223,Residential,26550,0,26550,80698,0,107248
142342906300000,SE 223,Residential,26550,0,26550,76457,0,103007
142342906400000,SE 223,Residential,25370,0,25370,70405,0,95775
142342906500000,SE 223,Residential,23010,0,23010,91620,0,114630
142342906600000,SE 224,Residential,23197,0,23197,96755,0,119952
142342906700000,SE 224,Residential,36000,0,36000,84686,0,120686
142342906800000,SE 224,Residential,20000,0,20000,61576,0,81576
142342906900000,SE 224,Residential,33150,0,33150,112800,0,145950
142342907000000,SE 224,Residential,21000,0,21000,89056,0,110056
142342907100000,SE 224,Residential,20000,0,20000,69779,0,89779
142342907200000,SE 224,Residential,20000,0,20000,41674,0,61674
142342907300000,SE 224,Residential,20000,0,20000,78051,0,98051
142342907400000,SE 224,Residential,21167,0,21167,80968,0,102135
142342907500000,SE 224,Residential,28186,0,28186,105662,0,133848
142342907600000,SE 224,Residential,28186,0,28186,100331,0,128517
142342907700000,SE 224,Residential,19780,0,19780,99049,0,118829
142342907800000,SE 224,Residential,23000,0,23000,126721,0,149721
142342907900000,SE 224,Residential,24800,0,24800,99099,0,123899
142342908000000,SR/NURSING/ASSTD LIV,Commercial,0,39528,39528,0,331974,371502
142342908100000,SE 224,Residential,21840,0,21840,66509,0,88349
142342908200000,SE 224,Residential,19200,0,19200,70474,0,89674
142342908300000,SE 224,Residential,19200,0,19200,76122,0,95322
142342908400000,SE 224,Residential,20894,0,20894,110212,0,131106
142342908500000,SE 224,Residential,20857,0,20857,106202,0,127059
142342908600000,SE 224,Residential,20857,0,20857,105817,0,126674
142342908700000,SE 224,Residential,23833,0,23833,65529,0,89362
142342908800000,SE 224,Residential,25000,0,25000,65402,0,90402
142342908900000,SE 224,Residential,30000,0,30000,90272,0,120272
142342909000000,SE 224,Residential,25000,0,25000,100348,0,125348
142342909100000,SE 224,Residential,32000,0,32000,86094,0,118094
142343000100000,SE 224,Residential,21833,0,21833,66975,0,88808
142343000200000,SE 224,Residential,32000,0,32000,92917,0,124917
142343000300000,SE 224,Residential,20000,0,20000,63381,0,83381
142343000400000,SE 224,Residential,20000,0,20000,63453,0,83453
142343000500000,SE 224,Residential,20000,0,20000,76998,0,96998
142343000600000,SE 224,Residential,20000,0,20000,70141,0,90141
142343000700000,SE 224,Residential,20000,0,20000,74920,0,94920
142343000800000,SE 224,Residential,20000,0,20000,70535,0,90535
142343000900000,SE 224,Residential,32000,0,32000,81770,0,113770
142343001000000,SE 224,Residential,22403,0,22403,89190,0,111593
142345100100000,SE 223,Residential,23375,0,23375,0,0,23375
142345100200000,SE 223,Residential,34680,0,34680,112777,0,147457
142345100300000,SE 223,Residential,24072,0,24072,76928,0,101000
142345100400000,SE 223,Residential,24745,0,24745,77688,0,102433
142345100500000,SE 223,Residential,25250,0,25250,94179,0,119429
142345100600000,SE 223,Residential,26462,0,26462,79901,0,106363
142345100700000,SE 223,Residential,25385,0,25385,97142,0,122527
142345100800000,SE 223,Residential,23735,0,23735,75266,0,99001
142345100900000,SE 223,Residential,30300,0,30300,92026,0,122326
142345101000000,SE 223,Residential,30300,0,30300,73487,0,103787
142345101100000,SE 223,Residential,30855,0,30855,95962,0,126817
142345200100000,SE 223,Residential,22865,0,22865,111207,0,134072
142345200200000,SE 223,Residential,22185,0,22185,73541,0,95726
142345200300000,SE 223,Residential,23035,0,23035,67212,0,90247
142345200400000,SE 223,Residential,23338,0,23338,76802,0,100140
142345200500000,SE 223,Residential,22145,0,22145,77155,0,99300
142345200600000,SE 223,Residential,22660,0,22660,75884,0,98544
142345200700000,SE 223,Residential,22145,0,22145,60301,0,82446
142345200800000,SE 223,Residential,22660,0,22660,74414,0,97074
142345200900000,SE 223,Residential,28677,0,28677,87639,0,116316
142345201000000,SE 223,Residential,23347,0,23347,69348,0,92695
142345201100000,SE 223,Residential,22145,0,22145,83224,0,105369
142345201200000,SE 223,Residential,22660,0,22660,41249,0,63909
142345201300000,SE 223,Residential,29123,0,29123,79452,0,108575
142345201400000,SE 223,Residential,22145,0,22145,60600,0,82745
142345201500000,SE 223,Residential,21937,0,21937,45246,0,67183
142345201600000,SE 223,Residential,23685,0,23685,87228,0,110913
142345201700000,SE 223,Residential,30636,0,30636,99290,0,129926
142345300100000,SE 223,Residential,26500,0,26500,101410,0,127910
142345300200000,SE 223,Residential,31005,0,31005,91129,0,122134
142345300300000,SE 223,Residential,35535,0,35535,89596,0,125131
142345300400000,SE 223,Residential,25056,0,25056,83640,0,108696
142345300500000,SE 223,Residential,24784,0,24784,74749,0,99533
142345300600000,SE 223,Residential,24250,0,24250,84988,0,109238
142345300700000,SE 223,Residential,24250,0,24250,79535,0,103785
142345300800000,SE 223,Residential,24735,0,24735,62468,0,87203
142345300900000,SE 223,Residential,24250,0,24250,119088,0,143338
142345301000000,SE 223,Residential,24250,0,24250,85056,0,109306
142345301100000,SE 223,Residential,24250,0,24250,84095,0,108345
142345301200000,SE 223,Residential,24250,0,24250,73834,0,98084
142345301300000,SE 223,Residential,25000,0,25000,90360,0,115360
142345301400000,SE 223,Residential,24921,0,24921,99159,0,124080
142345301500000,SE 223,Residential,26070,0,26070,65505,0,91575
142345301600000,SE 223,Residential,25750,0,25750,82315,0,108065
142345301700000,SE 223,Residential,27300,0,27300,98557,0,125857
142345301800000,SE 223,Residential,27300,0,27300,75127,0,102427
142345301900000,SE 223,Residential,26250,0,26250,90540,0,116790
142345302000000,SE 223,Residential,26250,0,26250,92839,0,119089
142345302100000,SE 223,Residential,25257,0,25257,92609,0,117866
142345302200000,SE 223,Residential,26314,0,26314,76892,0,103206
142345302300000,SE 223,Residential,33000,0,33000,129253,0,162253
142345302400000,SE 223,Residential,28840,0,28840,125618,0,154458
142345302500000,SE 224,Residential,40930,0,40930,143331,0,184261
142345302600000,SE 224,Residential,35280,0,35280,80131,0,115411
142345302700000,SE 224,Residential,33129,0,33129,130694,0,163823
142345302800000,SE 224,Residential,36720,0,36720,82373,0,119093
142345302900000,SE 224,Residential,31620,0,31620,85604,0,117224
142345303000000,SE 224,Residential,30600,0,30600,74267,0,104867
142345303100000,SE 224,Residential,30600,0,30600,89159,0,119759
142345303200000,SE 224,Residential,31289,0,31289,78046,0,109335
142345303300000,SE 224,Residential,29610,0,29610,66157,0,95767
142345303400000,SE 224,Residential,28964,0,28964,63234,0,92198
142345303500000,SE 223,Residential,25500,0,25500,79328,0,104828
142345303600000,SE 223,Residential,25500,0,25500,78500,0,104000
142345303700000,SE 223,Residential,25500,0,25500,46447,0,71947
142345303800000,SE 223,Residential,25500,0,25500,87329,0,112829
142345303900000,SE 223,Residential,25500,0,25500,60187,0,85687
142345304000000,SE 223,Residential,25500,0,25500,80168,0,105668
142345304100000,SE 223,Residential,25419,0,25419,74933,0,100352
142345304200000,SE 223,Residential,25500,0,25500,64469,0,89969
142345304300000,SE 223,Residential,25500,0,25500,64235,0,89735
142345304400000,SE 223,Residential,25500,0,25500,91367,0,116867
142345304500000,SE 223,Residential,31319,0,31319,90960,0,122279
142345304600000,SE 223,Residential,20400,0,20400,71271,0,91671
142345304700000,SE 223,Residential,20400,0,20400,81502,0,101902
142345304800000,SE 223,Residential,30600,0,30600,92672,0,123272
142345304900000,SE 223,Residential,30600,0,30600,55795,0,86395
142345305000000,SE 223,Residential,20400,0,20400,75602,0,96002
142345305100000,SE 223,Residential,30600,0,30600,66853,0,97453
142345305200000,SE 223,Residential,32130,0,32130,79934,0,112064
142345305300000,SE 223,Residential,25500,0,25500,64902,0,90402
142345400100000,SE 223,Residential,24964,0,24964,42145,0,67109
142345400200000,SE 223,Residential,23287,0,23287,94585,0,117872
142345400300000,SE 223,Residential,22145,0,22145,70099,0,92244
142345400400000,SE 223,Residential,22660,0,22660,71594,0,94254
142345400500000,SE 223,Residential,22145,0,22145,73855,0,96000
142345400600000,SE 223,Residential,22660,0,22660,54058,0,76718
142345400700000,SE 223,Residential,22145,0,22145,57752,0,79897
142345400800000,SE 223,Residential,21973,0,21973,84564,0,106537
142345400900000,SE 223,Residential,23347,0,23347,84755,0,108102
142345401000000,SE 223,Residential,22145,0,22145,77205,0,99350
142345401100000,SE 223,Residential,23896,0,23896,78284,0,102180
142345401200000,SE 223,Residential,23896,0,23896,89126,0,113022
142345401300000,SE 223,Residential,23896,0,23896,80071,0,103967
142345401400000,SE 223,Residential,21879,0,21879,67214,0,89093
142345401500000,SE 223,Residential,23685,0,23685,65156,0,88841
142345401600000,SE 223,Residential,22725,0,22725,70927,0,93652
142345401700000,SE 223,Residential,22725,0,22725,65594,0,88319
142345401800000,SE 223,Residential,22725,0,22725,76012,0,98737
142345401900000,SE 223,Residential,22725,0,22725,59011,0,81736
142345500100000,SE 223,Residential,27089,0,27089,55950,0,83039
142345500200000,SE 223,Residential,28265,0,28265,89994,0,118259
142345500300000,SE 223,Residential,24745,0,24745,55716,0,80461
142345500400000,SE 223,Residential,24745,0,24745,60223,0,84968
142345500500000,SE 223,Residential,24745,0,24745,54737,0,79482
142345500600000,SE 223,Residential,24745,0,24745,97897,0,122642
142345500700000,SE 223,Residential,24745,0,24745,67137,0,91882
142345500800000,SE 223,Residential,24745,0,24745,68481,0,93226
142345500900000,SE 223,Residential,24745,0,24745,70325,0,95070
142345501000000,SE 223,Residential,24745,0,24745,70298,0,95043
142345501100000,OFFICE,Commercial,0,48978,48978,0,68022,117000
142345501200000,RESTAURANT,Commercial,0,40881,40881,0,47159,88040
142345600100000,SE 223,Residential,29286,0,29286,132113,0,161399
142345600200000,SE 223,Residential,26849,0,26849,75855,0,102704
142345600600000,SE 223,Residential,25500,0,25500,74574,0,100074
142345600700000,SE 223,Residential,25500,0,25500,80248,0,105748
142345600800000,SE 223,Residential,27030,0,27030,93782,0,120812
142345600900000,SE 223,Residential,23970,0,23970,71194,0,95164
142345601000000,SE 223,Residential,27030,0,27030,72014,0,99044
142345601100000,SE 224,Residential,29440,0,29440,80839,0,110279
142345601200000,SE 224,Residential,27600,0,27600,105982,0,133582
142345601300000,SE 224,Residential,30000,0,30000,42359,0,72359
142345601400000,SE 224,Residential,30000,0,30000,0,0,30000
142345601700000,SMALL RETAIL,Commercial,0,198720,198720,0,286835,485555
