GIS_Number_valuations,Map_Name_valuations,Class_valuations,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
141522801600000,NE 145,RESIDENTIAL,28000,0,28000,86774,0,114774
141522801700000,NE 145,RESIDENTIAL,25500,0,25500,104658,0,130158
141522801800000,NE 145,RESIDENTIAL,25500,0,25500,99596,0,125096
141522801900000,NE 145,RESIDENTIAL,25500,0,25500,92945,0,118445
141522802000000,NE 145,RESIDENTIAL,25500,0,25500,106654,0,132154
141522802100000,NE 145,RESIDENTIAL,25500,0,25500,77260,0,102760
141522802200000,NE 145,RESIDENTIAL,25500,0,25500,76074,0,101574
141522802300000,NE 145,RESIDENTIAL,24750,0,24750,109838,0,134588
141522802400000,NE 145,RESIDENTIAL,30947,0,30947,87970,0,118917
141522802700000,NE 145,RESIDENTIAL,27986,0,27986,119135,0,147121
141522802800000,NE 145,RESIDENTIAL,33825,0,33825,107067,0,140892
141522802900000,NE 145,RESIDENTIAL,21800,0,21800,93925,0,115725
141522803000000,NE 145,RESIDENTIAL,21600,0,21600,83546,0,105146
141522803100000,NE 145,RESIDENTIAL,32400,0,32400,93920,0,126320
141522803400000,NE 145,RESIDENTIAL,29613,0,29613,106993,0,136606
141522803500000,NE 145,RESIDENTIAL,31100,0,31100,83939,0,115039
141522900100000,NE 145,RESIDENTIAL,36048,0,36048,95322,0,131370
141522900200000,NE 145,RESIDENTIAL,20800,0,20800,85783,0,106583
141522900300000,NE 145,RESIDENTIAL,20800,0,20800,74367,0,95167
141522900400000,NE 145,RESIDENTIAL,20800,0,20800,94493,0,115293
141522900500000,NE 145,RESIDENTIAL,26000,0,26000,135606,0,161606
141522900600000,NE 145,RESIDENTIAL,26000,0,26000,92730,0,118730
141522900700000,NE 145,RESIDENTIAL,26000,0,26000,82936,0,108936
141522900800000,NE 145,RESIDENTIAL,26000,0,26000,80039,0,106039
141522900900000,NE 145,RESIDENTIAL,26000,0,26000,99544,0,125544
141522901000000,NE 145,RESIDENTIAL,26000,0,26000,117467,0,143467
141523000100000,NE 145,RESIDENTIAL,38916,0,38916,98749,0,137665
141523000200000,NE 145,RESIDENTIAL,19817,0,19817,83950,0,103767
141523000300000,NE 145,RESIDENTIAL,22475,0,22475,40148,0,62623
141523000400000,NE 145,RESIDENTIAL,25740,0,25740,47939,0,73679
141523000500000,NE 145,RESIDENTIAL,25922,0,25922,79771,0,105693
141523000600000,NE 145,RESIDENTIAL,26640,0,26640,118637,0,145277
141523000700000,NE 145,RESIDENTIAL,27685,0,27685,117309,0,144994
141523000800000,NE 145,RESIDENTIAL,27930,0,27930,85274,0,113204
141523000900000,NE 145,RESIDENTIAL,33820,0,33820,135778,0,169598
141523001000000,NE 145,RESIDENTIAL,23850,0,23850,63730,0,87580
141523001100000,NE 145,RESIDENTIAL,28730,0,28730,124919,0,153649
141523001200000,NE 145,RESIDENTIAL,25500,0,25500,71451,0,96951
141523001300000,NE 145,RESIDENTIAL,36375,0,36375,107763,0,144138
141523001400000,NE 145,RESIDENTIAL,27950,0,27950,61914,0,89864
141523100100000,NE 145,RESIDENTIAL,26000,0,26000,81085,0,107085
141523100200000,NE 145,RESIDENTIAL,26000,0,26000,62456,0,88456
141523100300000,NE 145,RESIDENTIAL,26000,0,26000,119048,0,145048
141523100400000,NE 145,RESIDENTIAL,26000,0,26000,75659,0,101659
141523100500000,NE 145,RESIDENTIAL,26000,0,26000,58098,0,84098
141523100600000,NE 145,RESIDENTIAL,26000,0,26000,67955,0,93955
141523100700000,NE 145,RESIDENTIAL,31200,0,31200,66558,0,97758
141523100800000,NE 145,RESIDENTIAL,26000,0,26000,55918,0,81918
141525100100000,NE 146,RESIDENTIAL,17675,0,17675,75934,0,93609
141525100200000,NE 146,RESIDENTIAL,19775,0,19775,93670,0,113445
141525100300000,NE 146,RESIDENTIAL,14140,0,14140,76281,0,90421
141525100400000,NE 146,RESIDENTIAL,20076,0,20076,79670,0,99746
141525200100000,NE 145,RESIDENTIAL,35295,0,35295,101346,0,136641
141525200200000,NE 145,RESIDENTIAL,26540,0,26540,64635,0,91175
141525200300000,NE 145,RESIDENTIAL,25186,0,25186,109240,0,134426
141525200400000,NE 145,RESIDENTIAL,22950,0,22950,77394,0,100344
141525200500000,NE 145,EXEMPT,0,29290,29290,0,67151,96441
141525200600000,NE 145,RESIDENTIAL,27540,0,27540,78252,0,105792
141525200700000,NE 145,RESIDENTIAL,26928,0,26928,92089,0,119017
141525200800000,NE 145,RESIDENTIAL,26000,0,26000,80824,0,106824
141525200900000,NE 145,RESIDENTIAL,25317,0,25317,97966,0,123283
141525201000000,NE 145,RESIDENTIAL,33957,0,33957,94649,0,128606
141525201100000,NE 145,RESIDENTIAL,30777,0,30777,78226,0,109003
141525201200000,NE 145,RESIDENTIAL,26404,0,26404,71635,0,98039
141525201300000,NE 145,EXEMPT,0,27582,27582,0,99659,127241
141525201400000,NE 145,RESIDENTIAL,30816,0,30816,86917,0,117733
141525300100000,NE 145,RESIDENTIAL,27250,0,27250,72364,0,99614
141525300200000,NE 145,RESIDENTIAL,33820,0,33820,78047,0,111867
141525300300000,NE 145,RESIDENTIAL,34883,0,34883,113610,0,148493
141525300400000,NE 145,RESIDENTIAL,35295,0,35295,75284,0,110579
141525300500000,NE 145,RESIDENTIAL,35597,0,35597,82429,0,118026
141525300600000,NE 145,RESIDENTIAL,35685,0,35685,114949,0,150634
141525300700000,NE 145,RESIDENTIAL,36733,0,36733,89903,0,126636
141525300800000,NE 145,RESIDENTIAL,36480,0,36480,73874,0,110354
141525300900000,NE 145,RESIDENTIAL,32205,0,32205,75079,0,107284
141525301000000,NE 145,RESIDENTIAL,32745,0,32745,41559,0,74304
141525301100000,NE 145,RESIDENTIAL,32230,0,32230,63543,0,95773
141525301200000,NE 145,RESIDENTIAL,32700,0,32700,72513,0,105213
141525301300000,NE 145,RESIDENTIAL,36551,0,36551,107351,0,143902
141525301400000,NE 145,RESIDENTIAL,33600,0,33600,126475,0,160075
141525301500000,NE 145,RESIDENTIAL,30179,0,30179,75591,0,105770
141525301600000,NE 145,RESIDENTIAL,29585,0,29585,84559,0,114144
141525301700000,NE 145,RESIDENTIAL,24250,0,24250,93431,0,117681
141525301800000,NE 145,RESIDENTIAL,24250,0,24250,30242,0,54492
141525301900000,NE 145,RESIDENTIAL,41040,0,41040,75972,0,117012
141525302000000,NE 145,RESIDENTIAL,23200,0,23200,80625,0,103825
141525302100000,NE 145,RESIDENTIAL,39200,0,39200,115806,0,155006
141525302200000,NE 145,RESIDENTIAL,36822,0,36822,128819,0,165641
141525302300000,NE 145,RESIDENTIAL,30940,0,30940,94313,0,125253
141525302400000,NE 145,RESIDENTIAL,35227,0,35227,62661,0,97888
141525302500000,NE 145,RESIDENTIAL,33600,0,33600,118862,0,152462
141525302600000,NE 145,RESIDENTIAL,24935,0,24935,61332,0,86267
141525302700000,NE 145,RESIDENTIAL,25200,0,25200,41804,0,67004
141525302800000,NE 145,RESIDENTIAL,27750,0,27750,56450,0,84200
141525302900000,NE 145,RESIDENTIAL,23375,0,23375,65707,0,89082
141525303000000,NE 145,RESIDENTIAL,26160,0,26160,70769,0,96929
141525303100000,NE 145,RESIDENTIAL,32436,0,32436,155447,0,187883
141525303200000,NE 145,RESIDENTIAL,38520,0,38520,108201,0,146721
141525303300000,NE 145,RESIDENTIAL,30240,0,30240,72356,0,102596
141525303400000,NE 145,RESIDENTIAL,27500,0,27500,111608,0,139108
141525303500000,NE 145,RESIDENTIAL,29150,0,29150,173798,0,202948
141525303600000,NE 145,RESIDENTIAL,29680,0,29680,67273,0,96953
141525303700000,NE 145,RESIDENTIAL,27750,0,27750,73453,0,101203
141525400100000,NE 145,RESIDENTIAL,32985,0,32985,58934,0,91919
141525400200000,NE 145,RESIDENTIAL,30611,0,30611,42119,0,72730
141525400300000,NE 145,RESIDENTIAL,31200,0,31200,55792,0,86992
141525400400000,NE 145,RESIDENTIAL,31373,0,31373,63950,0,95323
141525400500000,NE 145,RESIDENTIAL,33820,0,33820,31707,0,65527
141525400600000,NE 145,RESIDENTIAL,26767,0,26767,70912,0,97679
141525400700000,NE 145,RESIDENTIAL,28560,0,28560,87677,0,116237
141525400800000,NE 145,RESIDENTIAL,36489,0,36489,78088,0,114577
141525400900000,SCHOOL,EXEMPT,0,0,0,0,0,0
141525401000000,NE 145,RESIDENTIAL,33799,0,33799,92346,0,126145
141525401100000,NE 145,RESIDENTIAL,25380,0,25380,102773,0,128153
141525401200000,NE 145,RESIDENTIAL,28253,0,28253,90012,0,118265
141525401300000,NE 145,RESIDENTIAL,26500,0,26500,110190,0,136690
141525401400000,NE 145,RESIDENTIAL,29280,0,29280,103354,0,132634
141525401500000,NE 145,RESIDENTIAL,35490,0,35490,120582,0,156072
141525500100000,NE 146,RESIDENTIAL,17500,0,17500,106746,0,124246
141525500200000,NE 146,RESIDENTIAL,11550,0,11550,67669,0,79219
141525500300000,NE 146,RESIDENTIAL,11900,0,11900,54855,0,66755
141525500400000,NE 146,RESIDENTIAL,11550,0,11550,49657,0,61207
141525500500000,NE 146,RESIDENTIAL,17500,0,17500,62503,0,80003
141525500600000,NE 146,RESIDENTIAL,17500,0,17500,52480,0,69980
141525500700000,NE 146,RESIDENTIAL,12320,0,12320,54584,0,66904
141525500800000,NE 146,RESIDENTIAL,19550,0,19550,85268,0,104818
141525500900000,NE 146,RESIDENTIAL,18488,0,18488,56194,0,74682
141525501000000,NE 146,RESIDENTIAL,16660,0,16660,88430,0,105090
141525501100000,NE 146,RESIDENTIAL,16150,0,16150,113166,0,129316
141525501200000,NE 146,RESIDENTIAL,19763,0,19763,70369,0,90132
141525501300000,NE 146,RESIDENTIAL,19550,0,19550,88347,0,107897
141525501400000,NE 146,RESIDENTIAL,17500,0,17500,102653,0,120153
141525501500000,NE 146,RESIDENTIAL,17500,0,17500,62530,0,80030
141525501600000,NE 146,RESIDENTIAL,17500,0,17500,116133,0,133633
141525501700000,NE 146,RESIDENTIAL,17500,0,17500,82583,0,100083
141525501800000,NE 146,RESIDENTIAL,17500,0,17500,75255,0,92755
141525600100000,NE 146,RESIDENTIAL,13430,0,13430,64194,0,77624
141525600200000,NE 146,RESIDENTIAL,14110,0,14110,77430,0,91540
141525600300000,NE 146,RESIDENTIAL,21250,0,21250,73924,0,95174
141525600400000,NE 146,RESIDENTIAL,21250,0,21250,81671,0,102921
141525600500000,NE 146,RESIDENTIAL,21250,0,21250,98309,0,119559
141525600600000,NE 146,RESIDENTIAL,21250,0,21250,87101,0,108351
141525600700000,NE 146,RESIDENTIAL,21250,0,21250,80925,0,102175
141525600800000,NE 146,RESIDENTIAL,21250,0,21250,72537,0,93787
141525600900000,NE 146,RESIDENTIAL,21250,0,21250,77484,0,98734
141525601000000,NE 146,RESIDENTIAL,21250,0,21250,103920,0,125170
141525601100000,NE 146,RESIDENTIAL,17850,0,17850,57333,0,75183
141525601200000,NE 146,RESIDENTIAL,19763,0,19763,95880,0,115643
141525601300000,NE 146,RESIDENTIAL,16660,0,16660,68226,0,84886
141525601400000,NE 146,RESIDENTIAL,12920,0,12920,86003,0,98923
141525601500000,NE 146,RESIDENTIAL,17638,0,17638,80330,0,97968
141525601600000,NE 146,RESIDENTIAL,18488,0,18488,101032,0,119520
141525601700000,NE 146,RESIDENTIAL,21250,0,21250,75510,0,96760
141525601800000,NE 146,RESIDENTIAL,21250,0,21250,59454,0,80704
141525601900000,NE 146,RESIDENTIAL,21250,0,21250,55302,0,76552
141525602000000,NE 146,RESIDENTIAL,21250,0,21250,90528,0,111778
141525602100000,NE 146,RESIDENTIAL,21250,0,21250,77093,0,98343
141525602200000,NE 146,RESIDENTIAL,21250,0,21250,67962,0,89212
141525602300000,NE 146,RESIDENTIAL,21250,0,21250,75857,0,97107
141525602400000,NE 146,RESIDENTIAL,21250,0,21250,75221,0,96471
141525602500000,NE 146,RESIDENTIAL,21250,0,21250,79182,0,100432
141525602600000,NE 146,RESIDENTIAL,21250,0,21250,73544,0,94794
141525602700000,NE 146,RESIDENTIAL,21250,0,21250,60338,0,81588
141525602800000,NE 146,RESIDENTIAL,21038,0,21038,113351,0,134389
141525602900000,NE 146,RESIDENTIAL,16490,0,16490,88680,0,105170
141525603000000,NE 146,RESIDENTIAL,21463,0,21463,107666,0,129129
141525603100000,NE 146,RESIDENTIAL,18275,0,18275,76241,0,94516
141527600100000,SCHOOL,EXEMPT,0,476874,476874,0,1263358,1740232
141527600200000,CHURCH,COMMERCIAL,0,2404620,2404620,0,18851791,21256411
141527601200000,NE 145,RESIDENTIAL,38377,0,38377,136623,0,175000
141527602000000,NE 145,RESIDENTIAL,33082,0,33082,173394,0,206476
141527700100000,NE 146,RESIDENTIAL,18223,0,18223,65608,0,83831
141527700200000,NE 146,RESIDENTIAL,17500,0,17500,49826,0,67326
141527700300000,NE 146,RESIDENTIAL,17500,0,17500,59096,0,76596
141527700400000,NE 146,RESIDENTIAL,17500,0,17500,61705,0,79205
141527700500000,NE 146,RESIDENTIAL,17500,0,17500,63331,0,80831
141527700600000,NE 146,RESIDENTIAL,17500,0,17500,54047,0,71547
141527700700000,NE 146,RESIDENTIAL,17500,0,17500,64302,0,81802
141527700800000,NE 146,RESIDENTIAL,17500,0,17500,62090,0,79590
141527700900000,NE 146,RESIDENTIAL,17500,0,17500,65807,0,83307
141527701000000,NE 146,RESIDENTIAL,17500,0,17500,74749,0,92249
141527701100000,NE 146,RESIDENTIAL,17500,0,17500,76252,0,93752
141527701200000,NE 146,RESIDENTIAL,17500,0,17500,62161,0,79661
141527701300000,NE 146,RESIDENTIAL,17500,0,17500,44775,0,62275
141527701400000,NE 146,RESIDENTIAL,17500,0,17500,63200,0,80700
141527701500000,NE 146,RESIDENTIAL,17500,0,17500,46947,0,64447
141527701600000,NE 146,RESIDENTIAL,17500,0,17500,42559,0,60059
141527701700000,NE 146,RESIDENTIAL,17500,0,17500,56875,0,74375
141527701800000,NE 146,RESIDENTIAL,17500,0,17500,56882,0,74382
141527701900000,NE 146,RESIDENTIAL,17500,0,17500,49766,0,67266
141527702000000,NE 146,RESIDENTIAL,17500,0,17500,57281,0,74781
141527702100000,NE 146,RESIDENTIAL,17500,0,17500,27932,0,45432
141527702200000,NE 146,RESIDENTIAL,17500,0,17500,36984,0,54484
141527702300000,NE 146,RESIDENTIAL,17500,0,17500,58030,0,75530
141527702400000,NE 146,RESIDENTIAL,17500,0,17500,44444,0,61944
141527702500000,NE 146,RESIDENTIAL,17500,0,17500,43059,0,60559
141527702600000,NE 146,RESIDENTIAL,19289,0,19289,51114,0,70403
141530100100000,EQUIPMENT MFG;INDUST,INDUSTRIAL,0,139903,139903,0,16384,156287
141530100200000,WAREHOUSE,COMMERCIAL,0,67500,67500,0,97957,165457
141530100300000,WAREHOUSE,COMMERCIAL,0,63000,63000,0,122692,185692
141530100400000,WAREHOUSE,COMMERCIAL,0,42000,42000,0,41426,83426
141530100500000,VACANT LAND,COMMERCIAL,0,21500,21500,0,0,21500
141530100600000,WAREHOUSE,COMMERCIAL,0,21500,21500,0,39960,61460
141530100700000,WAREHOUSE,COMMERCIAL,0,21500,21500,0,19139,40639
141530100800000,WAREHOUSE,COMMERCIAL,0,21500,21500,0,28727,50227
141530100900000,WAREHOUSE,COMMERCIAL,0,21500,21500,0,49911,71411
141530101000000,WAREHOUSE,COMMERCIAL,0,21500,21500,0,25140,46640
141530101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141530101200000,FLAT PARKING,INDUSTRIAL,0,55566,55566,0,0,55566
141530200100000,EQUIPMENT MFG;INDUST,INDUSTRIAL,0,644178,644178,0,1945822,2590000
141530300100000,FLAT PARKING,INDUSTRIAL,0,19748,19748,0,17345,37093
141530300200000,EQUIPMENT MFG;INDUST,INDUSTRIAL,0,97605,97605,0,66653,164258
141530400100000,NE 154,RESIDENTIAL,23959,0,23959,90858,0,114817
141530400200000,NE 154,RESIDENTIAL,23959,0,23959,62277,0,86236
141530400300000,NE 154,RESIDENTIAL,25234,0,25234,72762,0,97996
141530500100000,NE 155,RESIDENTIAL,22000,0,22000,70421,0,92421
141530500200000,NE 155,RESIDENTIAL,25740,0,25740,68706,0,94446
141530500300000,NE 155,RESIDENTIAL,26180,0,26180,57339,0,83519
141530500400000,NE 155,RESIDENTIAL,22990,0,22990,67728,0,90718
141530500600000,NE 155,RESIDENTIAL,20000,0,20000,71008,0,91008
141530500700000,LITERARY/LIBRARY/ART,EXEMPT,0,63000,63000,0,348212,411212
141530501000000,NE 155,RESIDENTIAL,20000,0,20000,58139,0,78139
141530501100000,NE 155,RESIDENTIAL,23800,0,23800,58248,0,82048
141530501200000,NE 155,RESIDENTIAL,13200,0,13200,50901,0,64101
141530501300000,NE 155,RESIDENTIAL,12800,0,12800,56820,0,69620
141530501400000,NE 155,RESIDENTIAL,20000,0,20000,93259,0,113259
141530501500000,NE 155,RESIDENTIAL,20000,0,20000,60979,0,80979
141530501600000,NE 155,RESIDENTIAL,20000,0,20000,111143,0,131143
141530501700000,NE 155,RESIDENTIAL,20000,0,20000,57067,0,77067
141530501800000,NE 155,RESIDENTIAL,20000,0,20000,61657,0,81657
141530501900000,NE 155,RESIDENTIAL,20000,0,20000,55208,0,75208
141532600100000,NE 146,RESIDENTIAL,17150,0,17150,93576,0,110726
141532600200000,NE 146,RESIDENTIAL,16384,0,16384,0,0,16384
141532600300000,NE 146,RESIDENTIAL,25500,0,25500,58550,0,84050
141532600400000,NE 146,RESIDENTIAL,25500,0,25500,65077,0,90577
141532600500000,NE 146,RESIDENTIAL,25500,0,25500,88495,0,113995
141532600600000,NE 146,RESIDENTIAL,25500,0,25500,62386,0,87886
141532600700000,NE 146,RESIDENTIAL,25500,0,25500,70650,0,96150
141532600800000,NE 146,RESIDENTIAL,12750,0,12750,58681,0,71431
141532600900000,NE 146,RESIDENTIAL,12750,0,12750,57840,0,70590
141532601000000,NE 146,RESIDENTIAL,12750,0,12750,63828,0,76578
141532601100000,NE 146,RESIDENTIAL,12750,0,12750,66494,0,79244
141532601200000,NE 146,RESIDENTIAL,17000,0,17000,67331,0,84331
141532601300000,NE 146,RESIDENTIAL,17000,0,17000,52726,0,69726
141532601400000,NE 146,RESIDENTIAL,17000,0,17000,71805,0,88805
141532601500000,NE 146,RESIDENTIAL,17000,0,17000,48800,0,65800
141532601600000,NE 146,RESIDENTIAL,17000,0,17000,50895,0,67895
141532601700000,NE 146,RESIDENTIAL,17000,0,17000,51260,0,68260
141532601800000,SHOP,COMMERCIAL,0,262600,262600,0,306248,568848
141532700100000,NE 146,RESIDENTIAL,25500,0,25500,67266,0,92766
141532700200000,NE 146,RESIDENTIAL,18014,0,18014,60395,0,78409
141532700300000,NE 146,RESIDENTIAL,17170,0,17170,78803,0,95973
141532700400000,NE 146,RESIDENTIAL,17170,0,17170,57031,0,74201
141532700500000,NE 146,RESIDENTIAL,17170,0,17170,87112,0,104282
141532700600000,NE 146,RESIDENTIAL,17170,0,17170,72003,0,89173
141532700700000,NE 146,RESIDENTIAL,17170,0,17170,72905,0,90075
141532700800000,NE 146,RESIDENTIAL,13584,0,13584,67318,0,80902
141532700900000,NE 146,RESIDENTIAL,13983,0,13983,64042,0,78025
141532701000000,NE 146,RESIDENTIAL,13770,0,13770,83255,0,97025
141532701100000,NE 146,RESIDENTIAL,12743,0,12743,82570,0,95313
141532701200000,NE 146,RESIDENTIAL,17170,0,17170,52088,0,69258
141532701300000,NE 146,RESIDENTIAL,17170,0,17170,80753,0,97923
141532701400000,NE 146,RESIDENTIAL,17170,0,17170,65134,0,82304
141532701500000,NE 146,RESIDENTIAL,17170,0,17170,61859,0,79029
141532701600000,NE 146,RESIDENTIAL,17170,0,17170,70395,0,87565
141532701700000,NE 146,RESIDENTIAL,16540,0,16540,70920,0,87460
141532701800000,NE 146,RESIDENTIAL,25500,0,25500,59908,0,85408
141532701900000,NE 146,RESIDENTIAL,17000,0,17000,59155,0,76155
141532702000000,NE 146,RESIDENTIAL,22500,0,22500,94718,0,117218
141532702100000,NE 146,RESIDENTIAL,14875,0,14875,58268,0,73143
141532702200000,NE 146,RESIDENTIAL,25500,0,25500,110784,0,136284
141532800100000,NE 146,RESIDENTIAL,14034,0,14034,67710,0,81744
141532800200000,NE 146,RESIDENTIAL,16150,0,16150,63368,0,79518
141532800300000,NE 146,RESIDENTIAL,18481,0,18481,83809,0,102290
141532800400000,NE 146,RESIDENTIAL,16150,0,16150,33003,0,49153
141532800500000,NE 146,RESIDENTIAL,16150,0,16150,68808,0,84958
141532800600000,NE 146,RESIDENTIAL,16150,0,16150,57018,0,73168
141532800700000,NE 146,RESIDENTIAL,16150,0,16150,66798,0,82948
141532800800000,NE 146,RESIDENTIAL,16150,0,16150,77628,0,93778
141532800900000,NE 146,RESIDENTIAL,19380,0,19380,53606,0,72986
141532801000000,NE 146,RESIDENTIAL,19380,0,19380,105826,0,125206
141532801100000,NE 146,RESIDENTIAL,16150,0,16150,82808,0,98958
141532801200000,NE 146,RESIDENTIAL,16150,0,16150,52162,0,68312
141532801300000,NE 146,RESIDENTIAL,10497,0,10497,106101,0,116598
141532801400000,NE 146,RESIDENTIAL,10497,0,10497,0,0,10497
141532801500000,NE 146,RESIDENTIAL,22380,0,22380,65789,0,88169
141532801600000,NE 146,RESIDENTIAL,15335,0,15335,85999,0,101334
141532801700000,NE 146,RESIDENTIAL,12920,0,12920,62076,0,74996
141532801800000,NE 146,RESIDENTIAL,12920,0,12920,65409,0,78329
141532801900000,NE 146,RESIDENTIAL,12920,0,12920,56146,0,69066
141532802000000,NE 146,RESIDENTIAL,12920,0,12920,52772,0,65692
141532802100000,NE 146,RESIDENTIAL,12920,0,12920,53114,0,66034
141532802200000,NE 146,RESIDENTIAL,12920,0,12920,65264,0,78184
141532802300000,NE 146,RESIDENTIAL,12920,0,12920,52975,0,65895
141532802400000,NE 146,RESIDENTIAL,12920,0,12920,44877,0,57797
141532802500000,NE 146,RESIDENTIAL,12920,0,12920,41117,0,54037
141532802600000,NE 146,RESIDENTIAL,12920,0,12920,72940,0,85860
141532802700000,NE 146,RESIDENTIAL,12920,0,12920,110244,0,123164
141532802800000,NE 146,RESIDENTIAL,12920,0,12920,43467,0,56387
141532802900000,NE 146,RESIDENTIAL,12920,0,12920,70071,0,82991
141532803000000,NE 146,RESIDENTIAL,12920,0,12920,55041,0,67961
141532900100000,NE 146,RESIDENTIAL,21250,0,21250,76129,0,97379
141532900200000,NE 146,RESIDENTIAL,17793,0,17793,61826,0,79619
141532900300000,NE 146,RESIDENTIAL,17000,0,17000,78800,0,95800
141532900400000,NE 146,RESIDENTIAL,17000,0,17000,59545,0,76545
141532900500000,NE 146,RESIDENTIAL,17000,0,17000,59040,0,76040
141532900600000,NE 146,RESIDENTIAL,17000,0,17000,52871,0,69871
141532900700000,NE 146,RESIDENTIAL,17000,0,17000,68252,0,85252
141532900800000,NE 146,RESIDENTIAL,18502,0,18502,58744,0,77246
141532900900000,NE 146,RESIDENTIAL,18079,0,18079,59892,0,77971
141532901000000,NE 146,RESIDENTIAL,17000,0,17000,64762,0,81762
141532901100000,NE 146,RESIDENTIAL,17000,0,17000,54291,0,71291
141532901200000,NE 146,RESIDENTIAL,17000,0,17000,61743,0,78743
141532901300000,NE 146,RESIDENTIAL,17000,0,17000,51943,0,68943
141532901400000,NE 146,RESIDENTIAL,21585,0,21585,55389,0,76974
141532901500000,NE 146,RESIDENTIAL,25500,0,25500,108219,0,133719
141532901600000,NE 146,RESIDENTIAL,25500,0,25500,73930,0,99430
141532901700000,NE 146,RESIDENTIAL,17000,0,17000,62390,0,79390
141532901800000,NE 146,RESIDENTIAL,17000,0,17000,63705,0,80705
141532901900000,NE 146,RESIDENTIAL,21250,0,21250,70068,0,91318
141533000100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
141533000900000,SHOP,COMMERCIAL,0,25200,25200,0,57311,82511
141533001000000,FLAT PARKING,COMMERCIAL,0,23400,23400,0,9600,33000
141533100100000,EQUIPMENT MFG;INDUST,INDUSTRIAL,0,19124,19124,0,225876,245000
141533100200000,NE 146,RESIDENTIAL,21328,0,21328,58351,0,79679
141533100300000,NE 146,RESIDENTIAL,17340,0,17340,43028,0,60368
141533100400000,NE 146,RESIDENTIAL,17340,0,17340,50010,0,67350
141533100500000,NE 146,RESIDENTIAL,17340,0,17340,80627,0,97967
141533100600000,NE 146,RESIDENTIAL,17340,0,17340,62830,0,80170
141533100700000,NE 146,RESIDENTIAL,17873,0,17873,57882,0,75755
141533100800000,EQUIPMENT MFG;INDUST,INDUSTRIAL,0,51354,51354,0,613646,665000
141533200200000,NE 146,RESIDENTIAL,17711,0,17711,73905,0,91616
141533200300000,NE 146,RESIDENTIAL,16150,0,16150,71563,0,87713
141533200400000,NE 146,RESIDENTIAL,16150,0,16150,82622,0,98772
141533200500000,NE 146,RESIDENTIAL,16150,0,16150,76612,0,92762
141533200600000,NE 146,RESIDENTIAL,16150,0,16150,89909,0,106059
141533200700000,NE 146,RESIDENTIAL,16150,0,16150,70079,0,86229
141533200800000,NE 146,RESIDENTIAL,16150,0,16150,89299,0,105449
141533200900000,NE 146,RESIDENTIAL,16150,0,16150,74837,0,90987
141533201000000,NE 146,RESIDENTIAL,16150,0,16150,64341,0,80491
141533201100000,NE 146,RESIDENTIAL,16150,0,16150,87311,0,103461
141533201200000,NE 146,RESIDENTIAL,16150,0,16150,73392,0,89542
141533201300000,NE 146,RESIDENTIAL,16150,0,16150,51462,0,67612
141533201400000,NE 146,RESIDENTIAL,16150,0,16150,62963,0,79113
141533201500000,NE 146,RESIDENTIAL,16150,0,16150,57541,0,73691
141533300100000,NE 146,RESIDENTIAL,11665,0,11665,65768,0,77433
141533301600000,NE 146,RESIDENTIAL,10920,0,10920,59416,0,70336
141533301700000,NE 146,RESIDENTIAL,10920,0,10920,45989,0,56909
141533301800000,NE 146,RESIDENTIAL,11602,0,11602,59415,0,71017
141533301900000,NE 146,RESIDENTIAL,13377,0,13377,68055,0,81432
141533302000000,NE 146,RESIDENTIAL,10920,0,10920,52607,0,63527
141533302100000,NE 146,RESIDENTIAL,10920,0,10920,46824,0,57744
141533302200000,NE 146,RESIDENTIAL,14196,0,14196,58052,0,72248
141535100100000,WAREHOUSE,COMMERCIAL,0,140000,140000,0,90267,230267
141535100200000,VACANT LAND,COMMERCIAL,0,1722,1722,0,0,1722
141535100300000,RESTAURANT,COMMERCIAL,0,33600,33600,0,97638,131238
141535100400000,FLAT PARKING,COMMERCIAL,0,16800,16800,0,3360,20160
141535200200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
141535200400000,SMALL RETAIL,COMMERCIAL,0,129922,129922,0,1131938,1261860
141535200500000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
141535200700000,WAREHOUSE,COMMERCIAL,0,126000,126000,0,174281,300281
141535200800000,FLAT PARKING,COMMERCIAL,0,65025,65025,0,24285,89310
141535300100000,FLAT PARKING,INDUSTRIAL,0,9850,9850,0,7803,17653
141535300200000,NE 146,RESIDENTIAL,16150,0,16150,68003,0,84153
141535300300000,NE 146,RESIDENTIAL,16150,0,16150,56930,0,73080
141535300400000,NE 146,RESIDENTIAL,16150,0,16150,52848,0,68998
141535300500000,BARS/LOUNGE,COMMERCIAL,0,20387,20387,0,34927,55314
141535400100000,NE 156,RESIDENTIAL,11200,0,11200,47000,0,58200
141535400200000,NE 156,RESIDENTIAL,8943,0,8943,42784,0,51727
141535400300000,NE 156,RESIDENTIAL,8943,0,8943,34806,0,43749
141535400400000,WAREHOUSE,COMMERCIAL,0,50250,50250,0,47738,97988
141535400500000,VACANT LAND,COMMERCIAL,0,10445,10445,0,0,10445
