GIS_Number_valuations,Map_Name_valuations,Class_valuations,2015 Land Res,2015 Land Comm,2015 Total Land,2015 Dwlg,2015 Improv,2015 Total
142810900500000,RESTAURANT; CTRL CR,COMMERCIAL,0,50400,50400,0,76200,126600
142810900600000,VACANT LAND,EXEMPT,0,18400,18400,0,0,18400
142810900700000,FLAT PARKING,EXEMPT,0,98900,98900,0,40600,139500
142810900800000,SE 238,RESIDENTIAL,4000,0,4000,0,0,4000
142810900900000,SE 238,RESIDENTIAL,3500,0,3500,0,0,3500
142810901000000,SE 238,RESIDENTIAL,5300,0,5300,21200,0,26500
142811000100000,WAREHOUSE; CTRL CR,COMMERCIAL,0,120000,120000,0,331200,451200
142811000400000,FLAT PARKING,COMMERCIAL,0,96400,96400,0,7800,104200
142811000402000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,48700,48700
142811000500000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,48200,48200,0,42700,90900
142811000600000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,48200,48200,0,67100,115300
142811000700000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,24100,24100,0,42700,66800
142811000800000,BARS/LOUNGE; CTRL CR,COMMERCIAL,0,12600,12600,0,82600,95200
142811000900000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142811100100000,FLAT PARKING,COMMERCIAL,0,39300,39300,0,18900,58200
142811100200000,FLAT PARKING,COMMERCIAL,0,27500,27500,0,13100,40600
142811100300000,WAREHOUSE; CTRL CR,COMMERCIAL,0,50400,50400,0,191100,241500
142811100400000,FLAT PARKING,COMMERCIAL,0,34400,34400,0,16000,50400
142811300100000,SHOP,COMMERCIAL,0,100800,100800,0,196700,297500
142811300200000,OFFICE; CTRL CR,COMMERCIAL,0,151200,151200,0,591800,743000
142811300300000,OFFICE,EXEMPT,0,75600,75600,0,955300,1030900
142811400300000,WAREHOUSE; CTRL CR,COMMERCIAL,0,16800,16800,0,93200,110000
142811400400000,WAREHOUSE; CTRL CR,COMMERCIAL,0,47500,47500,0,71900,119400
142811400500000,WAREHOUSE; CTRL CR,COMMERCIAL,0,19700,19700,0,78000,97700
142811401100000,OFFICE; CTRL CR,EXEMPT,0,464000,464000,0,6513900,6977900
142811500100000,BARS/LOUNGE; CTRL CR,COMMERCIAL,0,37800,37800,0,21000,58800
142812600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812700100000,OFFICE; CTRL CR,COMMERCIAL,0,126000,126000,0,479500,605500
142812700200000,OFFICE; CTRL CR,COMMERCIAL,0,126000,126000,0,1003400,1129400
142812700300000,OFFICE; CTRL CR,COMMERCIAL,0,210000,210000,0,645100,855100
142812700400000,OFFICE,EXEMPT,0,64500,64500,0,561700,626200
142812700500000,BRNCH BK/CR; CTRL CR,COMMERCIAL,0,274900,274900,0,755500,1030400
142812700600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812800100000,OFFICE; CTRL CR,COMMERCIAL,0,90000,90000,0,740600,830600
142812800200000,OFFICE; CTRL CR,COMMERCIAL,0,168000,168000,0,1309300,1477300
142812800300000,OFFICE; CTRL CR,COMMERCIAL,0,179200,179200,0,1063500,1242700
142812800400000,OFFICE; CTRL CR,COMMERCIAL,0,301000,301000,0,1478900,1779900
142812800402000,MISCELLANEOUS,COMMERCIAL,0,0,0,0,0,0
142812900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812900200000,FLAT PARKING,COMMERCIAL,0,241000,241000,0,59400,300400
142812900300000,BARS/LOUNGE; CTRL CR,COMMERCIAL,0,13200,13200,0,52000,65200
142812900400000,FLAT PARKING,COMMERCIAL,0,89200,89200,0,31000,120200
142812900500000,SR/NURSING/ASSTD LIV,EXEMPT,0,76800,76800,0,3570200,3647000
142813000100000,OFFICE; CTRL CR,COMMERCIAL,0,546000,546000,0,6490800,7036800
142813000200000,OFFICE; CTRL CR,COMMERCIAL,0,378000,378000,0,3828200,4206200
142813000300000,OFFICE; CTRL CR,COMMERCIAL,0,336000,336000,0,1483800,1819800
142813000400000,OFFICE; CTRL CR,COMMERCIAL,0,162000,162000,0,1127800,1289800
142813000500000,FLAT PARKING,COMMERCIAL,0,27000,27000,0,1000,28000
142813100101000,OFFICE; CTRL CR,COMMERCIAL,0,27400,27400,0,111500,138900
142813100101001,SMALL RET; CTRL CR,COMMERCIAL,0,18300,18300,0,145300,163600
142813100101002,OFFICE; CTRL CR,COMMERCIAL,0,27400,27400,0,295700,323100
142813100101003,OFFICE; CTRL CR,COMMERCIAL,0,29600,29600,0,261200,290800
142813100101004,OFFICE; CTRL CR,COMMERCIAL,0,18300,18300,0,148600,166900
142813100101005,OFFICE; CTRL CR,COMMERCIAL,0,53600,53600,0,506400,560000
142813100101006,OFFICE; CTRL CR,COMMERCIAL,0,53600,53600,0,506400,560000
142813100102000,THEATER,EXEMPT,0,0,0,0,0,0
142813100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813100500000,OFFICE; CTRL CR,COMMERCIAL,0,84000,84000,0,239600,323600
142813100600000,OFFICE; CTRL CR,COMMERCIAL,0,84000,84000,0,267700,351700
142813101100000,OFFICE; CTRL CR,COMMERCIAL,0,44800,44800,0,214700,259500
142813101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813101400000,OFFICE; CTRL CR,COMMERCIAL,0,89600,89600,0,665900,755500
142813101500000,THEATER,EXEMPT,0,370000,370000,0,0,370000
142813101504000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813200100000,FLAT PARKING,COMMERCIAL,0,26300,26300,0,10500,36800
142813200200000,FLAT PARKING,COMMERCIAL,0,28900,28900,0,6700,35600
142813200300000,FLAT PARKING,COMMERCIAL,0,9600,9600,0,2200,11800
142813200400000,SMALL RET; CTRL CR,COMMERCIAL,0,70000,70000,0,457800,527800
142813200500000,PRINTING,INDUSTRIAL,0,42000,42000,0,129500,171500
142813200600000,FLAT PARKING,COMMERCIAL,0,67200,67200,0,10300,77500
142813200700000,OFFICE; CTRL CR,COMMERCIAL,0,144600,144600,0,1526100,1670700
142813300100000,OFFICE; CTRL CR,COMMERCIAL,0,84000,84000,0,2277100,2361100
142813300200000,FLAT PARKING,COMMERCIAL,0,84000,84000,0,27600,111600
142813300300000,OFFICE; CTRL CR,COMMERCIAL,0,84200,84200,0,1061300,1145500
142813300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813300501001,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,273700,273700
142813300501002,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,120600,120600
142813300501003,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,120600,120600
142813300501004,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,205200,205200
142813300501005,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,123200,123200
142813300501006,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,120600,120600
142813300501007,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,80400,80400
142813300501008,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,80400,80400
142813300501009,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,239400,239400
142813300501010,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,386600,386600
142813300501011,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,515400,515400
142813300501012,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,273600,273600
142813300501013,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,239400,239400
142813300501014,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,451000,451000
142813300501015,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,515400,515400
142813300501016,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,514000,514000
142813300501017,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,515400,515400
142813300501018,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,515400,515400
142813300501019,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,163800,163800
142813300501020,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,203700,203700
142813300501063,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,273600,273600
142813300501065,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,120600,120600
142813300501066,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,120600,120600
142813300502002,SCHOOL,EXEMPT,0,0,0,0,1420500,1420500
142813300700000,OFFICE; CTRL CR,COMMERCIAL,0,163200,163200,0,1277900,1441100
142813300800000,OFFICE; CTRL CR,COMMERCIAL,0,38400,38400,0,158300,196700
142813400100000,OFFICE; CTRL CR,COMMERCIAL,0,405000,405000,0,1518100,1923100
142813400200000,OFFICE; CTRL CR,COMMERCIAL,0,229300,229300,0,974600,1203900
142813400300000,OFFICE,EXEMPT,0,99600,99600,0,931300,1030900
142813400400000,OFFICE; CTRL CR,COMMERCIAL,0,415200,415200,0,5928700,6343900
142813400500000,FLAT PARKING,EXEMPT,0,173800,173800,0,39700,213500
142813400600000,FLAT PARKING,EXEMPT,0,100600,100600,0,22400,123000
142813500700000,OFFICE; CTRL CR,COMMERCIAL,0,848000,848000,0,6726300,7574300
142813600100000,BARS/LOUNGE; CTRL CR,COMMERCIAL,0,51000,51000,0,334200,385200
142813600200000,OFFICE; CTRL CR,COMMERCIAL,0,65400,65400,0,88200,153600
142813600500000,OFFICE; CTRL CR,COMMERCIAL,0,31400,31400,0,262700,294100
142813600600000,OFFICE; CTRL CR,COMMERCIAL,0,148800,148800,0,51100,199900
142813600700000,VACANT LAND,COMMERCIAL,0,40600,40600,0,0,40600
142813600900000,OFFICE; CTRL CR,COMMERCIAL,0,108900,108900,0,1288000,1396900
142813700100000,FLAT PARKING,COMMERCIAL,0,27500,27500,0,9800,37300
142813700200000,WAREHOUSE; CTRL CR,COMMERCIAL,0,33600,33600,0,35900,69500
142813700300000,OFFICE; CTRL CR,COMMERCIAL,0,33600,33600,0,547200,580800
142813700400000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,100800,100800,0,159700,260500
142815100200000,FITNESS CENTER,EXEMPT,0,744800,744800,0,6447200,7192000
142815200500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815200600000,SMALL RET; CTRL CR,COMMERCIAL,96000,288000,384000,691675,266225,1341900
142815300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815300200000,FLAT PARKING,COMMERCIAL,0,406000,406000,0,96000,502000
142815300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815300400000,OFFICE; CTRL CR,COMMERCIAL,0,420000,420000,0,14279000,14699000
142815400200000,FEDERAL PROPERTY,EXEMPT,0,0,0,0,0,0
142815600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815800200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142816400202000,OFFICE; CTRL CR,COMMERCIAL,0,0,0,0,35200,35200
142817600100000,SE 237,RESIDENTIAL,2400,0,2400,0,0,2400
142817600200000,SE 237,RESIDENTIAL,1900,0,1900,0,0,1900
142817600300000,VACANT LAND,COMMERCIAL,0,5200,5200,0,0,5200
142817600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142817600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142817600600000,SE 237,RESIDENTIAL,3600,0,3600,0,0,3600
142817600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142817600800000,SE 237,RESIDENTIAL,5000,0,5000,70900,0,75900
142817700100000,WAREHOUSE; CTRL CR,COMMERCIAL,0,25200,25200,0,127000,152200
142817700200000,WAREHOUSE; CTRL CR,COMMERCIAL,0,25200,25200,0,93100,118300
142817800200000,SMALL RET; CTRL CR,COMMERCIAL,0,63000,63000,0,201900,264900
142817900200000,WAREHOUSE; CTRL CR,COMMERCIAL,0,35600,35600,0,94700,130300
142817900202000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,12800,12800
142818000300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142818000400000,MATERIALS MFG;INDUST,COMMERCIAL,0,77200,77200,0,482300,559500
142818000500000,VACANT LAND,COMMERCIAL,0,6300,6300,0,0,6300
142818000600000,FLAT PARKING,COMMERCIAL,0,25200,25200,0,2100,27300
142818000700000,FLAT PARKING,COMMERCIAL,0,12600,12600,0,1900,14500
142818000800000,FLAT PARKING,COMMERCIAL,0,12600,12600,0,1700,14300
142818000900000,SE 237,RESIDENTIAL,5200,0,5200,41400,0,46600
142818001000000,VACANT LAND,COMMERCIAL,0,12100,12100,0,4600,16700
142818001100000,VACANT LAND,COMMERCIAL,0,12100,12100,0,10100,22200
142818001200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142818001300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142818100100000,WAREHOUSE; CTRL CR,COMMERCIAL,0,30000,30000,0,143600,173600
142818100300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142818200100000,SMALL RET; CTRL CR,COMMERCIAL,0,348400,348400,0,608500,956900
142818200300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142818300100000,WAREHOUSE; CTRL CR,COMMERCIAL,0,7400,7400,0,11400,18800
142818300200000,WAREHOUSE; CTRL CR,COMMERCIAL,0,49000,49000,0,64900,113900
142818300300000,WAREHOUSE; CTRL CR,COMMERCIAL,0,15400,15400,0,37200,52600
142818300400000,WAREHOUSE; CTRL CR,COMMERCIAL,0,80600,80600,0,57800,138400
142818300500000,VACANT LAND,COMMERCIAL,0,11800,11800,0,0,11800
142818300600000,FLAT PARKING,COMMERCIAL,0,4500,4500,0,800,5300
142818300700000,WAREHOUSE; CTRL CR,COMMERCIAL,0,46200,46200,0,3500,49700
142818300800000,FLAT PARKING,COMMERCIAL,0,103700,103700,0,7800,111500
142818300900000,FLAT PARKING,COMMERCIAL,0,10200,10200,0,0,10200
142818400400000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,154200,154200,0,451100,605300
142818400500000,CONVENIENCE STORE,COMMERCIAL,0,417300,417300,0,770700,1188000
142818500100000,OFFICE; CTRL CR,COMMERCIAL,14460,106040,120500,235128,1725972,2081600
142818500200000,FLAT PARKING,COMMERCIAL,0,16800,16800,0,2400,19200
142818500300000,SMALL RET; CTRL CR,COMMERCIAL,0,17000,17000,0,194100,211100
142818501200000,SMALL RET; CTRL CR,COMMERCIAL,0,24000,24000,0,126900,150900
142818501300000,SMALL RET; CTRL CR,COMMERCIAL,0,25400,25400,0,39700,65100
142818501400000,SMALL RET; CTRL CR,COMMERCIAL,0,19400,19400,0,116600,136000
142818501500000,VACANT LAND,COMMERCIAL,0,67200,67200,0,0,67200
142818600102000,ANTENNAS/TOWERS(BLL),COMMERCIAL,0,0,0,0,11300,11300
142818600102001,ANTENNAS/TOWERS(BLL),COMMERCIAL,0,0,0,0,8400,8400
142818600201000,OFFICE; MED; CTRL CR,COMMERCIAL,0,17600,17600,0,127300,144900
142818600201001,OFFICE; CTRL CR,COMMERCIAL,0,17600,17600,0,123600,141200
142818600201002,OFFICE; CTRL CR,COMMERCIAL,0,17600,17600,0,129100,146700
142818600201003,OFFICE; CTRL CR,COMMERCIAL,0,17600,17600,0,215100,232700
142818600300000,FLAT PARKING,COMMERCIAL,0,166400,166400,0,49500,215900
142818600400000,FLAT PARKING,COMMERCIAL,0,47200,47200,0,12700,59900
142818700800000,CITY PROPERTY,EXEMPT,0,251200,251200,0,1056800,1308000
142818800100000,VACANT LAND,EXEMPT,0,23100,23100,0,0,23100
142818800200000,VACANT LAND,EXEMPT,0,23100,23100,0,0,23100
142818800300000,SE 237,RESIDENTIAL,25200,0,25200,0,0,25200
142818800900000,SMALL RET; CTRL CR,COMMERCIAL,0,33600,33600,0,135600,169200
142818801000000,SE 237,RESIDENTIAL,2400,0,2400,0,0,2400
142818801100000,SE 237,RESIDENTIAL,4500,0,4500,0,0,4500
142818801200000,SE 237,RESIDENTIAL,6000,0,6000,2200,0,8200
142818801300000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142818801400000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142818801500000,VACANT LAND,EXEMPT,0,11600,11600,0,0,11600
142818801600000,APARTMENT; CNTRL CR,MULTI-RES,34700,0,34700,47000,0,81700
142818801700000,OFFICE; CTRL CR,COMMERCIAL,10100,10100,20200,10100,10100,40400
142818900100000,WAREHOUSE; CTRL CR,COMMERCIAL,0,25200,25200,0,105300,130500
142818900200000,RESTAURANT; CTRL CR,COMMERCIAL,0,25200,25200,0,172700,197900
142819000100000,LITERARY/LIBRARY/ART,COMMERCIAL,0,44800,44800,0,1332800,1377600
142819000200000,LITERARY/LIBRARY/ART,EXEMPT,0,15700,15700,0,69400,85100
142819000400000,CONVERSIONS; NON-APT,COMMERCIAL,5040,36960,42000,8500,89100,139600
142819100100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142820100100000,OFFICE; CTRL CR,COMMERCIAL,0,214800,214800,0,1592600,1807400
142820100200000,OFFICE; CTRL CR,COMMERCIAL,0,96000,96000,0,6200,102200
142820100300000,OFFICE,OTHER,0,0,0,0,0,0
142820100400000,OFFICE; CTRL CR,COMMERCIAL,0,24000,24000,0,103400,127400
142820100500000,OFFICE; CTRL CR,COMMERCIAL,0,180000,180000,0,1197800,1377800
142820100600000,OFFICE; CTRL CR,COMMERCIAL,0,168000,168000,0,1428300,1596300
142820100700000,SMALL RET; CTRL CR,COMMERCIAL,0,168000,168000,0,122300,290300
142820100800000,SMALL RET; CTRL CR,COMMERCIAL,0,64800,64800,0,167500,232300
142820200100000,OFFICE; CTRL CR,COMMERCIAL,0,168000,168000,0,0,168000
142820200200000,PARKING STRUCTURE,COMMERCIAL,0,390300,390300,0,2317700,2708000
142820300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820400107000,MISCELLANEOUS,COMMERCIAL,0,0,0,0,5305455,5305455
142820400107001,MISCELLANEOUS,COMMERCIAL,0,0,0,0,84429,84429
142820400107002,MISCELLANEOUS,COMMERCIAL,0,0,0,0,1347361,1347361
142820400107003,MISCELLANEOUS,COMMERCIAL,0,0,0,0,1684202,1684202
142820400107004,MISCELLANEOUS,COMMERCIAL,0,0,0,0,639461,639461
142820400107005,MISCELLANEOUS,COMMERCIAL,0,0,0,0,26487,26487
142820400107008,MISCELLANEOUS,COMMERCIAL,0,0,0,0,9837,9837
142820400107010,MISCELLANEOUS,COMMERCIAL,0,0,0,0,15135,15135
142820500400000,VACANT LAND,COMMERCIAL,0,435600,435600,0,0,435600
142820600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820800100000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142820900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142821000100000,OFFICE; CTRL CR,COMMERCIAL,0,153600,153600,0,1949000,2102600
142822600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822801100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822801200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822801300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823100700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823101400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823101500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823200102000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,42400,42400
142823200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823200300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823200400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823200500000,VACANT LAND,COMMERCIAL,0,18500,18500,0,0,18500
142823200600000,AUTO REP/SAL;CTRL CR,COMMERCIAL,0,33600,33600,0,47800,81400
142823200800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823201100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823201200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823201300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823300300000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142823300400000,STATE PROPERTY,EXEMPT,0,0,0,0,0,0
142823300500000,STATE PROPERTY,EXEMPT,0,0,0,0,0,0
142823400100000,BRNCH BK/CR; CTRL CR,COMMERCIAL,0,142800,142800,0,484500,627300
142823400200000,FLAT PARKING,COMMERCIAL,0,50400,50400,0,4600,55000
142823400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823400500000,SMALL RET; CTRL CR,COMMERCIAL,0,56000,56000,0,90600,146600
142823400700000,SMALL RET; CTRL CR,COMMERCIAL,0,13400,13400,0,98500,111900
142823400800000,OFFICE; CTRL CR,COMMERCIAL,0,10100,10100,0,77200,87300
142823400900000,OFFICE; CTRL CR,COMMERCIAL,0,12100,12100,0,32700,44800
142823401000000,SMALL RET; CTRL CR,COMMERCIAL,0,5300,5300,0,33100,38400
142823401100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823500100000,SMALL RET; CTRL CR,COMMERCIAL,0,33600,33600,0,130900,164500
142823500500000,VACANT LAND,COMMERCIAL,0,18100,18100,0,0,18100
142823500600000,SW 401,RESIDENTIAL,15100,0,15100,64500,0,79600
142823500700000,SW 401,RESIDENTIAL,7200,0,7200,0,0,7200
142823500800000,SW 401,RESIDENTIAL,7800,0,7800,0,0,7800
142823500900000,VACANT LAND,COMMERCIAL,0,26900,26900,0,0,26900
142823501000000,VACANT LAND,COMMERCIAL,0,17900,17900,0,0,17900
142823501100000,VACANT LAND,COMMERCIAL,0,35800,35800,0,0,35800
142823501200000,WAREHOUSE; CTRL CR,COMMERCIAL,0,67200,67200,0,209100,276300
142823700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823700300000,SW 401,RESIDENTIAL,5900,0,5900,27000,0,32900
142823900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825100400000,BRNCH BK/CR; CTRL CR,COMMERCIAL,0,103000,103000,0,190400,293400
142825100500000,OFFICE; CTRL CR,COMMERCIAL,0,144600,144600,0,1394400,1539000
142825200100000,SMALL RET; CTRL CR,COMMERCIAL,0,67200,67200,0,239700,306900
142825300100000,SW 401,RESIDENTIAL,8200,0,8200,30000,0,38200
142825300500000,BARS/LOUNGE; CTRL CR,COMMERCIAL,0,67200,67200,0,126400,193600
142825300502000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,50500,50500
142825400100000,VACANT LAND,COMMERCIAL,0,116500,116500,0,0,116500
142825400200000,SCHOOL,EXEMPT,0,84000,84000,0,160100,244100
142825400300000,CONVERSIONS; NON-APT,COMMERCIAL,11140,44560,55700,36438,127362,219500
142825500100000,OFFICE; CTRL CR,EXEMPT,0,56000,56000,0,448000,504000
142825500200000,OFFICE; CTRL CR,COMMERCIAL,0,11200,11200,0,142000,153200
142825500300000,OFFICE; CTRL CR,COMMERCIAL,0,33600,33600,0,129400,163000
142825500400000,SMALL RET; CTRL CR,COMMERCIAL,0,33600,33600,0,178000,211600
142825500500000,SHOP,COMMERCIAL,0,33600,33600,0,45600,79200
142825500502000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,18700,18700
142825500600000,WAREHOUSE; CTRL CR,COMMERCIAL,0,65500,65500,0,52400,117900
142825500700000,FLAT PARKING,COMMERCIAL,0,35300,35300,0,4600,39900
142825500800000,SW 401,RESIDENTIAL,4700,0,4700,35400,0,40100
142825500900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825501000000,OFFICE; CTRL CR,COMMERCIAL,0,14400,14400,0,65300,79700
142825600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825600300000,SW 401,RESIDENTIAL,12800,0,12800,44600,0,57400
142825600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825600600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825600700000,SW 401,RESIDENTIAL,5100,0,5100,47500,0,52600
142825600800000,SW 401,RESIDENTIAL,5700,0,5700,26500,0,32200
142825600900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825601000000,SW 401,RESIDENTIAL,6300,0,6300,0,0,6300
142825601100000,CONVERSIONS; NON-APT,COMMERCIAL,7200,10800,18000,18520,29180,65700
142825601200000,CONVERSION-NW/SW,MULTI-RES,15300,0,15300,37300,0,52600
142825601300000,OFFICE; MED; CTRL CR,COMMERCIAL,0,12600,12600,0,80400,93000
142825601400000,SW 401,RESIDENTIAL,7700,0,7700,41700,0,49400
142825601900000,SW 401,RESIDENTIAL,5300,0,5300,43700,0,49000
142825602000000,SW 401,RESIDENTIAL,5400,0,5400,45700,0,51100
142825602100000,SW 401,RESIDENTIAL,5500,0,5500,30000,0,35500
142825602200000,APARTMENT,MULTI-RES,30900,0,30900,421700,0,452600
142825700100000,NBHD SHOPPING CENTER,COMMERCIAL,0,56000,56000,0,428300,484300
142825700400000,FLAT PARKING,COMMERCIAL,0,47600,47600,0,10100,57700
142825700500000,SW 401,RESIDENTIAL,12800,0,12800,74800,0,87600
142825700600000,SW 401,RESIDENTIAL,12800,0,12800,45000,0,57800
142825700700000,SW 401,RESIDENTIAL,5000,0,5000,0,0,5000
142825700800000,SW 401,RESIDENTIAL,12800,0,12800,112100,0,124900
142825700900000,SW 401,RESIDENTIAL,7700,0,7700,0,0,7700
142825701000000,SW 401,RESIDENTIAL,12500,0,12500,51800,0,64300
142825701100000,FLAT PARKING,COMMERCIAL,0,14700,14700,0,2100,16800
142825701200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825800100000,SW 401,RESIDENTIAL,10700,0,10700,46300,0,57000
142825800900000,SW 401,RESIDENTIAL,5000,0,5000,0,0,5000
