GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total
142733100400000,VACANT LAND,EXEMPT,CITY PROPERTY,1453,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142733100400000,SE 237,Residential,4000,0,0,4000
142733100700000,VACANT LAND,EXEMPT,CITY PROPERTY,1443,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142733100700000,SE 237,Residential,4000,30583,0,34583
142733101000000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142733101000000,SE 237,Residential,4000,16596,0,20596
142733101100000,VACANT LAND,EXEMPT,CITY PROPERTY,1429,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142733101100000,SE 237,Residential,4000,35949,0,39949
142735300400000,VACANT LAND,EXEMPT,CITY PROPERTY,39,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735300400000,SW 412,Residential,20000,56674,0,76674
142735300500000,VACANT LAND,EXEMPT,CITY PROPERTY,43,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735300500000,SW 412,Residential,20000,52340,0,72340
142735300600000,VACANT LAND,EXEMPT,CITY PROPERTY,47,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735300600000,SW 412,Residential,20000,74604,0,94604
142735400700000,VACANT LAND,EXEMPT,CITY PROPERTY,62,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735400700000,SW 402,Residential,20000,73073,0,93073
142735400800000,VACANT LAND,EXEMPT,CITY PROPERTY,58,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735400800000,SW 402,Residential,20000,58745,0,78745
142735400900000,VACANT LAND,EXEMPT,CITY PROPERTY,54,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142735400900000,SW 402,Residential,20000,66722,0,86722
142823100700000,VACANT LAND,EXEMPT,CITY PROPERTY,115,2ND ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142823100700000,SW 401,Residential,12000,74320,0,86320
142828000800000,VACANT LAND,EXEMPT,CITY PROPERTY,511,2ND ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142828000800000,SW 401,Residential,12000,87298,0,99298
143422700200000,VACANT LAND,EXEMPT,CITY PROPERTY,51,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422700200000,SW 412,Residential,20000,70604,0,90604
143422700300000,VACANT LAND,EXEMPT,CITY PROPERTY,55,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422700300000,SW 412,Residential,20000,45377,0,65377
143422700400000,VACANT LAND,EXEMPT,CITY PROPERTY,59,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422700400000,SW 412,Residential,20000,51023,0,71023
143422700800000,VACANT LAND,EXEMPT,CITY PROPERTY,77,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422700800000,SW 412,Residential,20000,93034,0,113034
143422700900000,VACANT LAND,EXEMPT,CITY PROPERTY,85,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422700900000,SW 412,Residential,20000,74809,0,94809
143422701100000,VACANT LAND,EXEMPT,CITY PROPERTY,95,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422701100000,SW 412,Residential,20000,76206,0,96206
143422701200000,VACANT LAND,EXEMPT,CITY PROPERTY,99,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422701200000,SW 412,Residential,20000,62007,0,82007
143422800100000,VACANT LAND,EXEMPT,CITY PROPERTY,68,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422800100000,SW 402,Residential,20000,45998,0,65998
143422900200000,VACANT LAND,EXEMPT,CITY PROPERTY,76,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422900200000,SW 402,Residential,20000,80593,0,100593
143422900300000,VACANT LAND,EXEMPT,CITY PROPERTY,80,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422900300000,SW 402,Residential,20000,73494,0,93494
143422900400000,VACANT LAND,EXEMPT,CITY PROPERTY,84,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143422900400000,SW 402,Residential,20000,12244,0,32244
143423100900000,VACANT LAND,EXEMPT,CITY PROPERTY,2120,C ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143423100900000,SW 412,Residential,16000,37152,0,53152
143423101000000,VACANT LAND,EXEMPT,CITY PROPERTY,2116,C ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,143423101000000,SW 412,Residential,16000,59789,0,75789
142040300700000,VACANT LAND,EXEMPT,CITY PROPERTY,1207,5TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142040300700000,NW 317,Residential,14000,44774,0,58774
142048000200000,VACANT LAND,EXEMPT,CITY PROPERTY,309,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048000200000,NW 317,Residential,12000,36823,0,48823
142048000500000,VACANT LAND,EXEMPT,CITY PROPERTY,321,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048000500000,NW 317,Residential,12000,29717,0,41717
142048000600000,VACANT LAND,EXEMPT,CITY PROPERTY,325,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048000600000,NW 317,Residential,12000,40200,0,52200
142048001100000,VACANT LAND,EXEMPT,CITY PROPERTY,326,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048001100000,NW 317,Residential,12000,63749,0,75749
142048001200000,VACANT LAND,EXEMPT,CITY PROPERTY,322,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048001200000,NW 317,Residential,12000,30665,0,42665
142048001300000,VACANT LAND,EXEMPT,CITY PROPERTY,318,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048001300000,NW 317,Residential,12000,64624,0,76624
142048001400000,VACANT LAND,EXEMPT,CITY PROPERTY,314,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048001400000,NW 317,Residential,12000,46051,0,58051
142048001600000,VACANT LAND,EXEMPT,CITY PROPERTY,306,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048001600000,NW 317,Residential,12000,51834,0,63834
142048200100000,VACANT LAND,EXEMPT,CITY PROPERTY,601,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048200100000,NW 317,Residential,14000,56236,0,70236
142048300100000,VACANT LAND,EXEMPT,CITY PROPERTY,301,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048300100000,NW 317,Residential,12000,18421,0,30421
142048300200000,VACANT LAND,EXEMPT,CITY PROPERTY,305,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048300200000,NW 317,Residential,12000,53858,0,65858
142048300300000,VACANT LAND,EXEMPT,CITY PROPERTY,309,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048300300000,NW 317,Residential,12000,52253,0,64253
142048300400000,VACANT LAND,EXEMPT,CITY PROPERTY,313,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048300400000,NW 317,Residential,9600,0,0,9600
142048300600000,VACANT LAND,EXEMPT,CITY PROPERTY,321,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048300600000,NW 317,Residential,12000,36247,0,48247
142048600200000,VACANT LAND,EXEMPT,CITY PROPERTY,309,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048600200000,NW 317,Residential,12000,45950,0,57950
142048600300000,VACANT LAND,EXEMPT,CITY PROPERTY,313,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048600300000,NW 317,Residential,12000,56099,0,68099
142048600400000,VACANT LAND,EXEMPT,CITY PROPERTY,317,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048600400000,NW 317,Residential,12000,59621,0,71621
142048600500000,VACANT LAND,EXEMPT,CITY PROPERTY,321,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048600500000,NW 317,Residential,12000,54935,0,66935
142048700400000,VACANT LAND,EXEMPT,CITY PROPERTY,415,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048700400000,NW 317,Residential,12000,62155,0,74155
142048700600000,VACANT LAND,EXEMPT,CITY PROPERTY,423,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142048700600000,NW 317,Residential,12000,105969,0,117969
142125100100000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,1ST ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142125100100000,NW 310,Residential,14250,49425,0,63675
142910100200000,VACANT LAND,EXEMPT,CITY PROPERTY,306,B AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142910100200000,NW 318,Residential,13800,34564,0,48364
142911501400000,VACANT LAND,EXEMPT,CITY PROPERTY,608,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142911501400000,NW 318,Residential,16000,62303,0,78303
142720202200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142720202200000,Empty,Exempt,0,0,0,0
142720700900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142720700900000,Empty,Exempt,0,0,0,0
142720702500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142720702500000,Empty,Exempt,0,0,0,0
142733100800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142733100800000,Empty,Exempt,0,0,0,0
143422700500000,VACANT LAND,EXEMPT,CITY PROPERTY,63,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,1950,,,,,0,0,0,0,0,0,143422700500000,SW 412,Residential,20000,60216,0,80216
142047900500000,VACANT LAND,EXEMPT,CITY PROPERTY,615,I AVE NW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,0,0,0,0,0,0,142047900500000,NW 317,Residential,14000,34172,0,48172
141632600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.13,,,,,,,,0,0,0,0,0,0,141632600700000,Empty,Exempt,0,0,0,0
143227601900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,0,0,0,0,0,0,143227601900000,Empty,Exempt,0,0,0,0
142010501600000,VACANT LAND,EXEMPT,CITY PROPERTY,1600,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142010501600000,NW 310,Residential,17820,87693,0,105513
142017800200000,VACANT LAND,EXEMPT,CITY PROPERTY,1527,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142017800200000,NW 310,Residential,17820,50259,0,68079
142017900100000,VACANT LAND,EXEMPT,CITY PROPERTY,1526,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142017900100000,NW 310,Residential,17820,45745,0,63565
142018701000000,VACANT LAND,EXEMPT,CITY PROPERTY,1313,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142018701000000,NW 310,Residential,17820,53674,0,71494
142041000900000,VACANT LAND,EXEMPT,CITY PROPERTY,620,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142041000900000,NW 310,Residential,15593,46589,0,62182
142041001000000,VACANT LAND,EXEMPT,CITY PROPERTY,614,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142041001000000,NW 310,Residential,15593,35918,0,51511
142041001200000,VACANT LAND,EXEMPT,CITY PROPERTY,604,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142041001200000,NW 310,Residential,15593,70492,0,86085
142920300500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142920300500000,Empty,Exempt,0,0,0,0
142920300600000,VACANT LAND,EXEMPT,CITY PROPERTY,1123,C AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0,142920300600000,Empty,Exempt,0,0,0,0
142920300400000,VACANT LAND,EXEMPT,CITY PROPERTY,1113,C AVE NW,CEDAR RAPIDS CITY OF,0.1321,,,,,,,,0,0,0,0,0,0,142920300400000,Empty,Exempt,0,0,0,0
141745200200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.134,,,,,,,,0,0,0,0,0,0,141745200200000,NW 310,Residential,25808,0,0,25808
142048000300000,VACANT LAND,EXEMPT,CITY PROPERTY,315,H AVE NW,CEDAR RAPIDS CITY OF,0.135,,,,,,,,0,0,0,0,0,0,142048000300000,NW 317,Residential,12600,69964,0,82564
142916300500000,VACANT LAND,EXEMPT,CITY PROPERTY,846,3RD AVE SW,CEDAR RAPIDS CITY OF,0.137,,,,,,,,0,0,0,0,0,0,142916300500000,NW 318,Residential,11660,43479,0,55139
142948100400000,VACANT LAND,EXEMPT,CITY PROPERTY,729,10TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,0,0,0,0,0,0,142948100400000,SW 404,Residential,17100,39590,0,56690
142018700300000,VACANT LAND,EXEMPT,CITY PROPERTY,1343,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,0,0,0,0,0,0,142018700300000,NW 310,Residential,21840,60903,0,82743
142847700100000,VACANT LAND,EXEMPT,CITY PROPERTY,10,16TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,0,0,0,0,0,0,142847700100000,COMM SW,Exempt,37260,0,56537,93797
142715501200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,,0,0,0,0,0,0,142715501200000,Empty,Exempt,0,0,0,0
142040600500000,VACANT LAND,EXEMPT,CITY PROPERTY,1126,5TH ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,0,0,0,0,0,0,142040600500000,NW 310,Residential,13860,31369,0,45229
143137600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.142,,,,,,,,0,0,0,0,0,0,143137600100000,Empty,Exempt,0,0,0,0
142911000600000,VACANT LAND,EXEMPT,CITY PROPERTY,423,A AVE NW,CEDAR RAPIDS CITY OF,0.143,,,,,,,,0,0,0,0,0,0,142911000600000,NW 318,Residential,13362,47390,0,60752
142043001900000,VACANT LAND,EXEMPT,CITY PROPERTY,1132,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0,142043001900000,COMM NW,Commercial,20736,0,96718,117454
142017900600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0,142017900600000,COMM NW,Exempt,20736,0,8408,29144
142017901000000,VACANT LAND,EXEMPT,CITY PROPERTY,1512,6TH ST NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0,142017901000000,COMM NW,Exempt,20736,0,0,20736
142830200500000,VACANT LAND,EXEMPT,CITY PROPERTY,707,2ND ST SW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142830200500000,SW 401,Residential,16830,41395,0,58225
142010500900000,VACANT LAND,EXEMPT,CITY PROPERTY,1627,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010500900000,NW 310,Residential,24750,54464,0,79214
142010501000000,VACANT LAND,EXEMPT,CITY PROPERTY,1621,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501000000,NW 310,Residential,24750,81883,0,106633
142010501100000,VACANT LAND,EXEMPT,CITY PROPERTY,1617,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501100000,NW 310,Residential,24750,57107,0,81857
142010501200000,VACANT LAND,EXEMPT,CITY PROPERTY,1611,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501200000,NW 310,Residential,24750,72287,0,97037
142010501300000,VACANT LAND,EXEMPT,CITY PROPERTY,1607,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501300000,NW 310,Residential,24750,33869,0,58619
142010501700000,VACANT LAND,EXEMPT,CITY PROPERTY,1606,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501700000,NW 310,Residential,19800,43029,0,62829
142010501800000,VACANT LAND,EXEMPT,CITY PROPERTY,1616,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501800000,NW 310,Residential,19800,49201,0,69001
142010501900000,VACANT LAND,EXEMPT,CITY PROPERTY,1618,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142010501900000,NW 310,Residential,19800,62395,0,82195
142012600400000,VACANT LAND,EXEMPT,CITY PROPERTY,1733,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012600400000,NW 310,Residential,22275,65448,0,87723
142012600500000,VACANT LAND,EXEMPT,CITY PROPERTY,1727,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012600500000,NW 310,Residential,22275,42675,0,64950
142012600600000,VACANT LAND,EXEMPT,CITY PROPERTY,1723,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012600600000,NW 310,Residential,22275,54210,0,76485
142012600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1717,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012600700000,NW 310,Residential,24750,50129,0,74879
142012600800000,VACANT LAND,EXEMPT,CITY PROPERTY,1713,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012600800000,NW 310,Residential,24750,60526,0,85276
142012601300000,VACANT LAND,EXEMPT,CITY PROPERTY,1714,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012601300000,NW 310,Residential,24750,59738,0,84488
142012601400000,VACANT LAND,EXEMPT,CITY PROPERTY,1718,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012601400000,NW 310,Residential,24750,63609,0,88359
142012700800000,VACANT LAND,EXEMPT,CITY PROPERTY,1700,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012700800000,NW 310,Residential,24806,62469,0,87275
142012701100000,VACANT LAND,EXEMPT,CITY PROPERTY,1716,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012701100000,NW 310,Residential,24806,59243,0,84049
142012701300000,VACANT LAND,EXEMPT,CITY PROPERTY,1726,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142012701300000,NW 310,Residential,24806,49815,0,74621
142013000400000,VACANT LAND,EXEMPT,CITY PROPERTY,1657,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013000400000,NW 310,Residential,24750,73236,0,97986
142013000600000,VACANT LAND,EXEMPT,CITY PROPERTY,1645,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013000600000,NW 310,Residential,24750,44723,0,69473
142013000900000,VACANT LAND,EXEMPT,CITY PROPERTY,1633,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013000900000,NW 310,Residential,24750,49832,0,74582
142013001200000,VACANT LAND,EXEMPT,CITY PROPERTY,1619,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001200000,NW 310,Residential,24750,43198,0,67948
142013001400000,VACANT LAND,EXEMPT,CITY PROPERTY,712,O AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001400000,NW 310,Residential,26208,31169,0,57377
142013001500000,VACANT LAND,EXEMPT,CITY PROPERTY,710,O AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001500000,NW 310,Residential,26208,49534,0,75742
142013001700000,VACANT LAND,EXEMPT,CITY PROPERTY,1606,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001700000,NW 310,Residential,24750,61011,0,85761
142013001800000,VACANT LAND,EXEMPT,CITY PROPERTY,1614,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001800000,NW 310,Residential,24750,59006,0,83756
142013001900000,VACANT LAND,EXEMPT,CITY PROPERTY,1618,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013001900000,NW 310,Residential,24750,57689,0,82439
142013002300000,VACANT LAND,EXEMPT,CITY PROPERTY,1634,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013002300000,NW 310,Residential,24750,52223,0,76973
142013002400000,VACANT LAND,EXEMPT,CITY PROPERTY,1642,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013002400000,NW 310,Residential,24750,80307,0,105057
142013002500000,VACANT LAND,EXEMPT,CITY PROPERTY,1646,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013002500000,NW 310,Residential,24750,79616,0,104366
142013002800000,VACANT LAND,EXEMPT,CITY PROPERTY,1654,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013002800000,NW 310,Residential,24750,56350,0,81100
142013102400000,VACANT LAND,EXEMPT,CITY PROPERTY,1654,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013102400000,NW 310,Residential,24750,87488,0,112238
142013102500000,VACANT LAND,EXEMPT,CITY PROPERTY,1658,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142013102500000,NW 310,Residential,24750,41496,0,66246
142017800300000,VACANT LAND,EXEMPT,CITY PROPERTY,1525,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800300000,NW 310,Residential,19800,46010,0,65810
142017800400000,VACANT LAND,EXEMPT,CITY PROPERTY,1523,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800400000,NW 310,Residential,19800,52621,0,72421
142017800500000,VACANT LAND,EXEMPT,CITY PROPERTY,1517,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800500000,NW 310,Residential,19800,49226,0,69026
142017800600000,VACANT LAND,EXEMPT,CITY PROPERTY,1513,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800600000,NW 310,Residential,19800,62744,0,82544
142017800700000,VACANT LAND,EXEMPT,CITY PROPERTY,1509,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800700000,NW 310,Residential,19800,47926,0,67726
142017800800000,VACANT LAND,EXEMPT,CITY PROPERTY,1501,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017800800000,NW 310,Residential,19800,61941,0,81741
142017901300000,VACANT LAND,EXEMPT,CITY PROPERTY,1524,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142017901300000,NW 310,Residential,19800,55906,0,75706
142018200500000,VACANT LAND,EXEMPT,CITY PROPERTY,1423,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018200500000,NW 310,Residential,19800,42460,0,62260
142018200700000,VACANT LAND,EXEMPT,CITY PROPERTY,1417,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018200700000,NW 310,Residential,19800,68430,0,88230
142018200800000,VACANT LAND,EXEMPT,CITY PROPERTY,1407,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018200800000,NW 310,Residential,19800,34590,0,54390
142018200900000,VACANT LAND,EXEMPT,CITY PROPERTY,1401,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018200900000,NW 310,Residential,19800,43204,0,63004
142018201200000,VACANT LAND,EXEMPT,CITY PROPERTY,1406,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018201200000,NW 310,Residential,19800,36515,0,56315
142018201400000,VACANT LAND,EXEMPT,CITY PROPERTY,1416,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0,142018201400000,NW 310,Residential,19800,45404,0,65204
